minutes,tcp_apigateway_api_gateway,tcp_apigateway_source,tcp_customersservice_customers_service,tcp_customersservice_source,tcp_srtt_source,tcp_srtt_SRTT_cumulative,tcp_vetsservice_vets_service,tcp_vetsservice_source,tcp_visitsservice_visits_service,tcp_visitsservice_source
2025-05-17 17:36:45,0.0,DELAY,369.0,DELAY,DELAY,2628.015139652014,0.0,DELAY,1.0,DELAY
2025-05-17 17:37:00,0.0,DELAY,369.0,DELAY,DELAY,2642.76721466034,0.0,DELAY,1.0,DELAY
2025-05-17 17:37:15,0.0,DELAY,297.0,DELAY,DELAY,2660.902125353341,0.0,DELAY,2.0,DELAY
2025-05-17 17:37:30,0.0,DELAY,297.0,DELAY,DELAY,2755.9422800053344,0.0,DELAY,2.0,DELAY
2025-05-17 17:37:45,0.0,DELAY,297.0,DELAY,DELAY,2837.8244814447257,0.0,DELAY,2.0,DELAY
2025-05-17 17:38:00,0.0,DELAY,297.0,DELAY,DELAY,2824.3578282976064,0.0,DELAY,2.0,DELAY
2025-05-17 17:38:15,0.0,DELAY,258.0,DELAY,DELAY,2846.4679159309685,0.0,DELAY,2.0,DELAY
2025-05-17 17:38:30,0.0,DELAY,258.0,DELAY,DELAY,2847.5335804171323,0.0,DELAY,2.0,DELAY
2025-05-17 17:38:45,0.0,DELAY,258.0,DELAY,DELAY,2938.0429292896647,0.0,DELAY,2.0,DELAY
2025-05-17 17:39:00,0.0,DELAY,258.0,DELAY,DELAY,2963.724725472186,0.0,DELAY,2.0,DELAY
2025-05-17 17:39:15,0.0,DELAY,236.0,DELAY,DELAY,2991.621849403969,0.0,DELAY,3.0,DELAY
2025-05-17 17:39:30,0.0,DELAY,236.0,DELAY,DELAY,3030.2180545634915,0.0,DELAY,3.0,DELAY
2025-05-17 17:39:45,0.0,DELAY,236.0,DELAY,DELAY,2850.391901968517,0.0,DELAY,3.0,DELAY
2025-05-17 17:40:00,0.0,DELAY,236.0,DELAY,DELAY,2827.4103502687667,0.0,DELAY,3.0,DELAY
2025-05-17 17:40:15,0.0,DELAY,305.0,DELAY,DELAY,2812.5076696242163,1.0,DELAY,1.0,DELAY
2025-05-17 17:40:30,0.0,DELAY,305.0,DELAY,DELAY,2797.05503660454,1.0,DELAY,1.0,DELAY
2025-05-17 17:40:45,0.0,DELAY,305.0,DELAY,DELAY,2788.8777895872245,1.0,DELAY,1.0,DELAY
2025-05-17 17:41:00,0.0,DELAY,305.0,DELAY,DELAY,2795.1068646697504,1.0,DELAY,1.0,DELAY
2025-05-17 17:41:15,0.0,DELAY,223.0,DELAY,DELAY,2807.452305714816,0.0,DELAY,0.0,DELAY
2025-05-17 17:41:30,0.0,DELAY,223.0,DELAY,DELAY,2832.9920628604486,0.0,DELAY,0.0,DELAY
2025-05-17 17:41:45,0.0,DELAY,223.0,DELAY,DELAY,2862.114142729029,0.0,DELAY,0.0,DELAY
2025-05-17 17:42:00,0.0,DELAY,223.0,DELAY,DELAY,2874.584719336218,0.0,DELAY,0.0,DELAY
2025-05-17 17:42:15,0.0,DELAY,141.0,DELAY,DELAY,2886.0465571699547,1.0,DELAY,1.0,DELAY
2025-05-17 17:42:30,0.0,DELAY,141.0,DELAY,DELAY,2886.651720376029,1.0,DELAY,1.0,DELAY
