minutes,io_mem_available,io_source,io_mem_cache,io_source,io_mem_util,io_source
2025-07-15 18:23:00,8543711,threadfull,7045843,threadfull,63.67041536526105,threadfull
2025-07-15 18:23:15,8543830,threadfull,7045944,threadfull,63.66800663510233,threadfull
2025-07-15 18:23:30,8558183,threadfull,7046092,threadfull,63.60280746579935,threadfull
2025-07-15 18:23:45,8558300,threadfull,7046197,threadfull,63.5889539538556,threadfull
2025-07-15 18:24:00,8565019,threadfull,7046371,threadfull,63.61290431761845,threadfull
2025-07-15 18:24:15,8565019,threadfull,7046408,threadfull,63.61532850062498,threadfull
2025-07-15 18:24:30,8547215,threadfull,7046540,threadfull,63.63632558838325,threadfull
2025-07-15 18:24:45,8546214,threadfull,7046603,threadfull,63.65144619964924,threadfull
2025-07-15 18:25:00,8546143,threadfull,7046663,threadfull,63.670586302746514,threadfull
2025-07-15 18:25:15,8546173,threadfull,7046772,threadfull,63.670586302746514,threadfull
2025-07-15 18:25:30,8561750,threadfull,7046930,threadfull,63.60280746579935,threadfull
2025-07-15 18:25:45,8567473,threadfull,7047067,threadfull,63.58990408754544,threadfull
2025-07-15 18:26:00,8569829,threadfull,7047191,threadfull,63.6149717673256,threadfull
2025-07-15 18:26:15,8568754,threadfull,7047318,threadfull,63.61945297215217,threadfull
2025-07-15 18:26:30,8554697,threadfull,7047369,threadfull,63.64175355943657,threadfull
2025-07-15 18:26:45,8546545,threadfull,7047471,threadfull,63.65685938226522,threadfull
2025-07-15 18:27:00,8541730,threadfull,7047678,threadfull,63.68576524968755,threadfull
2025-07-15 18:27:15,8541581,threadfull,7047709,threadfull,63.68609858302088,threadfull
2025-07-15 18:27:30,8537761,threadfull,7047917,threadfull,63.688653344925655,threadfull
2025-07-15 18:27:45,8537028,threadfull,7047999,threadfull,63.688653344925655,threadfull
2025-07-15 18:28:00,8535936,threadfull,7048029,threadfull,63.68920334492565,threadfull
2025-07-15 18:28:15,8535936,threadfull,7048103,threadfull,63.68920334492565,threadfull
2025-07-15 18:28:30,8535511,threadfull,7048218,threadfull,63.68920334492565,threadfull
2025-07-15 18:28:45,8534280,threadfull,7048299,threadfull,63.68834620206851,threadfull
2025-07-15 18:29:00,8533464,threadfull,7048412,threadfull,63.68834620206851,threadfull
2025-07-15 18:29:15,8533464,threadfull,7048462,threadfull,63.687477154449454,threadfull
2025-07-15 18:29:30,8540424,threadfull,7048575,threadfull,63.63236990374451,threadfull
2025-07-15 18:29:45,8543714,threadfull,7048625,threadfull,63.60999886630708,threadfull
2025-07-15 18:30:00,8542685,threadfull,7048740,threadfull,63.584085518246894,threadfull
2025-07-15 18:30:15,8543534,threadfull,7048869,threadfull,63.58462855499738,threadfull
2025-07-15 18:30:30,8543307,threadfull,7049000,threadfull,63.66525911708434,threadfull
2025-07-15 18:30:45,8543588,threadfull,7049143,threadfull,63.67673907446657,threadfull
2025-07-15 18:31:00,8544132,threadfull,7049225,threadfull,63.69121825824728,threadfull
2025-07-15 18:31:15,8544835,threadfull,7049247,threadfull,63.69141825824728,threadfull
2025-07-15 18:31:30,8532326,threadfull,7049266,threadfull,63.69141825824728,threadfull
2025-07-15 18:31:45,8527866,threadfull,7049300,threadfull,63.692203972533,threadfull
2025-07-15 18:32:00,8524423,threadfull,7049361,threadfull,63.69264444872347,threadfull
2025-07-15 18:32:15,8523745,threadfull,7049361,threadfull,63.70101066633875,threadfull
2025-07-15 18:32:30,8516184,threadfull,7049364,threadfull,63.75320323142807,threadfull
2025-07-15 18:32:45,8513544,threadfull,7049372,threadfull,63.76755664224036,threadfull
2025-07-15 18:33:00,8512007,threadfull,7049402,threadfull,63.771589884015846,threadfull
2025-07-15 18:33:15,8512007,threadfull,7049532,threadfull,63.771589884015846,threadfull
2025-07-15 18:33:30,8509291,threadfull,7049865,threadfull,63.771589884015846,threadfull
2025-07-15 18:33:45,8504807,threadfull,7049976,threadfull,63.771589884015846,threadfull
2025-07-15 18:34:00,8505550,threadfull,7050047,threadfull,63.771589884015846,threadfull
2025-07-15 18:34:15,8505653,threadfull,7050127,threadfull,63.771589884015846,threadfull
2025-07-15 18:34:30,8507470,threadfull,7050266,threadfull,63.771589884015846,threadfull
2025-07-15 18:34:45,8511851,threadfull,7050499,threadfull,63.771589884015846,threadfull
2025-07-15 18:35:00,8511619,threadfull,7050757,threadfull,63.771589884015846,threadfull
2025-07-15 18:35:15,8511619,threadfull,7050937,threadfull,63.77258988401584,threadfull
2025-07-15 18:35:30,8507659,threadfull,7051136,threadfull,63.77675453371473,threadfull
2025-07-15 18:35:45,8503548,threadfull,7051367,threadfull,63.78105338428944,threadfull
2025-07-15 18:36:00,8505236,threadfull,7051554,threadfull,63.77022957103784,threadfull
2025-07-15 18:36:15,8506438,threadfull,7051606,threadfull,63.76468897660811,threadfull
2025-07-15 18:36:30,8513452,threadfull,7051519,threadfull,63.7148483711874,threadfull
2025-07-15 18:36:45,8519458,threadfull,7051574,threadfull,63.7016302490888,threadfull
2025-07-15 18:37:00,8518696,threadfull,7051743,threadfull,63.70438538106457,threadfull
2025-07-15 18:37:15,8518636,threadfull,7051761,threadfull,63.70486633344552,threadfull
2025-07-15 18:37:30,8516908,threadfull,7051763,threadfull,63.74600923484494,threadfull
2025-07-15 18:37:45,8515843,threadfull,7051779,threadfull,63.75836300477524,threadfull
2025-07-15 18:38:00,8515294,threadfull,7051906,threadfull,63.76620630316077,threadfull
2025-07-15 18:38:15,8515294,threadfull,7051921,threadfull,63.76549201744648,threadfull
2025-07-15 18:38:30,8512983,threadfull,7051988,threadfull,63.76529201744649,threadfull
2025-07-15 18:38:45,8513162,threadfull,7052025,threadfull,63.76500630316077,threadfull
2025-07-15 18:39:00,8513533,threadfull,7052211,threadfull,63.76500630316077,threadfull
2025-07-15 18:39:15,8513792,threadfull,7052282,threadfull,63.76337057737287,threadfull
2025-07-15 18:39:30,8523158,threadfull,7052465,threadfull,63.73083143710453,threadfull
2025-07-15 18:39:45,8527602,threadfull,7052514,threadfull,63.71919195288852,threadfull
2025-07-15 18:40:00,8529888,threadfull,7052576,threadfull,63.70357875580577,threadfull
2025-07-15 18:40:15,8529888,threadfull,7052586,threadfull,63.70342002564705,threadfull
2025-07-15 18:40:30,8520860,threadfull,7052714,threadfull,63.70220365137804,threadfull
2025-07-15 18:40:45,8517581,threadfull,7052723,threadfull,63.70071304104941,threadfull
2025-07-15 18:41:00,8517628,threadfull,7052750,threadfull,63.70071304104941,threadfull
2025-07-15 18:41:15,8517032,threadfull,7052758,threadfull,63.7166154800738,threadfull
2025-07-15 18:41:30,8515033,threadfull,7052808,threadfull,63.741046883294565,threadfull
2025-07-15 18:41:45,8513828,threadfull,7052857,threadfull,63.75821704517927,threadfull
2025-07-15 18:42:00,8514382,threadfull,7053016,threadfull,63.75477546162752,threadfull
2025-07-15 18:42:15,8514080,threadfull,7053082,threadfull,63.742981717737,threadfull
2025-07-15 18:42:30,8507924,threadfull,7053780,threadfull,63.8,threadfull
2025-07-15 18:42:45,8504812,threadfull,7054059,threadfull,63.8,threadfull
2025-07-15 18:43:00,8500090,threadfull,7054069,threadfull,63.825,threadfull
2025-07-15 18:43:15,8493802,threadfull,7054410,threadfull,63.85,threadfull
2025-07-15 18:43:30,8493802,threadfull,7054485,threadfull,63.85,threadfull
2025-07-15 18:43:45,8493802,threadfull,7054550,threadfull,63.85,threadfull
