minutes,tcp_customersservice_customers_service,tcp_customersservice_source,tcp_vetsservice_vets_service,tcp_vetsservice_source,tcp_visitsservice_visits_service,tcp_visitsservice_source
2025-05-17 18:06:15,142,THREADFULL,,,,
2025-05-17 18:06:30,142,THREADFULL,,,,
2025-05-17 18:06:45,142,THREADFULL,,,,
2025-05-17 18:07:00,142,THREADFULL,,,,
2025-05-17 18:07:15,0,THREADFULL,,,,
2025-05-17 18:07:30,0,THREADFULL,,,,
2025-05-17 18:07:45,0,THREADFULL,,,,
2025-05-17 18:08:00,0,THREADFULL,,,,
2025-05-17 18:08:15,0,THREADFULL,,,,
2025-05-17 18:08:30,0,THREADFULL,,,,
2025-05-17 18:08:45,0,THREADFULL,,,,
2025-05-17 18:09:00,0,THREADFULL,,,,
2025-05-17 18:09:15,0,THREADFULL,,,,
2025-05-17 18:09:30,0,THREADFULL,,,,
2025-05-17 18:09:45,0,THREADFULL,,,,
2025-05-17 18:10:00,0,THREADFULL,,,,
2025-05-17 18:10:15,0,THREADFULL,,,,
2025-05-17 18:10:30,0,THREADFULL,,,,
2025-05-17 18:10:45,0,THREADFULL,,,,
2025-05-17 18:11:00,0,THREADFULL,,,,
2025-05-17 18:11:15,0,THREADFULL,,,,
2025-05-17 18:11:30,0,THREADFULL,,,,
2025-05-17 18:11:45,0,THREADFULL,,,,
2025-05-17 18:12:00,0,THREADFULL,,,,
2025-05-17 18:12:15,0,THREADFULL,,,,
2025-05-17 18:12:30,0,THREADFULL,,,,
2025-05-17 18:12:45,0,THREADFULL,,,,
2025-05-17 18:13:00,0,THREADFULL,,,,
2025-05-17 18:13:15,0,THREADFULL,,,,
2025-05-17 18:13:30,0,THREADFULL,,,,
2025-05-17 18:13:45,0,THREADFULL,,,,
2025-05-17 18:14:00,0,THREADFULL,,,,
2025-05-17 18:14:15,0,THREADFULL,,,,
2025-05-17 18:14:30,0,THREADFULL,,,,
2025-05-17 18:14:45,0,THREADFULL,,,,
2025-05-17 18:15:00,0,THREADFULL,,,,
2025-05-17 18:15:15,0,THREADFULL,,,,
2025-05-17 18:15:30,0,THREADFULL,,,,
2025-05-17 18:15:45,0,THREADFULL,,,,
2025-05-17 18:16:00,0,THREADFULL,,,,
2025-05-17 18:16:15,0,THREADFULL,,,,
2025-05-17 18:16:30,0,THREADFULL,,,,
2025-05-17 18:16:45,0,THREADFULL,,,,
2025-05-17 18:17:00,0,THREADFULL,,,,
2025-05-17 18:17:15,0,THREADFULL,,,,
2025-05-17 18:17:30,0,THREADFULL,,,,
2025-05-17 18:17:45,0,THREADFULL,,,,
2025-05-17 18:18:00,0,THREADFULL,,,,
2025-05-17 18:18:15,0,THREADFULL,,,,
2025-05-17 18:18:30,0,THREADFULL,,,,
2025-05-17 18:18:45,0,THREADFULL,,,,
2025-05-17 18:19:00,0,THREADFULL,,,,
2025-05-17 18:19:15,0,THREADFULL,,,,
2025-05-17 18:19:30,0,THREADFULL,,,,
2025-05-17 18:19:45,0,THREADFULL,,,,
2025-05-17 18:20:00,0,THREADFULL,,,,
2025-05-17 18:20:15,0,THREADFULL,,,,
2025-05-17 18:20:30,0,THREADFULL,,,,
2025-05-17 18:20:45,0,THREADFULL,,,,
2025-05-17 18:21:00,0,THREADFULL,,,,
2025-05-17 18:21:15,0,THREADFULL,,,,
2025-05-17 18:21:30,0,THREADFULL,,,,
2025-05-17 18:21:45,0,THREADFULL,,,,
2025-05-17 18:22:00,0,THREADFULL,,,,
2025-05-17 18:22:15,12,THREADFULL,,,,
2025-05-17 18:22:30,12,THREADFULL,,,,
2025-05-17 18:22:45,12,THREADFULL,,,,
2025-05-17 18:23:00,12,THREADFULL,,,,
2025-05-17 18:23:15,0,THREADFULL,,,,
2025-05-17 18:23:30,0,THREADFULL,,,,
2025-05-17 18:23:45,0,THREADFULL,,,,
2025-05-17 18:24:00,0,THREADFULL,,,,
2025-05-17 18:24:15,87,THREADFULL,,,,
2025-05-17 18:24:30,87,THREADFULL,,,,
2025-05-17 18:24:45,87,THREADFULL,,,,
2025-05-17 18:25:00,87,THREADFULL,,,,
2025-05-17 18:25:15,0,THREADFULL,,,,
2025-05-17 18:25:30,0,THREADFULL,,,,
2025-05-17 18:25:45,0,THREADFULL,,,,
2025-05-17 18:26:00,0,THREADFULL,,,,
2025-05-17 18:26:15,0,THREADFULL,,,,
2025-05-17 18:26:30,0,THREADFULL,,,,
2025-05-17 18:26:45,0,THREADFULL,,,,
2025-05-17 18:27:00,0,THREADFULL,,,,
2025-05-17 18:27:15,0,THREADFULL,,,,
2025-05-17 18:27:30,0,THREADFULL,,,,
2025-05-17 18:27:45,0,THREADFULL,,,,
2025-05-17 18:28:00,0,THREADFULL,,,,
2025-05-17 18:28:15,0,THREADFULL,,,,
2025-05-17 18:28:30,0,THREADFULL,,,,
2025-05-17 18:28:45,0,THREADFULL,,,,
2025-05-17 18:29:00,0,THREADFULL,,,,
2025-05-17 18:29:15,0,THREADFULL,,,,
2025-05-17 18:29:30,0,THREADFULL,,,,
2025-05-17 18:29:45,0,THREADFULL,,,,
2025-05-17 18:30:00,0,THREADFULL,,,,
2025-05-17 18:30:15,0,THREADFULL,,,,
2025-05-17 18:30:30,0,THREADFULL,,,,
2025-05-17 18:30:45,0,THREADFULL,,,,
