minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes
60.5,7,2,2,2,1,8,1,1,0,0,CPU_STRESS,60.5,344,379,401,356,357,362,372,383,0,0,CPU_STRESS,60.5,500,643,812,603,554,661,806,789,0,0,CPU_STRESS,60.5,55647,52201,50890,53175,54822,52782,52602,51564,0,0,CPU_STRESS,60.5,93.3976015412692,89.62151028491326,87.36347085921327,91.36451277650316,91.93134542489616,89.97025006461206,90.41030175104125,89.00565477119373,0,0,CPU_STRESS,60.5
60.75,7,2,5,1,1,8,1,1,0,0,CPU_STRESS,60.75,344,379,401,356,357,362,372,383,0,0,CPU_STRESS,60.75,502,643,812,603,555,658,803,788,0,0,CPU_STRESS,60.75,55647,52213,50914,53175,54801,52780,52602,51572,0,0,CPU_STRESS,60.75,93.39305154126922,89.65057278491325,87.36347085921327,91.30454610983648,91.93134542489616,89.97025006461206,90.42296841770788,88.96923810452705,0,0,CPU_STRESS,60.75
61.0,7,2,5,1,1,8,1,1,0,0,CPU_STRESS,61.0,345,379,402,356,357,362,371,384,0,0,CPU_STRESS,61.0,507,643,807,605,554,649,796,782,0,0,CPU_STRESS,61.0,54231,52650,50989,53060,54575,52777,52811,51605,0,0,CPU_STRESS,61.0,93.31741582698348,89.67260576174036,87.41681371635612,90.9336377459781,91.8035828707836,89.97025006461206,90.48156365580311,89.08645953309848,0,0,CPU_STRESS,61.0
61.25,4,2,5,1,1,4,1,1,0,0,CPU_STRESS,61.25,361,379,383,358,357,375,356,374,0,0,CPU_STRESS,61.25,629,685,744,662,541,599,591,715,0,0,CPU_STRESS,61.25,53657,53070,51588,51655,53246,52758,53902,52355,0,0,CPU_STRESS,61.25,92.27008244810747,90.90518261423112,88.20515119047617,88.30551071428573,91.2967918678148,89.3734973284046,91.96524332611835,89.93965792370709,0,0,CPU_STRESS,61.25
61.5,4,2,2,1,1,3,1,1,0,0,CPU_STRESS,61.5,364,379,377,358,357,378,355,372,0,0,CPU_STRESS,61.5,640,688,732,664,542,598,571,702,0,0,CPU_STRESS,61.5,53417,53202,51626,51478,53193,52735,53687,52513,0,0,CPU_STRESS,61.5,91.94152229992233,91.27480541034464,88.66304764562918,88.48639563492064,91.0227435761837,90.08981675663438,92.00032626262626,89.89647677291343,0,0,CPU_STRESS,61.5
61.75,4,2,2,1,1,3,1,1,0,0,CPU_STRESS,61.75,370,379,370,359,357,377,359,371,0,0,CPU_STRESS,61.75,668,659,707,663,582,632,597,684,0,0,CPU_STRESS,61.75,52924,53597,52313,52175,52569,52588,53361,53088,0,0,CPU_STRESS,61.75,90.97529412289296,91.29507896166834,90.1200475829726,89.3570990544543,90.51626311850444,90.18570101682,91.43650177854722,90.2740392581903,0,0,CPU_STRESS,61.75
62.0,4,2,2,1,1,3,1,1,0,0,CPU_STRESS,62.0,370,379,369,359,357,377,359,371,0,0,CPU_STRESS,62.0,667,653,706,660,585,637,597,684,0,0,CPU_STRESS,62.0,52465,54007,52380,52175,52538,52354,53303,53125,0,0,CPU_STRESS,62.0,90.8456274562263,91.30119007277943,90.25603647186146,89.43411492747018,90.49123295259191,90.12765855650254,91.3195422547377,90.40627259152365,0,0,CPU_STRESS,62.0
62.25,4,2,2,9,1,3,1,1,0,0,CPU_STRESS,62.25,370,365,361,355,384,377,375,363,0,0,CPU_STRESS,62.25,661,489,631,557,717,711,657,684,0,0,CPU_STRESS,62.25,51871,54385,53142,53090,51720,51954,52891,53967,0,0,CPU_STRESS,62.25,89.13931268037517,92.45343538592708,90.979584920635,91.260193662465,89.29692783604034,89.44556441058945,90.5976843459223,92.4344666388505,0,0,CPU_STRESS,62.25
62.5,4,2,2,9,1,3,1,1,0,0,CPU_STRESS,62.5,370,362,361,355,387,377,376,361,0,0,CPU_STRESS,62.5,661,480,613,548,754,708,674,683,0,0,CPU_STRESS,62.5,51790,54538,53339,53270,51493,51969,52822,54050,0,0,CPU_STRESS,62.5,88.86021424963927,92.58071216038176,91.1792664219839,91.4446249654292,89.15992840519881,89.41651484903986,90.46124184824885,92.55503725718728,0,0,CPU_STRESS,62.5
62.75,4,2,5,7,1,3,1,1,0,0,CPU_STRESS,62.75,369,369,360,356,388,377,375,360,0,0,CPU_STRESS,62.75,649,525,616,628,746,671,699,683,0,0,CPU_STRESS,62.75,52057,54127,53474,52925,51744,52569,52538,53966,0,0,CPU_STRESS,62.75,89.17786303189509,91.5214733998957,91.84786835834268,90.80149122746954,89.26071328810265,90.3431798515266,90.36213219434887,91.7587867771118,0,0,CPU_STRESS,62.75
63.0,4,2,5,6,1,3,1,1,0,0,CPU_STRESS,63.0,369,369,360,356,388,377,376,359,0,0,CPU_STRESS,63.0,648,526,616,632,744,661,698,679,0,0,CPU_STRESS,63.0,52104,53650,53432,52922,51790,53120,52504,53994,0,0,CPU_STRESS,63.0,89.20269319062525,91.4767948813772,91.817151691676,90.79436622746954,89.27006328810266,90.4112110564328,90.2937496185913,91.80862011044512,0,0,CPU_STRESS,63.0
63.25,4,2,5,0,9,3,1,1,0,0,CPU_STRESS,63.25,362,383,368,358,388,377,376,348,0,0,CPU_STRESS,63.25,657,655,614,648,734,616,814,650,0,0,CPU_STRESS,63.25,52168,53448,53418,52235,51996,53721,52412,54193,0,0,CPU_STRESS,63.25,89.38942537289705,91.59487500768915,91.36590868124938,89.57125622924042,89.33801571963859,91.75658870547748,90.01142173707981,92.42694614829614,0,0,CPU_STRESS,63.25
63.5,4,2,2,0,8,3,1,1,0,0,CPU_STRESS,63.5,362,386,368,358,388,377,376,343,0,0,CPU_STRESS,63.5,657,664,618,653,726,614,817,654,0,0,CPU_STRESS,63.5,52190,53324,53430,52288,52041,53742,52372,54041,0,0,CPU_STRESS,63.5,89.39751803830535,91.39263006415447,91.40017234901951,89.49423606687493,89.42221677844775,91.98636927213305,90.0904227040476,92.4377497197247,0,0,CPU_STRESS,63.5
63.75,4,2,0,1,6,3,1,1,0,0,CPU_STRESS,63.75,368,379,367,359,388,377,376,344,0,0,CPU_STRESS,63.75,672,649,620,672,692,621,793,669,0,0,CPU_STRESS,63.75,52121,53285,53557,52306,52092,53499,52504,53503,0,0,CPU_STRESS,63.75,89.40506167966518,91.1917249079443,91.70074529062605,89.8699466389401,89.57987042677627,91.3422469767946,90.4259473471118,91.88833131313132,0,0,CPU_STRESS,63.75
64.0,4,2,0,2,6,3,1,1,0,0,CPU_STRESS,64.0,368,379,367,359,388,375,377,344,0,0,CPU_STRESS,64.0,679,649,615,673,683,622,789,670,0,0,CPU_STRESS,64.0,51963,53277,53660,52312,52149,53289,52459,53392,0,0,CPU_STRESS,64.0,89.36321167966518,91.17012577001326,91.70074529062605,89.8800609246544,89.59792852145937,91.3319138599115,90.33381500584191,91.73903964646463,0,0,CPU_STRESS,64.0
64.25,4,2,0,9,0,3,1,1,0,0,CPU_STRESS,64.25,368,370,352,367,372,371,377,351,0,0,CPU_STRESS,64.25,709,603,545,697,624,670,730,628,0,0,CPU_STRESS,64.25,51594,53201,53917,52345,52457,52875,52017,52737,0,0,CPU_STRESS,64.25,88.89212618603663,91.07430560537362,91.98154250556784,90.12667029318972,89.94916371100025,90.7417245226995,89.39675784123052,90.39025180375178,0,0,CPU_STRESS,64.25
64.5,4,2,0,9,0,3,1,1,0,0,CPU_STRESS,64.5,369,371,351,367,370,370,376,355,0,0,CPU_STRESS,64.5,717,600,519,707,622,667,722,640,0,0,CPU_STRESS,64.5,51554,53210,54053,52374,52577,52799,51917,52571,0,0,CPU_STRESS,64.5,88.64538567377114,90.95681398731178,92.11243757917912,90.17854430914198,90.00277311775713,90.61605951644974,89.2648755401982,90.25707963222963,0,0,CPU_STRESS,64.5
64.75,4,2,0,6,1,3,1,1,0,0,CPU_STRESS,64.75,369,373,351,366,369,369,376,357,0,0,CPU_STRESS,64.75,706,601,512,692,609,667,717,671,0,0,CPU_STRESS,64.75,51993,53235,54191,52479,52709,52613,51956,52206,0,0,CPU_STRESS,64.75,89.00488698836298,90.86406556521192,92.19948992509332,90.05131536272603,90.08727826797887,90.06559144480049,89.29160178566688,89.98508449628551,0,0,CPU_STRESS,64.75
65.0,4,2,0,6,1,3,1,1,0,0,CPU_STRESS,65.0,369,374,350,366,369,369,375,357,0,0,CPU_STRESS,65.0,706,601,510,691,609,666,714,678,0,0,CPU_STRESS,65.0,52048,53186,54329,52479,52723,52386,51935,52134,0,0,CPU_STRESS,65.0,89.00488698836298,90.86106556521192,92.44542147271235,90.04781536272603,90.0902491013122,90.05257477813382,89.26490892852402,89.788161956603,0,0,CPU_STRESS,65.0
65.25,6,2,0,0,1,7,17,9,0,0,CPU_STRESS,65.25,377,379,343,355,369,369,361,372,0,0,CPU_STRESS,65.25,699,570,474,594,583,672,690,800,0,0,CPU_STRESS,65.25,52042,53052,55464,52541,52849,52179,51797,51201,0,0,CPU_STRESS,65.25,89.23593535790118,90.39171589524108,94.32437597680097,90.07577402674724,90.4233599098181,89.49229466644466,88.990481941549,87.82775481601735,0,0,CPU_STRESS,65.25
65.5,7,2,0,0,1,7,17,9,0,0,CPU_STRESS,65.5,377,382,342,352,369,369,360,376,0,0,CPU_STRESS,65.5,691,579,480,588,584,668,684,814,0,0,CPU_STRESS,65.5,52066,52806,55597,52530,52967,52122,51842,51160,0,0,CPU_STRESS,65.5,89.52454115572536,90.10699001280034,94.37295018315017,90.06999624896943,90.51693055375748,89.47381428293929,89.05977156042685,87.99906230158732,0,0,CPU_STRESS,65.5
65.75,7,2,0,1,1,8,17,6,0,0,CPU_STRESS,65.75,375,382,346,356,369,369,362,376,0,0,CPU_STRESS,65.75,662,602,561,608,595,648,681,785,0,0,CPU_STRESS,65.75,52400,52415,54673,52489,53340,52408,52149,51867,0,0,CPU_STRESS,65.75,90.07755148872688,89.86758349708562,92.90330070207575,90.03648812797248,90.65323886379602,90.29696829673304,89.38033539897852,89.06797637625533,0,0,CPU_STRESS,65.75
66.0,7,2,0,1,1,8,17,6,0,0,CPU_STRESS,66.0,372,386,346,356,369,369,362,376,0,0,CPU_STRESS,66.0,656,616,568,608,596,634,679,780,0,0,CPU_STRESS,66.0,52971,51136,54420,52489,53669,52762,52253,51940,0,0,CPU_STRESS,66.0,90.19469434586976,89.68391355579337,92.70768562271068,90.03068812797247,90.74409854750569,90.29696829673304,89.47765920850232,89.36172272508193,0,0,CPU_STRESS,66.0
66.25,4,6,0,1,1,4,3,0,0,0,CPU_STRESS,66.25,348,400,356,364,364,369,368,377,0,0,CPU_STRESS,66.25,556,744,583,681,594,554,601,738,0,0,CPU_STRESS,66.25,53982,50488,53709,52421,54712,53201,52607,52800,0,0,CPU_STRESS,66.25,91.87630447330446,87.54884002900424,91.5704393939394,89.94896690068477,92.5720263177828,90.91728701576204,90.0192900976619,90.72344782913164,0,0,CPU_STRESS,66.25
66.5,4,7,0,1,1,3,1,0,0,0,CPU_STRESS,66.5,344,404,360,366,363,369,369,377,0,0,CPU_STRESS,66.5,564,754,603,691,593,561,589,732,0,0,CPU_STRESS,66.5,54045,50518,53745,52401,54914,53201,52709,52793,0,0,CPU_STRESS,66.5,91.89232507770006,87.1784110968638,91.69083376068374,89.9118674354441,91.90432828517947,90.6781046689422,90.0117287357574,90.47895437675066,0,0,CPU_STRESS,66.5
66.75,4,7,0,2,1,3,1,1,0,0,CPU_STRESS,66.75,350,397,360,366,365,369,371,377,0,0,CPU_STRESS,66.75,625,699,612,686,595,607,591,712,0,0,CPU_STRESS,66.75,53500,50984,53444,52368,54326,53078,53076,53051,0,0,CPU_STRESS,66.75,91.27720910758144,87.73902645480632,91.5649158684894,89.79713385610529,90.0219197205996,90.93266404364056,90.41983383701076,91.10362266921534,0,0,CPU_STRESS,66.75
67.0,4,7,5,2,1,3,1,1,0,0,CPU_STRESS,67.0,351,397,359,366,365,369,370,377,0,0,CPU_STRESS,67.0,628,699,612,686,598,611,590,711,0,0,CPU_STRESS,67.0,52908,51880,53414,52337,54113,53002,53405,53118,0,0,CPU_STRESS,67.0,91.24562577424813,87.78557645480632,91.45782997105348,89.64685682950869,89.99684279752267,90.93266404364056,90.49140050367744,91.21600600254872,0,0,CPU_STRESS,67.0
67.25,6,2,5,17,1,3,1,1,0,0,CPU_STRESS,67.25,361,376,359,366,367,369,355,374,0,0,CPU_STRESS,67.25,643,609,571,702,627,668,553,655,0,0,CPU_STRESS,67.25,52159,52798,53333,51971,53092,52766,54276,53663,0,0,CPU_STRESS,67.25,89.54896159387998,90.46137622061347,90.88886239938488,89.0869641250185,90.47704486741252,90.72890060048266,92.59119285714289,91.83089180943152,0,0,CPU_STRESS,67.25
67.5,7,2,10,17,1,3,1,1,0,0,CPU_STRESS,67.5,368,373,358,366,368,369,353,372,0,0,CPU_STRESS,67.5,654,603,564,701,652,669,550,667,0,0,CPU_STRESS,67.5,52135,52856,53440,51941,53093,53007,54404,53741,0,0,CPU_STRESS,67.5,89.4490896683876,90.44998415490532,91.00871033735964,89.07964300169739,90.96443500327554,90.7017885514206,92.60223373015876,91.78589384912476,0,0,CPU_STRESS,67.5
67.75,7,2,10,11,1,3,1,1,0,0,CPU_STRESS,67.75,368,375,358,366,369,369,355,371,0,0,CPU_STRESS,67.75,675,613,554,690,658,653,578,691,0,0,CPU_STRESS,67.75,52270,52444,53990,52335,53288,52984,53586,53013,0,0,CPU_STRESS,67.75,89.62965935976287,90.04266655706226,91.81903429122649,90.0477476123144,90.7675307429372,90.42817416208324,91.51563686713097,90.479421970797,0,0,CPU_STRESS,67.75
68.0,7,2,0,11,1,3,1,1,0,0,CPU_STRESS,68.0,367,375,357,366,369,367,355,372,0,0,CPU_STRESS,68.0,677,623,549,687,659,651,588,695,0,0,CPU_STRESS,68.0,52272,51578,54141,52341,53321,53010,53520,52920,0,0,CPU_STRESS,68.0,89.61945935976286,90.0130139254833,91.96846992104383,90.09004046945728,90.7675307429372,90.4358408287499,91.41256424808331,90.27472197079702,0,0,CPU_STRESS,68.0
68.25,4,2,4,2,1,3,1,1,0,0,CPU_STRESS,68.25,362,391,335,354,364,357,355,391,0,0,CPU_STRESS,68.25,706,789,470,654,680,622,697,881,0,0,CPU_STRESS,68.25,52216,50922,55530,53177,53264,53053,53074,50709,0,0,CPU_STRESS,68.25,89.38235252479771,88.1382621259155,94.26982323509824,91.3361287815126,90.97947284277872,90.83767969081536,90.68279386973184,87.62241011904766,0,0,CPU_STRESS,68.25
68.5,4,2,3,1,1,3,1,1,0,0,CPU_STRESS,68.5,361,395,330,352,363,354,355,393,0,0,CPU_STRESS,68.5,712,809,475,647,685,618,717,894,0,0,CPU_STRESS,68.5,52217,50652,55573,53154,53291,53031,52916,50553,0,0,CPU_STRESS,68.5,89.49811467375986,87.66587309125438,94.17628470695972,91.24807563747216,90.8938783499243,90.90712722062472,90.58684302762504,87.8930642857143,0,0,CPU_STRESS,68.5
68.75,4,2,3,1,1,3,1,1,0,0,CPU_STRESS,68.75,366,395,338,355,365,357,355,395,0,0,CPU_STRESS,68.75,705,779,562,647,699,604,731,881,0,0,CPU_STRESS,68.75,52396,51159,54357,53005,52880,53083,52431,51684,0,0,CPU_STRESS,68.75,90.0861602687217,88.2273796208808,91.79237195027198,91.04099607785564,90.50081058891104,90.98990222195984,90.08961333418854,89.11198472696897,0,0,CPU_STRESS,68.75
69.0,4,2,3,1,1,3,1,1,0,0,CPU_STRESS,69.0,366,394,338,355,365,357,356,395,0,0,CPU_STRESS,69.0,705,773,590,644,706,603,735,881,0,0,CPU_STRESS,69.0,52750,51697,54334,53005,52782,53365,52122,51930,0,0,CPU_STRESS,69.0,90.23563620667262,88.27103795421414,91.4961437950938,91.04099607785564,90.47799852541895,91.04898953742216,89.8332383341885,89.53441048454471,0,0,CPU_STRESS,69.0
69.25,4,2,3,1,9,3,1,9,0,0,CPU_STRESS,69.25,367,390,362,355,374,373,374,375,0,0,CPU_STRESS,69.25,670,711,724,587,764,600,846,800,0,0,CPU_STRESS,69.25,53431,51898,52849,53403,52233,53792,51473,53153,0,0,CPU_STRESS,69.25,91.50507909903868,89.22347643391882,90.64572629870126,91.32861469810808,89.93736433926038,91.79422427627924,89.00813127150626,91.4908321428572,0,0,CPU_STRESS,69.25
69.5,4,2,3,1,8,3,1,9,0,0,CPU_STRESS,69.5,367,387,368,355,376,375,376,373,0,0,CPU_STRESS,69.5,666,697,740,579,772,601,843,779,0,0,CPU_STRESS,69.5,53516,52153,52570,53371,52178,53761,51395,53244,0,0,CPU_STRESS,69.5,91.58635045288048,89.50406226728366,90.32973659846158,91.3401154181397,89.92384691138444,91.8696034621261,88.9398015027068,91.73203035714286,0,0,CPU_STRESS,69.5
69.75,4,2,3,1,6,3,1,7,0,0,CPU_STRESS,69.75,367,381,368,355,376,373,375,371,0,0,CPU_STRESS,69.75,644,659,757,609,738,627,803,745,0,0,CPU_STRESS,69.75,53315,52311,52161,53030,52543,53653,51930,54085,0,0,CPU_STRESS,69.75,91.24043810014894,89.58329242320083,90.05415126124979,91.00194354686488,90.07251575138896,91.41495161219191,89.5450901608833,92.68674911477416,0,0,CPU_STRESS,69.75
70.0,4,2,3,1,6,3,1,7,0,0,CPU_STRESS,70.0,366,381,369,355,375,372,375,370,0,0,CPU_STRESS,70.0,637,659,758,613,733,626,797,730,0,0,CPU_STRESS,70.0,53416,52594,52094,52962,52614,53541,52359,54235,0,0,CPU_STRESS,70.0,91.24043810014894,89.60061717810281,89.9285607850593,90.98004354686483,90.08025521120452,91.4128373264776,89.6641901608833,92.82826706349208,0,0,CPU_STRESS,70.0
70.25,4,6,3,9,0,7,9,0,0,0,CPU_STRESS,70.25,361,371,384,373,364,362,361,358,0,0,CPU_STRESS,70.25,591,666,796,712,686,612,619,569,0,0,CPU_STRESS,70.25,53680,53057,51665,52170,53152,53504,53125,55321,0,0,CPU_STRESS,70.25,91.7201917557039,90.65178290366464,88.82163815789468,89.69924629845649,90.8433912502157,91.45009105448312,90.95336316738816,94.516254978355,0,0,CPU_STRESS,70.25
70.5,4,7,3,9,0,7,9,0,0,0,CPU_STRESS,70.5,361,371,385,377,363,359,360,355,0,0,CPU_STRESS,70.5,599,666,797,750,686,612,600,529,0,0,CPU_STRESS,70.5,53847,53111,51517,52184,53086,53498,53245,55421,0,0,CPU_STRESS,70.5,92.0228722391094,90.97339028152189,88.8159147451963,89.61602322350218,90.83474542356224,91.631556337566,91.12685756905071,94.5721786478228,0,0,CPU_STRESS,70.5
70.75,4,7,3,6,1,8,7,1,0,0,CPU_STRESS,70.75,364,375,381,376,365,360,360,357,0,0,CPU_STRESS,70.75,610,654,770,740,705,601,635,529,0,0,CPU_STRESS,70.75,53839,53144,52429,52150,52718,53657,53622,54508,0,0,CPU_STRESS,70.75,92.29039746709772,91.01015617790782,90.28177694805196,89.70206183539247,90.66608306935716,91.65903175818966,89.65205655998545,93.07926255835672,0,0,CPU_STRESS,70.75
71.0,4,7,3,6,1,8,7,1,0,0,CPU_STRESS,71.0,364,375,380,376,365,360,360,357,0,0,CPU_STRESS,71.0,607,654,729,728,707,595,633,529,0,0,CPU_STRESS,71.0,54257,53131,52688,52151,52683,53954,53636,54269,0,0,CPU_STRESS,71.0,92.31093460995488,91.01082284457448,90.50380631313128,89.64204754967815,90.65890125117534,91.7364793772373,89.27198989331879,92.44054985994404,0,0,CPU_STRESS,71.0
71.25,6,2,3,0,1,4,6,1,0,0,CPU_STRESS,71.25,356,386,349,370,374,350,352,365,0,0,CPU_STRESS,71.25,579,642,573,642,762,541,660,660,0,0,CPU_STRESS,71.25,54630,53000,54761,51967,52315,54222,53857,51901,0,0,CPU_STRESS,71.25,92.85043737928736,91.01082284457448,92.99338608058606,89.05180182343122,90.11178974599424,92.2696714097014,92.03334971632027,89.53310454545452,0,0,CPU_STRESS,71.25
71.5,7,2,3,0,1,3,6,1,0,0,CPU_STRESS,71.5,355,387,342,368,375,345,351,368,0,0,CPU_STRESS,71.5,586,642,545,636,768,550,675,685,0,0,CPU_STRESS,71.5,54626,52916,55087,51987,52327,54188,53796,51637,0,0,CPU_STRESS,71.5,92.53740433455428,91.00982284457449,93.50921822344324,89.07131260323746,90.07416403176076,92.12299114829617,92.04216276715538,89.41045952380954,0,0,CPU_STRESS,71.5
71.75,7,2,3,1,1,3,6,1,0,0,CPU_STRESS,71.75,359,381,342,366,374,349,353,369,0,0,CPU_STRESS,71.75,595,639,529,649,728,628,686,663,0,0,CPU_STRESS,71.75,53576,52877,54114,52283,52731,53819,53385,53030,0,0,CPU_STRESS,71.75,91.44234487673596,91.00982284457449,92.62528541060703,89.94211590235767,90.29546638463437,91.4460352916287,91.30805058807104,90.7004632439376,0,0,CPU_STRESS,71.75
72.0,7,2,3,1,1,3,6,1,0,0,CPU_STRESS,72.0,359,381,342,366,366,349,353,369,0,0,CPU_STRESS,72.0,790,634,528,649,723,644,686,663,0,0,CPU_STRESS,72.0,51291,52911,54099,52300,52984,52352,53356,53178,0,0,CPU_STRESS,72.0,90.78790008427352,91.00982284457449,92.6375770772737,90.01280161664339,90.30823279991844,91.39351849695386,91.30017201664248,90.83235848203284,0,0,CPU_STRESS,72.0
72.25,4,2,6,1,1,3,0,1,0,0,CPU_STRESS,72.25,372,365,341,361,348,369,356,350,0,0,CPU_STRESS,72.25,790,547,504,649,675,794,688,560,0,0,CPU_STRESS,72.25,50961,53181,54317,53065,53746,51075,52856,54288,0,0,CPU_STRESS,72.25,87.94085476190476,90.7766221706377,92.59255494783,90.7699302201552,91.40885915941108,88.21417299944211,90.49865974274768,92.23113520923518,0,0,CPU_STRESS,72.25
72.5,4,2,7,1,1,3,0,1,0,0,CPU_STRESS,72.5,374,359,341,360,345,374,357,343,0,0,CPU_STRESS,72.5,790,525,527,648,672,787,689,524,0,0,CPU_STRESS,72.5,50261,53256,54177,53004,53379,51035,52533,54322,0,0,CPU_STRESS,72.5,87.52077438672433,90.5009269946612,92.32608436814508,90.61083368385096,91.4914530608294,88.2984919998861,90.1017009632884,92.44378282828288,0,0,CPU_STRESS,72.5
72.75,4,2,8,1,1,3,1,1,0,0,CPU_STRESS,72.75,371,360,341,359,352,372,359,342,0,0,CPU_STRESS,72.75,500,518,591,644,706,717,685,521,0,0,CPU_STRESS,72.75,51043,53441,53126,52519,51147,51899,51661,53139,0,0,CPU_STRESS,72.75,84.10430218253968,90.20445783071207,91.2271890919102,90.0439424406692,90.8537703530501,88.86327029184504,89.68963371296434,91.58905988455994,0,0,CPU_STRESS,72.75
73.0,4,6,4,1,9,7,1,9,0,0,CPU_STRESS,73.0,347,343,347,354,352,357,351,342,0,0,CPU_STRESS,73.0,500,451,680,594,728,599,638,486,0,0,CPU_STRESS,73.0,51702,53714,51022,51379,49723,52009,51177,52193,0,0,CPU_STRESS,73.0,89.92820476190477,92.31765184457204,88.37325415140414,88.29093380696366,86.78095574009326,89.88369807969814,88.60389877344876,89.77982251082248,0,0,CPU_STRESS,73.0
73.25,4,7,3,1,8,7,1,9,0,0,CPU_STRESS,73.25,343,342,347,354,352,355,350,342,0,0,CPU_STRESS,73.25,500,472,681,588,736,551,633,472,0,0,CPU_STRESS,73.25,52141,53715,50835,51024,49683,52029,51157,51936,0,0,CPU_STRESS,73.25,90.26295555555552,92.6210072223252,88.14779768170425,88.32626746031745,86.54389598805011,89.98249296259299,88.45043813219297,89.41250591630589,0,0,CPU_STRESS,73.25
73.5,4,7,3,1,6,8,1,6,0,0,CPU_STRESS,73.5,348,353,347,355,352,357,350,342,0,0,CPU_STRESS,73.5,617,537,664,599,694,612,623,475,0,0,CPU_STRESS,73.5,52054,52912,51049,50830,50646,52183,51919,52808,0,0,CPU_STRESS,73.5,89.66736558437529,91.31084191420548,88.59982253456225,88.67789829687854,87.75925730530278,90.08077722515664,89.57989215446392,90.21858857675896,0,0,CPU_STRESS,73.5
73.75,4,7,3,1,6,8,1,6,0,0,CPU_STRESS,73.75,348,353,348,355,352,357,349,342,0,0,CPU_STRESS,73.75,620,562,662,599,691,612,603,475,0,0,CPU_STRESS,73.75,51683,50517,51215,50816,51034,52323,52510,52876,0,0,CPU_STRESS,73.75,89.39381609013316,90.76284374846256,88.70655586789555,88.66453932251956,87.8834158594937,90.08142049280852,89.70878382113058,90.33399810056846,0,0,CPU_STRESS,73.75
74.0,6,2,3,8,0,4,1,0,0,0,CPU_STRESS,74.0,350,382,340,357,341,357,340,342,0,0,CPU_STRESS,74.0,630,794,599,601,594,609,444,478,0,0,CPU_STRESS,74.0,51284,49618,52310,51353,53003,52561,54047,54070,0,0,CPU_STRESS,74.0,87.86181814574313,85.59230277450759,89.6293774891775,88.42210814536337,90.01080170097084,89.58954169459767,92.27306904761907,92.2767193362193,0,0,CPU_STRESS,74.0
74.25,7,2,3,5,0,3,1,0,0,0,CPU_STRESS,74.25,351,398,340,358,339,357,337,342,0,0,CPU_STRESS,74.25,639,832,594,604,568,615,410,479,0,0,CPU_STRESS,74.25,51211,49302,52638,51802,53059,52454,54250,54257,0,0,CPU_STRESS,74.25,87.9556739177489,84.54024518784756,89.61775963203462,88.49678324888302,90.44662422888074,89.44804545611395,92.24394723495462,92.64172330447332,0,0,CPU_STRESS,74.25
74.5,7,2,3,5,1,3,1,1,0,0,CPU_STRESS,74.5,355,399,340,358,347,357,340,342,0,0,CPU_STRESS,74.5,640,775,603,609,564,608,411,483,0,0,CPU_STRESS,74.5,52182,49373,52490,52494,52842,52156,53271,54161,0,0,CPU_STRESS,74.5,89.98468557806207,85.27579950592144,89.72839841269844,89.3258019718268,90.51693958585136,89.27219500626803,90.97993924808333,92.0393372655123,0,0,CPU_STRESS,74.5
74.75,7,2,3,0,1,3,1,1,0,0,CPU_STRESS,74.75,355,399,340,357,349,358,341,341,0,0,CPU_STRESS,74.75,450,759,603,608,567,609,413,483,0,0,CPU_STRESS,74.75,54868,50075,52476,52494,52729,50570,52680,54163,0,0,CPU_STRESS,74.75,90.06135224472874,85.29661768773961,89.59919841269843,89.4946273686522,90.51693958585136,88.78417100646605,90.61081702586108,92.0347372655123,0,0,CPU_STRESS,74.75
75.0,4,2,6,0,1,10,9,1,0,0,CPU_STRESS,75.0,335,374,334,348,354,365,340,330,0,0,CPU_STRESS,75.0,445,610,610,579,576,597,487,475,0,0,CPU_STRESS,75.0,56446,50480,52162,52974,52177,50090,51559,54109,0,0,CPU_STRESS,75.0,94.40119722222224,86.39355815149446,89.03039292929292,90.17156587273362,89.59085563444911,86.64789335320872,87.47825039682539,92.03046929181932,0,0,CPU_STRESS,75.0
