minutes,apigateway_api_gateway,apigateway_source,customersservice_customers_service,customersservice_source,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,memavailable_mem_available,memavailable_source,memcache_mem_cache,memcache_source,memutil_mem_util,memutil_source,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,srtt_source,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,vetsservice_vets_service,vetsservice_source,visitsservice_visits_service,visitsservice_source,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source
2025-05-17 17:27:00,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,4.0,1.0,12.0,3.0,1.0,2.0,0.0,0.0,CPU_STRESS,400.0,407.0,379.0,379.0,366.0,389.0,382.0,376.0,0.0,0.0,CPU_STRESS,13699842.0,CPU_STRESS,4028738.0,CPU_STRESS,45.30573492063493,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3139.762281607282,1329.0,1346.0,1379.0,1342.0,1176.0,1302.0,1231.0,1183.0,0.0,0.0,CPU_STRESS,28191.0,26860.0,28980.0,27777.0,28104.0,27824.0,28678.0,29169.0,0.0,0.0,CPU_STRESS,51.54638155085658,50.55121657449372,52.60012787666823,49.974337558356666,51.41664300059223,50.56046083817997,50.9252091305438,52.186550160862616,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,2.0,CPU_STRESS,1015199,4568883,1222,5438226,CPU_STRESS
2025-05-17 17:27:15,0.0,CPU_STRESS,37.0,CPU_STRESS,6.0,6.0,4.0,9.0,1.0,3.0,1.0,9.0,0.0,0.0,CPU_STRESS,397.0,393.0,373.0,372.0,365.0,373.0,375.0,358.0,0.0,0.0,CPU_STRESS,13654942.0,CPU_STRESS,4022406.0,CPU_STRESS,45.408730158730165,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3157.1646821519994,1327.0,1263.0,1443.0,1270.0,1219.0,1326.0,1234.0,1141.0,0.0,0.0,CPU_STRESS,28185.0,26403.0,28140.0,27424.0,28036.0,27574.0,27682.0,29220.0,0.0,0.0,CPU_STRESS,51.8310918957748,48.91943418490453,51.431334523809504,49.59445119047619,51.28488365673044,50.58796083817996,50.07229813794737,53.14220796415324,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1014235,4637004,1222,5471171,CPU_STRESS
2025-05-17 17:27:30,0.0,CPU_STRESS,37.0,CPU_STRESS,7.0,7.0,4.0,9.0,1.0,3.0,1.0,9.0,0.0,0.0,CPU_STRESS,396.0,393.0,372.0,370.0,365.0,373.0,372.0,356.0,0.0,0.0,CPU_STRESS,13646227.0,CPU_STRESS,4030172.0,CPU_STRESS,45.57975802987861,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3129.887671739962,1331.0,1246.0,1451.0,1258.0,1223.0,1333.0,1237.0,1134.0,0.0,0.0,CPU_STRESS,28177.0,26238.0,28015.0,27434.0,28041.0,27427.0,27463.0,29224.0,0.0,0.0,CPU_STRESS,51.902465673467695,48.83539396509561,51.38937251082248,49.71605793650794,51.38108063058991,50.58796083817996,50.08873101179866,52.91411638906168,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,991111,4685590,1222,5575935,CPU_STRESS
2025-05-17 17:27:45,0.0,CPU_STRESS,37.0,CPU_STRESS,7.0,7.0,4.0,8.0,1.0,3.0,1.0,6.0,0.0,0.0,CPU_STRESS,396.0,395.0,374.0,370.0,365.0,372.0,373.0,359.0,0.0,0.0,CPU_STRESS,13628853.0,CPU_STRESS,4031567.0,CPU_STRESS,45.61499430438841,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3112.6102110296947,1353.0,1249.0,1447.0,1255.0,1237.0,1327.0,1237.0,1134.0,0.0,0.0,CPU_STRESS,28230.0,26852.0,28552.0,27723.0,28161.0,27629.0,27777.0,29128.0,0.0,0.0,CPU_STRESS,51.65754248799304,49.319030730942295,51.69135347996844,50.28760859010271,51.58624405316186,50.61317274294186,50.39944755995066,52.43588274860303,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1000218,4710773,1222,5597630,CPU_STRESS
2025-05-17 17:28:00,0.0,CPU_STRESS,37.0,CPU_STRESS,7.0,7.0,4.0,8.0,1.0,3.0,1.0,6.0,0.0,0.0,CPU_STRESS,396.0,395.0,374.0,370.0,366.0,372.0,373.0,361.0,0.0,0.0,CPU_STRESS,13601965.0,CPU_STRESS,4031897.0,CPU_STRESS,45.77020753968255,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3075.178495440383,1357.0,1250.0,1447.0,1260.0,1244.0,1324.0,1237.0,1136.0,0.0,0.0,CPU_STRESS,28231.0,27682.0,28560.0,27744.0,28308.0,28065.0,27810.0,29094.0,0.0,0.0,CPU_STRESS,51.60243072328716,49.38906644522801,51.7010201466351,50.35040859010271,51.62131349760631,50.63294384683797,50.45544755995066,52.37375774860303,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1038330,5201519,1222,6706803,CPU_STRESS
2025-05-17 17:28:15,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,6.0,8.0,1.0,3.0,9.0,0.0,0.0,0.0,CPU_STRESS,391.0,412.0,378.0,370.0,369.0,393.0,372.0,374.0,0.0,0.0,CPU_STRESS,13590057.0,CPU_STRESS,4038859.0,CPU_STRESS,45.83870829725832,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3177.015538481105,1356.0,1307.0,1427.0,1296.0,1313.0,1306.0,1259.0,1182.0,0.0,0.0,CPU_STRESS,27800.0,28335.0,28685.0,28714.0,28375.0,28170.0,28420.0,29026.0,0.0,0.0,CPU_STRESS,50.255644444444464,50.680215119997314,51.790074118219074,51.97387420634922,51.49311472898496,51.16492560083592,50.78480363084626,51.91268864180893,0.0,0.0,CPU_STRESS,6.0,CPU_STRESS,0.0,CPU_STRESS,1068840,5291328,1222,6709844,CPU_STRESS
2025-05-17 17:28:30,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,7.0,8.0,1.0,3.0,9.0,0.0,0.0,0.0,CPU_STRESS,391.0,413.0,379.0,370.0,370.0,395.0,372.0,376.0,0.0,0.0,CPU_STRESS,13588173.0,CPU_STRESS,4044834.0,CPU_STRESS,45.824670137542256,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3263.8230537641293,1363.0,1325.0,1414.0,1304.0,1319.0,1302.0,1267.0,1198.0,0.0,0.0,CPU_STRESS,27800.0,28335.0,28685.0,29106.0,28375.0,28170.0,28420.0,29051.0,0.0,0.0,CPU_STRESS,50.07938214285715,51.01650156006803,51.810626499171455,53.264185858585854,51.51977842869801,51.328257380951946,50.94769673102093,51.76542875315526,0.0,0.0,CPU_STRESS,6.0,CPU_STRESS,0.0,CPU_STRESS,1185781,5036919,1222,6240593,CPU_STRESS
2025-05-17 17:28:45,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,8.0,8.0,1.0,3.0,6.0,3.0,0.0,0.0,CPU_STRESS,399.0,408.0,379.0,370.0,372.0,395.0,372.0,376.0,0.0,0.0,CPU_STRESS,13585490.0,CPU_STRESS,4044834.0,CPU_STRESS,45.79077619814832,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3329.1528792783297,1355.0,1343.0,1411.0,1303.0,1304.0,1298.0,1270.0,1217.0,0.0,0.0,CPU_STRESS,27800.0,28335.0,28627.0,29090.0,28375.0,28170.0,28350.0,29077.0,0.0,0.0,CPU_STRESS,50.76570694305695,51.25208939347547,52.07519879354376,52.38857554369434,51.64860212466128,51.79335747113954,51.30001569620037,51.58021802910552,0.0,0.0,CPU_STRESS,6.0,CPU_STRESS,0.0,CPU_STRESS,1182475,5006592,1222,6224577,CPU_STRESS
2025-05-17 17:29:00,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,8.0,8.0,1.0,3.0,6.0,1.0,0.0,0.0,CPU_STRESS,400.0,409.0,379.0,370.0,372.0,395.0,372.0,376.0,0.0,0.0,CPU_STRESS,13588618.0,CPU_STRESS,4045214.0,CPU_STRESS,45.79202619814831,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3323.124326788618,1356.0,1339.0,1402.0,1304.0,1303.0,1295.0,1270.0,1217.0,0.0,0.0,CPU_STRESS,29520.0,28515.0,29380.0,29095.0,29010.0,29420.0,28760.0,28595.0,0.0,0.0,CPU_STRESS,51.10998551448554,51.25208939347547,52.22694181718679,52.41353189290069,51.71236885406609,51.83394932095639,51.50836765698469,51.51261802910552,0.0,0.0,CPU_STRESS,6.0,CPU_STRESS,0.0,CPU_STRESS,1106797,4655492,1222,5810969,CPU_STRESS
2025-05-17 17:29:15,0.0,CPU_STRESS,6.0,CPU_STRESS,4.0,6.0,8.0,8.0,9.0,7.0,0.0,1.0,0.0,0.0,CPU_STRESS,424.0,409.0,386.0,377.0,376.0,391.0,372.0,374.0,0.0,0.0,CPU_STRESS,13588650.0,CPU_STRESS,4045261.0,CPU_STRESS,45.78964524576736,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3331.3440935319245,1361.0,1244.0,1342.0,1337.0,1255.0,1284.0,1272.0,1280.0,0.0,0.0,CPU_STRESS,29520.0,28065.0,29380.0,29124.0,29010.0,29420.0,28670.0,28595.0,0.0,0.0,CPU_STRESS,52.63606210317459,51.589162659464094,52.7917467050784,52.46668139164756,51.67481342559384,53.03828052747908,52.2061092257158,51.05821358906847,0.0,0.0,CPU_STRESS,2.0,CPU_STRESS,0.0,CPU_STRESS,1105681,4598942,1222,5745364,CPU_STRESS
2025-05-17 17:29:30,0.0,CPU_STRESS,6.0,CPU_STRESS,4.0,7.0,8.0,8.0,8.0,7.0,0.0,1.0,0.0,0.0,CPU_STRESS,425.0,409.0,388.0,378.0,378.0,390.0,372.0,373.0,0.0,0.0,CPU_STRESS,13584842.0,CPU_STRESS,4044991.0,CPU_STRESS,45.78292857910069,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3246.945466233765,1361.0,1234.0,1330.0,1343.0,1249.0,1282.0,1272.0,1285.0,0.0,0.0,CPU_STRESS,29520.0,27615.0,29380.0,29163.0,29010.0,29420.0,28580.0,28595.0,0.0,0.0,CPU_STRESS,53.03480198412698,51.73705126322933,52.85080591531264,52.47940368601985,51.7237070871954,52.9769543861041,52.46759761904763,50.97634025276424,0.0,0.0,CPU_STRESS,2.0,CPU_STRESS,0.0,CPU_STRESS,1091444,4568977,1222,5583494,CPU_STRESS
2025-05-17 17:29:45,0.0,CPU_STRESS,6.0,CPU_STRESS,4.0,7.0,8.0,8.0,7.0,8.0,1.0,2.0,0.0,0.0,CPU_STRESS,416.0,404.0,386.0,379.0,379.0,390.0,372.0,373.0,0.0,0.0,CPU_STRESS,13585886.0,CPU_STRESS,4045136.0,CPU_STRESS,45.770811912434,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3228.749738100789,1356.0,1233.0,1349.0,1336.0,1260.0,1270.0,1274.0,1281.0,0.0,0.0,CPU_STRESS,29315.0,27615.0,29312.0,29195.0,28825.0,29368.0,28580.0,28595.0,0.0,0.0,CPU_STRESS,53.50193318903319,51.98311257181932,52.76372577962964,52.63133921613302,51.81009115755332,53.16615539241409,53.30983589655959,51.12842825400171,0.0,0.0,CPU_STRESS,2.0,CPU_STRESS,0.0,CPU_STRESS,1016936,4568977,1222,5578308,CPU_STRESS
2025-05-17 17:30:00,0.0,CPU_STRESS,6.0,CPU_STRESS,4.0,7.0,8.0,8.0,7.0,8.0,1.0,2.0,0.0,0.0,CPU_STRESS,415.0,403.0,386.0,379.0,379.0,390.0,374.0,373.0,0.0,0.0,CPU_STRESS,13607211.0,CPU_STRESS,4046187.0,CPU_STRESS,45.71939312076809,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3224.0300735114265,1355.0,1233.0,1350.0,1329.0,1261.0,1267.0,1282.0,1271.0,0.0,0.0,CPU_STRESS,28495.0,29990.0,29314.0,29206.0,28395.0,29368.0,30480.0,28970.0,0.0,0.0,CPU_STRESS,53.44305223665223,52.052412571819325,52.7598924462963,52.64718921613302,51.819757824219984,53.13880221781092,53.44499805194806,51.2828163492398,0.0,0.0,CPU_STRESS,2.0,CPU_STRESS,0.0,CPU_STRESS,1020001,4622861,1222,5457933,CPU_STRESS
2025-05-17 17:30:15,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,8.0,0.0,7.0,4.0,9.0,9.0,0.0,0.0,CPU_STRESS,399.0,402.0,386.0,379.0,379.0,396.0,385.0,384.0,0.0,0.0,CPU_STRESS,13611799.0,CPU_STRESS,4046123.0,CPU_STRESS,45.7193254440004,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3237.831356196062,1354.0,1268.0,1329.0,1221.0,1311.0,1253.0,1277.0,1231.0,0.0,0.0,CPU_STRESS,28397.0,29990.0,29344.0,29330.0,28390.0,29338.0,30480.0,28970.0,0.0,0.0,CPU_STRESS,51.340723809523816,53.28058557287476,52.76189244629629,52.5629080510992,51.71766196084287,52.90781555786781,54.2460445887446,51.7562052183567,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1070661,4630897,1222,5429707,CPU_STRESS
2025-05-17 17:30:30,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,8.0,0.0,7.0,3.0,9.0,9.0,0.0,0.0,CPU_STRESS,397.0,401.0,386.0,379.0,379.0,396.0,388.0,385.0,0.0,0.0,CPU_STRESS,13592514.0,CPU_STRESS,4046082.0,CPU_STRESS,45.742614115786125,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3246.154131642838,1347.0,1283.0,1325.0,1200.0,1319.0,1254.0,1278.0,1216.0,0.0,0.0,CPU_STRESS,28220.0,29990.0,29357.0,29290.0,28395.0,29365.0,30480.0,28970.0,0.0,0.0,CPU_STRESS,51.01407261904762,53.438750777131865,52.759692446296285,52.53784336855952,51.7252944789588,52.96203934519159,54.47287380952381,51.74314633083616,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1069603,4626742,1222,5405810,CPU_STRESS
2025-05-17 17:30:45,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,8.0,1.0,7.0,3.0,6.0,6.0,0.0,0.0,CPU_STRESS,399.0,400.0,386.0,379.0,379.0,395.0,382.0,385.0,0.0,0.0,CPU_STRESS,13592335.0,CPU_STRESS,4046392.0,CPU_STRESS,45.742614115786125,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3317.631055241257,1335.0,1294.0,1328.0,1200.0,1303.0,1269.0,1279.0,1204.0,0.0,0.0,CPU_STRESS,28220.0,30054.0,29306.0,29291.0,28395.0,29521.0,30228.0,29097.0,0.0,0.0,CPU_STRESS,51.79523843795096,53.36214642539803,52.74464244629628,52.59624433878814,51.813540836264856,53.27186998093012,54.64546865079365,51.67315810847058,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1187317,4611867,1222,5394796,CPU_STRESS
2025-05-17 17:31:00,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,8.0,1.0,6.0,3.0,6.0,6.0,0.0,0.0,CPU_STRESS,399.0,400.0,383.0,379.0,379.0,395.0,381.0,385.0,0.0,0.0,CPU_STRESS,13596849.0,CPU_STRESS,4046950.0,CPU_STRESS,45.7460807824528,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3333.261054222248,1310.0,1299.0,1323.0,1204.0,1305.0,1272.0,1279.0,1192.0,0.0,0.0,CPU_STRESS,29220.0,28580.0,29315.0,29275.0,30400.0,29904.0,29235.0,28835.0,0.0,0.0,CPU_STRESS,51.84294954906208,53.35128928254088,52.728646601291615,52.5281907609934,52.00785230835304,53.30731636787651,54.865701984127,51.66482477513725,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1172055,4179291,1222,5071683,CPU_STRESS
2025-05-17 17:31:15,0.0,CPU_STRESS,0.0,CPU_STRESS,6.0,2.0,8.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,CPU_STRESS,405.0,400.0,373.0,379.0,379.0,395.0,380.0,380.0,0.0,0.0,CPU_STRESS,13590548.0,CPU_STRESS,4047088.0,CPU_STRESS,45.7525807824528,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3375.225653695571,1176.0,1311.0,1288.0,1276.0,1250.0,1233.0,1324.0,1139.0,0.0,0.0,CPU_STRESS,29220.0,28580.0,29315.0,28963.0,30400.0,30230.0,29235.0,28835.0,0.0,0.0,CPU_STRESS,52.27607112887112,52.82391067538308,52.616790832060815,52.16755375180376,53.54715336502064,53.74945613047086,53.7963527777778,51.45671522758969,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1038607,4108328,1222,5014118,CPU_STRESS
2025-05-17 17:31:30,0.0,CPU_STRESS,0.0,CPU_STRESS,7.0,2.0,8.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,CPU_STRESS,405.0,399.0,371.0,379.0,379.0,395.0,380.0,378.0,0.0,0.0,CPU_STRESS,13576205.0,CPU_STRESS,4047583.0,CPU_STRESS,45.772161185383226,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3425.9551452456885,1158.0,1312.0,1247.0,1295.0,1231.0,1226.0,1315.0,1128.0,0.0,0.0,CPU_STRESS,29220.0,28580.0,29315.0,28835.0,30400.0,30287.0,29235.0,28835.0,0.0,0.0,CPU_STRESS,52.56569410866911,52.77436444110841,52.65811377578376,52.09658264790766,54.17752145951512,53.85817453322823,53.596698015873045,51.54969856019128,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,1026821,4085723,1222,4942199,CPU_STRESS
2025-05-17 17:31:45,0.0,CPU_STRESS,0.0,CPU_STRESS,7.0,2.0,8.0,8.0,1.0,3.0,6.0,1.0,0.0,0.0,CPU_STRESS,396.0,399.0,373.0,378.0,379.0,395.0,379.0,377.0,0.0,0.0,CPU_STRESS,13574883.0,CPU_STRESS,4047874.0,CPU_STRESS,45.7788278520499,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3421.6202138832405,1185.0,1298.0,1262.0,1299.0,1245.0,1215.0,1315.0,1132.0,0.0,0.0,CPU_STRESS,29692.0,28677.0,29315.0,28796.0,30367.0,30077.0,29095.0,28835.0,0.0,0.0,CPU_STRESS,52.83133592012562,53.06908660632572,52.821697467092456,52.38286395724158,54.5835671121088,54.24826213092463,53.89478455988458,52.09059993832962,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,765136,4085723,1222,4938758,CPU_STRESS
2025-05-17 17:32:00,0.0,CPU_STRESS,0.0,CPU_STRESS,7.0,2.0,8.0,8.0,1.0,3.0,6.0,1.0,0.0,0.0,CPU_STRESS,394.0,399.0,373.0,378.0,379.0,395.0,379.0,377.0,0.0,0.0,CPU_STRESS,13579077.0,CPU_STRESS,4047542.0,CPU_STRESS,45.869630735930734,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3413.6820799609304,1186.0,1289.0,1261.0,1299.0,1244.0,1210.0,1300.0,1132.0,0.0,0.0,CPU_STRESS,29928.0,30960.0,29920.0,28890.0,30492.0,29245.0,30320.0,30640.0,0.0,0.0,CPU_STRESS,52.967736515363725,53.36552849560175,52.85719746709245,52.81894729057492,54.64055923332092,54.53851213092463,54.121725036075055,52.26340442550909,0.0,0.0,CPU_STRESS,0.0,CPU_STRESS,0.0,CPU_STRESS,749363,4378294,1222,4984198,CPU_STRESS
2025-05-17 17:32:15,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,4.0,8.0,1.0,7.0,0.0,8.0,0.0,0.0,CPU_STRESS,384.0,398.0,378.0,378.0,379.0,375.0,378.0,377.0,0.0,0.0,CPU_STRESS,13566059.0,CPU_STRESS,4047812.0,CPU_STRESS,45.9667426046176,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3331.0453327951777,1221.0,1190.0,1230.0,1301.0,1241.0,1162.0,1280.0,1146.0,0.0,0.0,CPU_STRESS,30061.0,30960.0,29920.0,28890.0,31467.0,29275.0,30320.0,30640.0,0.0,0.0,CPU_STRESS,54.46010595238096,55.60096011096043,55.28488405483404,52.92371236993998,57.067802972153686,54.2208575916172,55.55233535353535,55.01265369064899,0.0,0.0,CPU_STRESS,7.0,CPU_STRESS,0.0,CPU_STRESS,865030,4424791,1222,5078556,CPU_STRESS
2025-05-17 17:32:30,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,3.0,8.0,1.0,7.0,0.0,9.0,0.0,0.0,CPU_STRESS,381.0,398.0,379.0,378.0,379.0,372.0,378.0,377.0,0.0,0.0,CPU_STRESS,13511311.0,CPU_STRESS,4049813.0,CPU_STRESS,46.05738261117966,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3299.619848871172,1214.0,1162.0,1222.0,1305.0,1241.0,1141.0,1280.0,1146.0,0.0,0.0,CPU_STRESS,30109.0,30960.0,29920.0,28890.0,31565.0,29305.0,30320.0,30640.0,0.0,0.0,CPU_STRESS,56.32351666666666,57.91224992363013,57.15498545898544,56.484609531112135,58.14266265076266,55.19145476584819,56.63976352813853,57.08409084249084,0.0,0.0,CPU_STRESS,7.0,CPU_STRESS,0.0,CPU_STRESS,877789,4427800,1222,5199750,CPU_STRESS
2025-05-17 17:32:45,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,4.0,8.0,1.0,8.0,1.0,6.0,0.0,0.0,CPU_STRESS,381.0,397.0,377.0,378.0,379.0,371.0,378.0,377.0,0.0,0.0,CPU_STRESS,13485403.0,CPU_STRESS,4049822.0,CPU_STRESS,46.085960388957446,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,2879.201611071117,1139.0,1138.0,1192.0,1305.0,1201.0,1099.0,1280.0,1133.0,0.0,0.0,CPU_STRESS,30016.0,30530.0,29433.0,28890.0,31465.0,29305.0,30369.0,30470.0,0.0,0.0,CPU_STRESS,61.52017683982685,62.61618735545037,61.106920562770526,60.34252601740361,60.12919107808494,57.334501882920975,61.37686316738817,62.71357255612251,0.0,0.0,CPU_STRESS,7.0,CPU_STRESS,0.0,CPU_STRESS,1090126,4430258,1222,5213807,CPU_STRESS
2025-05-17 17:33:00,0.0,CPU_STRESS,0.0,CPU_STRESS,4.0,2.0,4.0,8.0,1.0,8.0,1.0,6.0,0.0,0.0,CPU_STRESS,381.0,394.0,375.0,377.0,379.0,371.0,374.0,377.0,0.0,0.0,CPU_STRESS,13458443.0,CPU_STRESS,4050430.0,CPU_STRESS,46.282350252525255,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,2816.820257130977,1102.0,1124.0,1164.0,770.0,1173.0,1090.0,750.0,1130.0,0.0,0.0,CPU_STRESS,41580.0,41655.0,41125.0,41480.0,41675.0,40815.0,42425.0,40425.0,0.0,0.0,CPU_STRESS,65.19404628427131,64.09165942594312,65.07880389610385,63.7811194316735,61.50111123924951,58.34082568820068,65.67831194083692,64.87997255612251,0.0,0.0,CPU_STRESS,7.0,CPU_STRESS,0.0,CPU_STRESS,1120982,4430258,1222,5788529,CPU_STRESS
2025-05-17 17:33:15,0.0,CPU_STRESS,206.0,CPU_STRESS,4.0,2.0,4.0,8.0,9.0,4.0,1.0,0.0,0.0,0.0,CPU_STRESS,387.0,375.0,372.0,370.0,373.0,386.0,361.0,384.0,0.0,0.0,CPU_STRESS,13439505.0,CPU_STRESS,4050701.0,CPU_STRESS,46.333855808080834,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,2837.126148405541,826.0,799.0,945.0,770.0,858.0,909.0,750.0,926.0,0.0,0.0,CPU_STRESS,41580.0,41897.0,41125.0,41495.0,41675.0,40815.0,42465.0,40425.0,0.0,0.0,CPU_STRESS,83.17373535353533,83.20872112511671,82.26754761904762,82.43905588423507,79.36163053630257,76.07253583361084,81.27332186147186,79.81938333333329,0.0,0.0,CPU_STRESS,1.0,CPU_STRESS,0.0,CPU_STRESS,1057225,4430148,1222,5818460,CPU_STRESS
2025-05-17 17:33:30,0.0,CPU_STRESS,206.0,CPU_STRESS,4.0,2.0,4.0,8.0,8.0,3.0,1.0,0.0,0.0,0.0,CPU_STRESS,387.0,371.0,371.0,368.0,371.0,388.0,360.0,386.0,0.0,0.0,CPU_STRESS,13419221.0,CPU_STRESS,4050677.0,CPU_STRESS,46.357272727272765,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,2895.045069162721,785.0,777.0,913.0,770.0,787.0,867.0,750.0,886.0,0.0,0.0,CPU_STRESS,41580.0,41897.0,41125.0,41495.0,41675.0,40815.0,42465.0,40425.0,0.0,0.0,CPU_STRESS,90.12391139971136,89.54350855707489,87.34808977411478,87.61414917859918,87.90038936328241,86.03210375180373,89.35607196969697,84.77872142857144,0.0,0.0,CPU_STRESS,1.0,CPU_STRESS,0.0,CPU_STRESS,1058249,4428704,1222,5730802,CPU_STRESS
2025-05-17 17:33:45,0.0,CPU_STRESS,206.0,CPU_STRESS,4.0,2.0,4.0,7.0,6.0,3.0,1.0,1.0,0.0,0.0,CPU_STRESS,384.0,374.0,372.0,367.0,372.0,389.0,364.0,385.0,0.0,0.0,CPU_STRESS,13418648.0,CPU_STRESS,4050745.0,CPU_STRESS,46.36193939393944,CPU_STRESS,53,1932,1,4417,CPU_STRESS,CPU_STRESS,3004.4519574793853,749.0,755.0,906.0,863.0,764.0,864.0,749.0,871.0,0.0,0.0,CPU_STRESS,41580.0,41897.0,41125.0,41495.0,41675.0,40815.0,42465.0,40425.0,0.0,0.0,CPU_STRESS,92.9546560555103,91.67383294667422,91.58702559626012,92.3372426558432,90.7080296255328,90.51072399240984,93.44300182831356,90.52084675043116,0.0,0.0,CPU_STRESS,1.0,CPU_STRESS,0.0,CPU_STRESS,1031114,4411310,1222,5700459,CPU_STRESS
