Time,write_bytes_cumulative
2025-05-17 18:10:45,11375047087
2025-05-17 18:11:00,11347697833
2025-05-17 18:11:15,11368375062
2025-05-17 18:11:30,11402697519
2025-05-17 18:11:45,11417111986
2025-05-17 18:12:00,11414929484
2025-05-17 18:12:15,11414982732
2025-05-17 18:12:30,11379892758
2025-05-17 18:12:45,11339021907
2025-05-17 18:13:00,11263955836
2025-05-17 18:13:15,11273496168
2025-05-17 18:13:30,11473516673
2025-05-17 18:13:45,11571072955
2025-05-17 18:14:00,11752446201
2025-05-17 18:14:15,11808039400
2025-05-17 18:14:30,11779897981
2025-05-17 18:14:45,11781714115
2025-05-17 18:15:00,11831289610
2025-05-17 18:15:15,11858861500
2025-05-17 18:15:30,11864436672
2025-05-17 18:15:45,11874418805
2025-05-17 18:16:00,11721655261
2025-05-17 18:16:15,11610094370
2025-05-17 18:16:30,11505399277
2025-05-17 18:16:45,11482230014
2025-05-17 18:17:00,11441823179
2025-05-17 18:17:15,11427839731
2025-05-17 18:17:30,11427862400
2025-05-17 18:17:45,11421300310
2025-05-17 18:18:00,11321701984
2025-05-17 18:18:15,11292411964
2025-05-17 18:18:30,11306589033
2025-05-17 18:18:45,11243748931
2025-05-17 18:19:00,11181387970
2025-05-17 18:19:15,11546989919
2025-05-17 18:19:30,11553204206
2025-05-17 18:19:45,11771178650
2025-05-17 18:20:00,11786892281
2025-05-17 18:20:15,10936836666
2025-05-17 18:20:30,10936838304
2025-05-17 18:20:45,8480229323
2025-05-17 18:21:00,8459193942
2025-05-17 18:21:15,6306947922
2025-05-17 18:21:30,6306889455
2025-05-17 18:21:45,5656254733
2025-05-17 18:22:00,5656253848
2025-05-17 18:22:15,2864073796
2025-05-17 18:22:30,2864075336
2025-05-17 18:22:45,8879008
2025-05-17 18:23:00,8927513
2025-05-17 18:23:15,8926287
2025-05-17 18:23:30,8475714
2025-05-17 18:23:45,8233062
2025-05-17 18:24:00,8188081
2025-05-17 18:24:15,8156992
2025-05-17 18:24:30,8243829
2025-05-17 18:24:45,8603030
2025-05-17 18:25:00,8591670
2025-05-17 18:25:15,8848767
2025-05-17 18:25:30,8860731
2025-05-17 18:25:45,9299181
2025-05-17 18:26:00,9559213
2025-05-17 18:26:15,9487690
2025-05-17 18:26:30,9464869
2025-05-17 18:26:45,9369383
2025-05-17 18:27:00,9393010
2025-05-17 18:27:15,9315944
2025-05-17 18:27:30,9236322
2025-05-17 18:27:45,9246712
2025-05-17 18:28:00,9103869
2025-05-17 18:28:15,9071083
2025-05-17 18:28:30,9061648
2025-05-17 18:28:45,8871700
2025-05-17 18:29:00,8768683
2025-05-17 18:29:15,8523771
2025-05-17 18:29:30,8491025
2025-05-17 18:29:45,8795740
2025-05-17 18:30:00,8926564
2025-05-17 18:30:15,9189688
2025-05-17 18:30:30,9195297
2025-05-17 18:30:45,8816578
2025-05-17 18:31:00,8557425
2025-05-17 18:31:15,8393195
2025-05-17 18:31:30,8394412
2025-05-17 18:31:45,8479691
2025-05-17 18:32:00,8689692
2025-05-17 18:32:15,8865750
2025-05-17 18:32:30,8920476
2025-05-17 18:32:45,9056932
2025-05-17 18:33:00,9332168
2025-05-17 18:33:15,9825771
2025-05-17 18:33:30,9865164
2025-05-17 18:33:45,9675919
2025-05-17 18:34:00,9359551
2025-05-17 18:34:15,8865469
2025-05-17 18:34:30,8835636
2025-05-17 18:34:45,8888896
2025-05-17 18:35:00,8869704
2025-05-17 18:35:15,9069608
2025-05-17 18:35:30,9149728
2025-05-17 18:35:45,9059143
2025-05-17 18:36:00,9042533
2025-05-17 18:36:15,8992396
2025-05-17 18:36:30,8844415
2025-05-17 18:36:45,8786030
2025-05-17 18:37:00,8720275
2025-05-17 18:37:15,8557213
2025-05-17 18:37:30,8196861
2025-05-17 18:37:45,8104016
2025-05-17 18:38:00,7940328
2025-05-17 18:38:15,7872293
2025-05-17 18:38:30,7547823
2025-05-17 18:38:45,7583376
2025-05-17 18:39:00,7653976
2025-05-17 18:39:15,7600188
2025-05-17 18:39:30,8173789
2025-05-17 18:39:45,8223086
2025-05-17 18:40:00,8364604
2025-05-17 18:40:15,8422798
2025-05-17 18:40:30,8351830
2025-05-17 18:40:45,8401500
2025-05-17 18:41:00,8478752
2025-05-17 18:41:15,8493467
2025-05-17 18:41:30,8566315
2025-05-17 18:41:45,8513793
2025-05-17 18:42:00,8243880
2025-05-17 18:42:15,7641063
2025-05-17 18:42:30,6246632
2025-05-17 18:42:45,5989416
2025-05-17 18:43:00,6170968
2025-05-17 18:43:15,5251302
2025-05-17 18:43:30,5784159
2025-05-17 18:43:45,6171124
2025-05-17 18:44:00,6713424
2025-05-17 18:44:15,7274330
2025-05-17 18:44:30,7506619
2025-05-17 18:44:45,8181098
2025-05-17 18:45:00,8161697
2025-05-17 18:45:15,8239296
2025-05-17 18:45:30,8214475
2025-05-17 18:45:45,8114211
2025-05-17 18:46:00,8148713
2025-05-17 18:46:15,8396569
2025-05-17 18:46:30,8461759
2025-05-17 18:46:45,8423525
2025-05-17 18:47:00,8485499
2025-05-17 18:47:15,9341805
2025-05-17 18:47:30,9568866
2025-05-17 18:47:45,10084565
2025-05-17 18:48:00,9965829
2025-05-17 18:48:15,8072600
2025-05-17 18:48:30,7331891
2025-05-17 18:48:45,6061276
2025-05-17 18:49:00,5664590
2025-05-17 18:49:15,5494797
2025-05-17 18:49:30,4960643
2025-05-17 18:49:45,4752642
2025-05-17 18:50:00,4853472
2025-05-17 18:50:15,5182049
2025-05-17 18:50:30,5385808
2025-05-17 18:50:45,6038485
2025-05-17 18:51:00,6287686
2025-05-17 18:51:15,7069664
2025-05-17 18:51:30,7176881
2025-05-17 18:51:45,7426145
2025-05-17 18:52:00,7552063
2025-05-17 18:52:15,7698276
2025-05-17 18:52:30,7796223
2025-05-17 18:52:45,8084562
2025-05-17 18:53:00,9572748
2025-05-17 18:53:15,12265614
2025-05-17 18:53:30,16064088
2025-05-17 18:53:45,20297098
2025-05-17 18:54:00,19486799
2025-05-17 18:54:15,16530745
2025-05-17 18:54:30,15751446
2025-05-17 18:54:45,15221066
2025-05-17 18:55:00,14214809
2025-05-17 18:55:15,12678500
2025-05-17 18:55:30,8382480
2025-05-17 18:55:45,7418490
2025-05-17 18:56:00,5487144
2025-05-17 18:56:15,5276553
2025-05-17 18:56:30,5008448
2025-05-17 18:56:45,4978766
2025-05-17 18:57:00,5326072
2025-05-17 18:57:15,5842889
2025-05-17 18:57:30,6660294
2025-05-17 18:57:45,6814038
2025-05-17 18:58:00,7420161
2025-05-17 18:58:15,7576752
2025-05-17 18:58:30,8106966
2025-05-17 18:58:45,8200514
2025-05-17 18:59:00,8289105
2025-05-17 18:59:15,8219880
2025-05-17 18:59:30,8422041
2025-05-17 18:59:45,8483165
