minutes,memavailable_mem_available,memavailable_source,memavailable_Minutes,memcache_mem_cache,memcache_source,memcache_Minutes,memory_mem_available,memory_source,memory_Minutes,memory_mem_cache,memory_source,memory_Minutes,memory_mem_util,memory_source,memory_Minutes,memutil_mem_util,memutil_source,memutil_Minutes
54.5,4337367.89599464,MEM_STRESS,54.5,2740002.818144874,MEM_STRESS,54.5,4337536,MEM_STRESS,54.5,2739487,MEM_STRESS,54.5,81.11545000000011,MEM_STRESS,54.5,81.13608433738578,MEM_STRESS,54.5
54.75,4337137.394424751,MEM_STRESS,54.75,2739845.470156793,MEM_STRESS,54.75,4336294,MEM_STRESS,54.75,2738773,MEM_STRESS,54.75,81.10953333333346,MEM_STRESS,54.75,81.13344512673362,MEM_STRESS,54.75
55.0,4336791.199879296,MEM_STRESS,55.0,2739889.092061555,MEM_STRESS,55.0,4336007,MEM_STRESS,55.0,2738785,MEM_STRESS,55.0,81.11053333333345,MEM_STRESS,55.0,81.13344512673362,MEM_STRESS,55.0
55.25,4336294.007152024,MEM_STRESS,55.25,2739967.2821567934,MEM_STRESS,55.25,4335554,MEM_STRESS,55.25,2738927,MEM_STRESS,55.25,81.17099999999996,MEM_STRESS,55.25,81.1378840156225,MEM_STRESS,55.25
55.5,4331458.432949508,MEM_STRESS,55.5,2740766.1469659074,MEM_STRESS,55.5,4330093,MEM_STRESS,55.5,2740916,MEM_STRESS,55.5,81.1942499999999,MEM_STRESS,55.5,81.18894989731858,MEM_STRESS,55.5
55.75,4329410.027753476,MEM_STRESS,55.75,2740975.516666762,MEM_STRESS,55.75,4328147,MEM_STRESS,55.75,2741071,MEM_STRESS,55.75,81.1927499999999,MEM_STRESS,55.75,81.21580516401382,MEM_STRESS,55.75
56.0,4327144.660260297,MEM_STRESS,56.0,2740722.5238791164,MEM_STRESS,56.0,4325985,MEM_STRESS,56.0,2739755,MEM_STRESS,56.0,81.19999999999987,MEM_STRESS,56.0,81.20428039298525,MEM_STRESS,56.0
56.25,4324543.855759647,MEM_STRESS,56.25,2740842.7892552023,MEM_STRESS,56.25,4323665,MEM_STRESS,56.25,2739861,MEM_STRESS,56.25,81.19999999999987,MEM_STRESS,56.25,81.20664705965193,MEM_STRESS,56.25
56.5,4322993.606769883,MEM_STRESS,56.5,2741696.15407501,MEM_STRESS,56.5,4314691,MEM_STRESS,56.5,2741602,MEM_STRESS,56.5,81.19999999999987,MEM_STRESS,56.5,81.20678991679479,MEM_STRESS,56.5
56.75,4322048.316895862,MEM_STRESS,56.75,2741932.69261188,MEM_STRESS,56.75,4312231,MEM_STRESS,56.75,2741842,MEM_STRESS,56.75,81.19999999999987,MEM_STRESS,56.75,81.20768991679478,MEM_STRESS,56.75
57.0,4321735.507392346,MEM_STRESS,57.0,2741942.3115726244,MEM_STRESS,57.0,4319792,MEM_STRESS,57.0,2740786,MEM_STRESS,57.0,81.19999999999987,MEM_STRESS,57.0,81.20797563108049,MEM_STRESS,57.0
57.25,4321151.663292224,MEM_STRESS,57.25,2741948.4315726245,MEM_STRESS,57.25,4319129,MEM_STRESS,57.25,2740841,MEM_STRESS,57.25,81.19999999999987,MEM_STRESS,57.25,81.20817563108048,MEM_STRESS,57.25
57.5,4318122.879716468,MEM_STRESS,57.5,2742526.3351754546,MEM_STRESS,57.5,4315230,MEM_STRESS,57.5,2742499,MEM_STRESS,57.5,81.19999999999987,MEM_STRESS,57.5,81.20850896441381,MEM_STRESS,57.5
57.75,4316369.869823437,MEM_STRESS,57.75,2742740.632242841,MEM_STRESS,57.75,4314141,MEM_STRESS,57.75,2742625,MEM_STRESS,57.75,81.19999999999987,MEM_STRESS,57.75,81.21067563108048,MEM_STRESS,57.75
58.0,4317919.859942538,MEM_STRESS,58.0,2742969.509423918,MEM_STRESS,58.0,4316163,MEM_STRESS,58.0,2741734,MEM_STRESS,58.0,81.19999999999987,MEM_STRESS,58.0,81.21067563108048,MEM_STRESS,58.0
58.25,4317447.692640951,MEM_STRESS,58.25,2742978.1894239183,MEM_STRESS,58.25,4315662,MEM_STRESS,58.25,2741770,MEM_STRESS,58.25,81.19999999999987,MEM_STRESS,58.25,81.21284229774714,MEM_STRESS,58.25
58.5,4315429.7526086,MEM_STRESS,58.5,2743604.704344317,MEM_STRESS,58.5,4307751,MEM_STRESS,58.5,2743482,MEM_STRESS,58.5,81.19999999999987,MEM_STRESS,58.5,81.21867688421331,MEM_STRESS,58.5
58.75,4315174.565941933,MEM_STRESS,58.75,2743709.9134775824,MEM_STRESS,58.75,4306762,MEM_STRESS,58.75,2743677,MEM_STRESS,58.75,81.19999999999987,MEM_STRESS,58.75,81.22628255367587,MEM_STRESS,58.75
59.0,4316949.848560142,MEM_STRESS,59.0,2743391.481319832,MEM_STRESS,59.0,4311023,MEM_STRESS,59.0,2742559,MEM_STRESS,59.0,81.19999999999987,MEM_STRESS,59.0,81.28425602754501,MEM_STRESS,59.0
59.25,4316926.248560143,MEM_STRESS,59.25,2743412.5436574942,MEM_STRESS,59.25,4308758,MEM_STRESS,59.25,2742605,MEM_STRESS,59.25,81.19999999999987,MEM_STRESS,59.25,81.30626452508196,MEM_STRESS,59.25
59.5,4311967.053311555,MEM_STRESS,59.5,2744317.3272219687,MEM_STRESS,59.5,4295649,MEM_STRESS,59.5,2744432,MEM_STRESS,59.5,81.19999999999987,MEM_STRESS,59.5,81.35422862764608,MEM_STRESS,59.5
59.75,4287513.575466886,MEM_STRESS,59.75,2744492.187834084,MEM_STRESS,59.75,4263083,MEM_STRESS,59.75,2744622,MEM_STRESS,59.75,81.19999999999987,MEM_STRESS,59.75,81.37611714739506,MEM_STRESS,59.75
60.0,4245795.129230484,MEM_STRESS,60.0,2743807.285333036,MEM_STRESS,60.0,4205987,MEM_STRESS,60.0,2743138,MEM_STRESS,60.0,81.48599999999989,MEM_STRESS,60.0,81.40956646196938,MEM_STRESS,60.0
60.25,4107207.246757312,MEM_STRESS,60.25,2743834.1653330363,MEM_STRESS,60.25,4138555,MEM_STRESS,60.25,2743166,MEM_STRESS,60.25,81.95499999999994,MEM_STRESS,60.25,81.49558818716804,MEM_STRESS,60.25
60.5,4007302.362412698,MEM_STRESS,60.5,2744773.98074056,MEM_STRESS,60.5,4040129,MEM_STRESS,60.5,2744989,MEM_STRESS,60.5,82.47199999999997,MEM_STRESS,60.5,82.32374520985552,MEM_STRESS,60.5
60.75,3958403.840709402,MEM_STRESS,60.75,2744677.160626837,MEM_STRESS,60.75,3985745,MEM_STRESS,60.75,2744756,MEM_STRESS,60.75,82.78,MEM_STRESS,60.75,82.59154023982553,MEM_STRESS,60.75
61.0,3959066.319354213,MEM_STRESS,61.0,2743305.9892483866,MEM_STRESS,61.0,3971883,MEM_STRESS,61.0,2742416,MEM_STRESS,61.0,82.54300000000005,MEM_STRESS,61.0,82.85647014097016,MEM_STRESS,61.0
61.25,3950825.679354212,MEM_STRESS,61.25,2743164.5995514165,MEM_STRESS,61.25,3970509,MEM_STRESS,61.25,2742183,MEM_STRESS,61.25,82.59400000000012,MEM_STRESS,61.25,82.8623191669442,MEM_STRESS,61.25
61.5,3956141.2928500096,MEM_STRESS,61.5,2739217.362058341,MEM_STRESS,61.5,3961907,MEM_STRESS,61.5,2740693,MEM_STRESS,61.5,82.60600000000015,MEM_STRESS,61.5,82.76760205782783,MEM_STRESS,61.5
61.75,3943356.976945247,MEM_STRESS,61.75,2738507.1051842147,MEM_STRESS,61.75,3945482,MEM_STRESS,61.75,2740025,MEM_STRESS,61.75,82.62900000000015,MEM_STRESS,61.75,82.78962450898779,MEM_STRESS,61.75
62.0,3922654.2698138594,MEM_STRESS,62.0,2740027.3071404947,MEM_STRESS,62.0,3934697,MEM_STRESS,62.0,2738970,MEM_STRESS,62.0,82.6740000000001,MEM_STRESS,62.0,82.88931953324456,MEM_STRESS,62.0
62.25,3890430.41937416,MEM_STRESS,62.25,2740048.423807161,MEM_STRESS,62.25,3909951,MEM_STRESS,62.25,2738990,MEM_STRESS,62.25,82.86700000000002,MEM_STRESS,62.25,82.93228540626043,MEM_STRESS,62.25
62.5,3861084.0867735296,MEM_STRESS,62.5,2740565.926353998,MEM_STRESS,62.5,3862717,MEM_STRESS,62.5,2740506,MEM_STRESS,62.5,82.961,MEM_STRESS,62.5,82.88525527250529,MEM_STRESS,62.5
62.75,3849913.588543,MEM_STRESS,62.75,2740766.623070726,MEM_STRESS,62.75,3851569,MEM_STRESS,62.75,2740580,MEM_STRESS,62.75,83.02,MEM_STRESS,62.75,82.96928085248086,MEM_STRESS,62.75
63.0,3841521.5573606384,MEM_STRESS,63.0,2740708.8855107897,MEM_STRESS,63.0,3853360,MEM_STRESS,63.0,2739700,MEM_STRESS,63.0,83.04100000000004,MEM_STRESS,63.0,83.08694909043666,MEM_STRESS,63.0
63.25,3841035.317360638,MEM_STRESS,63.25,2740725.054601699,MEM_STRESS,63.25,3850262,MEM_STRESS,63.25,2739726,MEM_STRESS,63.25,83.07307692307701,MEM_STRESS,63.25,83.09537572442359,MEM_STRESS,63.25
63.5,3841188.042213649,MEM_STRESS,63.5,2741639.2882434614,MEM_STRESS,63.5,3849840,MEM_STRESS,63.5,2741623,MEM_STRESS,63.5,83.10029914529927,MEM_STRESS,63.5,83.08971491392596,MEM_STRESS,63.5
63.75,3839043.6908506863,MEM_STRESS,63.75,2741854.3096828777,MEM_STRESS,63.75,3846599,MEM_STRESS,63.75,2741878,MEM_STRESS,63.75,83.10729914529928,MEM_STRESS,63.75,83.09950202394239,MEM_STRESS,63.75
64.0,3836347.888726972,MEM_STRESS,64.0,2741712.3944675773,MEM_STRESS,64.0,3840820,MEM_STRESS,64.0,2740699,MEM_STRESS,64.0,83.13106581196591,MEM_STRESS,64.0,83.13400579997118,MEM_STRESS,64.0
64.25,3833200.529963272,MEM_STRESS,64.25,2741727.300467577,MEM_STRESS,64.25,3836026,MEM_STRESS,64.25,2740734,MEM_STRESS,64.25,83.1696769230769,MEM_STRESS,64.25,83.14003040314579,MEM_STRESS,64.25
64.5,3830732.471653214,MEM_STRESS,64.5,2742628.7542454083,MEM_STRESS,64.5,3826321,MEM_STRESS,64.5,2742452,MEM_STRESS,64.5,83.18641025641018,MEM_STRESS,64.5,83.15743036083705,MEM_STRESS,64.5
64.75,3829131.327092081,MEM_STRESS,64.75,2742929.467478624,MEM_STRESS,64.75,3825440,MEM_STRESS,64.75,2742622,MEM_STRESS,64.75,83.19381150793643,MEM_STRESS,64.75,83.1795347133686,MEM_STRESS,64.75
65.0,3827064.339581496,MEM_STRESS,65.0,2742896.733626104,MEM_STRESS,65.0,3827343,MEM_STRESS,65.0,2741643,MEM_STRESS,65.0,83.19456071428561,MEM_STRESS,65.0,83.19817758047047,MEM_STRESS,65.0
65.25,3826556.763297849,MEM_STRESS,65.25,2743372.343202969,MEM_STRESS,65.25,3825602,MEM_STRESS,65.25,2743321,MEM_STRESS,65.25,83.19456071428561,MEM_STRESS,65.25,83.19817758047047,MEM_STRESS,65.25
65.5,3826252.420666833,MEM_STRESS,65.5,2743481.638307374,MEM_STRESS,65.5,3825112,MEM_STRESS,65.5,2743564,MEM_STRESS,65.5,83.19456071428561,MEM_STRESS,65.5,83.19901091380382,MEM_STRESS,65.5
65.75,3826884.9862138825,MEM_STRESS,65.75,2743229.207888272,MEM_STRESS,65.75,3826699,MEM_STRESS,65.75,2742373,MEM_STRESS,65.75,83.17456071428568,MEM_STRESS,65.75,83.19901091380382,MEM_STRESS,65.75
66.0,3826927.9062138814,MEM_STRESS,66.0,2743235.2345549385,MEM_STRESS,66.0,3826800,MEM_STRESS,66.0,2742385,MEM_STRESS,66.0,83.14056071428575,MEM_STRESS,66.0,83.19901091380382,MEM_STRESS,66.0
66.25,3827840.945014506,MEM_STRESS,66.25,2743958.299056377,MEM_STRESS,66.25,3835068,MEM_STRESS,66.25,2744131,MEM_STRESS,66.25,83.12895436507944,MEM_STRESS,66.25,83.14865794255488,MEM_STRESS,66.25
66.5,3828188.457835019,MEM_STRESS,66.5,2744077.8253784794,MEM_STRESS,66.5,3835760,MEM_STRESS,66.5,2744164,MEM_STRESS,66.5,83.11924358974369,MEM_STRESS,66.5,83.12655359002333,MEM_STRESS,66.5
66.75,3827869.223735342,MEM_STRESS,66.75,2743362.7685936694,MEM_STRESS,66.75,3829360,MEM_STRESS,66.75,2742372,MEM_STRESS,66.75,83.133076923077,MEM_STRESS,66.75,83.14817326028864,MEM_STRESS,66.75
67.0,3827869.223735342,MEM_STRESS,67.0,2743354.987260336,MEM_STRESS,67.0,3829224,MEM_STRESS,67.0,2742255,MEM_STRESS,67.0,83.17891025641022,MEM_STRESS,67.0,83.15321051519061,MEM_STRESS,67.0
67.25,3826876.4231146993,MEM_STRESS,67.25,2743221.7351843347,MEM_STRESS,67.25,3831470,MEM_STRESS,67.25,2740914,MEM_STRESS,67.25,83.1897435897435,MEM_STRESS,67.25,83.1648370962585,MEM_STRESS,67.25
67.5,3826838.603114699,MEM_STRESS,67.5,2743143.1851269472,MEM_STRESS,67.5,3826713,MEM_STRESS,67.5,2740169,MEM_STRESS,67.5,83.19587499999989,MEM_STRESS,67.5,83.18733430593285,MEM_STRESS,67.5
67.75,3827107.259581496,MEM_STRESS,67.75,2742213.3329202114,MEM_STRESS,67.75,3826727,MEM_STRESS,67.75,2741092,MEM_STRESS,67.75,83.19987499999988,MEM_STRESS,67.75,83.20663233176488,MEM_STRESS,67.75
68.0,3826937.880692607,MEM_STRESS,68.0,2742213.3329202114,MEM_STRESS,68.0,3826385,MEM_STRESS,68.0,2741097,MEM_STRESS,68.0,83.19987499999988,MEM_STRESS,68.0,83.20716566509822,MEM_STRESS,68.0
68.25,3826734.9694448346,MEM_STRESS,68.25,2742227.612920212,MEM_STRESS,68.25,3824489,MEM_STRESS,68.25,2741132,MEM_STRESS,68.25,83.19987499999988,MEM_STRESS,68.25,83.20741566509821,MEM_STRESS,68.25
68.5,3825046.06976008,MEM_STRESS,68.5,2742985.049046183,MEM_STRESS,68.5,3824537,MEM_STRESS,68.5,2742974,MEM_STRESS,68.5,83.19987499999988,MEM_STRESS,68.5,83.20758233176488,MEM_STRESS,68.5
68.75,3824499.744946752,MEM_STRESS,68.75,2743168.980880199,MEM_STRESS,68.75,3823515,MEM_STRESS,68.75,2743122,MEM_STRESS,68.75,83.19987499999988,MEM_STRESS,68.75,83.20758233176488,MEM_STRESS,68.75
69.0,3825267.244688168,MEM_STRESS,69.0,2743093.2443506066,MEM_STRESS,69.0,3821478,MEM_STRESS,69.0,2741995,MEM_STRESS,69.0,83.19987499999988,MEM_STRESS,69.0,83.20758233176488,MEM_STRESS,69.0
69.25,3825267.244688168,MEM_STRESS,69.25,2743118.4673982263,MEM_STRESS,69.25,3821488,MEM_STRESS,69.25,2742077,MEM_STRESS,69.25,83.19987499999988,MEM_STRESS,69.25,83.2088680460506,MEM_STRESS,69.25
69.5,3824912.1310754623,MEM_STRESS,69.5,2743728.6189097064,MEM_STRESS,69.5,3821462,MEM_STRESS,69.5,2743708,MEM_STRESS,69.5,83.19987499999988,MEM_STRESS,69.5,83.21037915716171,MEM_STRESS,69.5
69.75,3824912.1310754623,MEM_STRESS,69.75,2743910.447658719,MEM_STRESS,69.75,3821525,MEM_STRESS,69.75,2743940,MEM_STRESS,69.75,83.19987499999988,MEM_STRESS,69.75,83.21302131402446,MEM_STRESS,69.75
70.0,3825276.951354834,MEM_STRESS,70.0,2743448.03784577,MEM_STRESS,70.0,3821574,MEM_STRESS,70.0,2742529,MEM_STRESS,70.0,83.19987499999988,MEM_STRESS,70.0,83.21885702831018,MEM_STRESS,70.0
70.25,3825181.144688168,MEM_STRESS,70.25,2743448.03784577,MEM_STRESS,70.25,3820826,MEM_STRESS,70.25,2742529,MEM_STRESS,70.25,83.19987499999988,MEM_STRESS,70.25,83.22656417116734,MEM_STRESS,70.25
70.5,3823128.4701716434,MEM_STRESS,70.5,2743467.067360906,MEM_STRESS,70.5,3816984,MEM_STRESS,70.5,2742622,MEM_STRESS,70.5,83.19987499999988,MEM_STRESS,70.5,83.23851059973879,MEM_STRESS,70.5
70.75,3821624.064721427,MEM_STRESS,70.75,2743522.460955677,MEM_STRESS,70.75,3808123,MEM_STRESS,70.75,2742632,MEM_STRESS,70.75,83.20587499999989,MEM_STRESS,70.75,83.25560893179889,MEM_STRESS,70.75
71.0,3816328.377930471,MEM_STRESS,71.0,2743607.462355283,MEM_STRESS,71.0,3789325,MEM_STRESS,71.0,2742688,MEM_STRESS,71.0,83.21787499999989,MEM_STRESS,71.0,83.29285539644536,MEM_STRESS,71.0
71.25,3796784.149358949,MEM_STRESS,71.25,2743722.6645953767,MEM_STRESS,71.25,3774561,MEM_STRESS,71.25,2742997,MEM_STRESS,71.25,83.38299999999995,MEM_STRESS,71.25,83.32922516556513,MEM_STRESS,71.25
71.5,3768351.2157641407,MEM_STRESS,71.5,2743284.7621370982,MEM_STRESS,71.5,3748785,MEM_STRESS,71.5,2744775,MEM_STRESS,71.5,83.46,MEM_STRESS,71.5,83.43609497023591,MEM_STRESS,71.5
71.75,3752298.338880855,MEM_STRESS,71.75,2743575.2141672163,MEM_STRESS,71.75,3731039,MEM_STRESS,71.75,2744960,MEM_STRESS,71.75,83.512,MEM_STRESS,71.75,83.59524229242979,MEM_STRESS,71.75
72.0,3737304.340338615,MEM_STRESS,72.0,2744141.0471776,MEM_STRESS,72.0,3700711,MEM_STRESS,72.0,2743577,MEM_STRESS,72.0,83.59700000000001,MEM_STRESS,72.0,83.60054597754407,MEM_STRESS,72.0
72.25,3691971.824875245,MEM_STRESS,72.25,2744235.220720457,MEM_STRESS,72.25,3667773,MEM_STRESS,72.25,2743740,MEM_STRESS,72.25,83.81200000000001,MEM_STRESS,72.25,83.6540031731263,MEM_STRESS,72.25
72.5,3690355.538641026,MEM_STRESS,72.5,2745254.363979264,MEM_STRESS,72.5,3607991,MEM_STRESS,72.5,2745559,MEM_STRESS,72.5,83.944,MEM_STRESS,72.5,83.98216074481076,MEM_STRESS,72.5
72.75,3650265.4069743594,MEM_STRESS,72.75,2745543.9576462563,MEM_STRESS,72.75,3527109,MEM_STRESS,72.75,2745700,MEM_STRESS,72.75,84.12799999999999,MEM_STRESS,72.75,84.20780084637586,MEM_STRESS,72.75
73.0,3535490.0440661795,MEM_STRESS,73.0,2743743.408228068,MEM_STRESS,73.0,3499342,MEM_STRESS,73.0,2744029,MEM_STRESS,73.0,84.58499999999997,MEM_STRESS,73.0,84.2412350762473,MEM_STRESS,73.0
73.25,3301634.625347459,MEM_STRESS,73.25,2742873.5282280683,MEM_STRESS,73.25,3358664,MEM_STRESS,73.25,2743616,MEM_STRESS,73.25,85.17999999999992,MEM_STRESS,73.25,84.97214521956701,MEM_STRESS,73.25
73.5,3225472.866666666,MEM_STRESS,73.5,2743375.591971652,MEM_STRESS,73.5,3216698,MEM_STRESS,73.5,2749534,MEM_STRESS,73.5,85.55799999999994,MEM_STRESS,73.5,85.58841100704852,MEM_STRESS,73.5
73.75,3192158.5133333337,MEM_STRESS,73.75,2739116.858925535,MEM_STRESS,73.75,3168862,MEM_STRESS,73.75,2745445,MEM_STRESS,73.75,85.68599999999994,MEM_STRESS,73.75,85.75409348568098,MEM_STRESS,73.75
74.0,3154317.091047619,MEM_STRESS,74.0,2719804.5187576534,MEM_STRESS,74.0,3108901,MEM_STRESS,74.0,2722851,MEM_STRESS,74.0,85.91699999999992,MEM_STRESS,74.0,85.61957760295263,MEM_STRESS,74.0
74.25,3044984.5304761906,MEM_STRESS,74.25,2706286.640130945,MEM_STRESS,74.25,3070229,MEM_STRESS,74.25,2704953,MEM_STRESS,74.25,86.30699999999992,MEM_STRESS,74.25,85.6773545870796,MEM_STRESS,74.25
74.5,3057089.93,MEM_STRESS,74.5,2663576.469541125,MEM_STRESS,74.5,3026167,MEM_STRESS,74.5,2668511,MEM_STRESS,74.5,86.39399999999992,MEM_STRESS,74.5,86.14879063482387,MEM_STRESS,74.5
74.75,2956894.27,MEM_STRESS,74.75,2645884.896714286,MEM_STRESS,74.75,2997002,MEM_STRESS,74.75,2647767,MEM_STRESS,74.75,86.65099999999991,MEM_STRESS,74.75,86.39477417546622,MEM_STRESS,74.75
75.0,2950415.9599999995,MEM_STRESS,75.0,2645676.5757978936,MEM_STRESS,75.0,2956169,MEM_STRESS,75.0,2646475,MEM_STRESS,75.0,86.67219999999998,MEM_STRESS,75.0,86.64330009033563,MEM_STRESS,75.0
75.25,2951888.8399999994,MEM_STRESS,75.25,2645357.220131227,MEM_STRESS,75.25,2954568,MEM_STRESS,75.25,2645944,MEM_STRESS,75.25,86.63320000000009,MEM_STRESS,75.25,86.6500905665261,MEM_STRESS,75.25
75.5,2953580.344095238,MEM_STRESS,75.5,2645028.052146592,MEM_STRESS,75.5,2953482,MEM_STRESS,75.5,2643981,MEM_STRESS,75.5,86.61382500000012,MEM_STRESS,75.5,86.60134698803377,MEM_STRESS,75.5
75.75,2953320.554095238,MEM_STRESS,75.75,2643729.166162465,MEM_STRESS,75.75,2951548,MEM_STRESS,75.75,2643738,MEM_STRESS,75.75,86.61582500000011,MEM_STRESS,75.75,86.58910754528696,MEM_STRESS,75.75
76.0,2946449.3844761904,MEM_STRESS,76.0,2643963.770945706,MEM_STRESS,76.0,2954582,MEM_STRESS,76.0,2644912,MEM_STRESS,76.0,86.66482500000004,MEM_STRESS,76.0,86.56765650229403,MEM_STRESS,76.0
76.25,2943660.681666666,MEM_STRESS,76.25,2644057.6934738206,MEM_STRESS,76.25,2963945,MEM_STRESS,76.25,2644149,MEM_STRESS,76.25,86.68282499999998,MEM_STRESS,76.25,86.6693117951994,MEM_STRESS,76.25
76.5,2942740.9109401708,MEM_STRESS,76.5,2644110.760045249,MEM_STRESS,76.5,2963686,MEM_STRESS,76.5,2644227,MEM_STRESS,76.5,86.68482499999996,MEM_STRESS,76.5,86.68261790461285,MEM_STRESS,76.5
76.75,2945229.0155274724,MEM_STRESS,76.75,2643936.315674644,MEM_STRESS,76.75,2945932,MEM_STRESS,76.75,2644988,MEM_STRESS,76.75,86.66919999999999,MEM_STRESS,76.75,86.65645286811343,MEM_STRESS,76.75
77.0,2949631.183527472,MEM_STRESS,77.0,2643475.7085794057,MEM_STRESS,77.0,2946803,MEM_STRESS,77.0,2644381,MEM_STRESS,77.0,86.63020000000006,MEM_STRESS,77.0,86.65523858239914,MEM_STRESS,77.0
77.25,2951318.4970793645,MEM_STRESS,77.25,2650640.640140487,MEM_STRESS,77.25,2958721,MEM_STRESS,77.25,2642628,MEM_STRESS,77.25,86.61382500000012,MEM_STRESS,77.25,86.60821722612899,MEM_STRESS,77.25
77.5,2951919.653650793,MEM_STRESS,77.5,2649774.3223049887,MEM_STRESS,77.5,2959700,MEM_STRESS,77.5,2642093,MEM_STRESS,77.5,86.61182500000014,MEM_STRESS,77.5,86.5998019897314,MEM_STRESS,77.5
77.75,2951116.137730158,MEM_STRESS,77.75,2641667.3319793395,MEM_STRESS,77.75,2952331,MEM_STRESS,77.75,2642463,MEM_STRESS,77.75,86.61362500000013,MEM_STRESS,77.75,86.5963707880083,MEM_STRESS,77.75
78.0,2951116.137730158,MEM_STRESS,78.0,2641667.3319793395,MEM_STRESS,78.0,2952162,MEM_STRESS,78.0,2642463,MEM_STRESS,78.0,86.61362500000013,MEM_STRESS,78.0,86.60269416463167,MEM_STRESS,78.0
78.25,2947783.786682539,MEM_STRESS,78.25,2641435.365608102,MEM_STRESS,78.25,2950825,MEM_STRESS,78.25,2642209,MEM_STRESS,78.25,86.669625,MEM_STRESS,78.25,86.61893464082213,MEM_STRESS,78.25
78.5,2946687.715384616,MEM_STRESS,78.5,2641097.197933197,MEM_STRESS,78.5,2947888,MEM_STRESS,78.5,2641047,MEM_STRESS,78.5,86.69062499999994,MEM_STRESS,78.5,86.68760248784008,MEM_STRESS,78.5
78.75,2946264.110051282,MEM_STRESS,78.75,2640643.220945335,MEM_STRESS,78.75,2947356,MEM_STRESS,78.75,2640776,MEM_STRESS,78.75,86.69362499999993,MEM_STRESS,78.75,86.70287125959119,MEM_STRESS,78.75
79.0,2945295.2762576314,MEM_STRESS,79.0,2640468.458161366,MEM_STRESS,79.0,2945505,MEM_STRESS,79.0,2641199,MEM_STRESS,79.0,86.69999999999993,MEM_STRESS,79.0,86.71303407301961,MEM_STRESS,79.0
79.25,2944868.076257631,MEM_STRESS,79.25,2640463.4981613667,MEM_STRESS,79.25,2983374,MEM_STRESS,79.25,2641197,MEM_STRESS,79.25,86.69999999999993,MEM_STRESS,79.25,86.71731747850303,MEM_STRESS,79.25
79.5,2944184.970543345,MEM_STRESS,79.5,2639104.0794828488,MEM_STRESS,79.5,2982635,MEM_STRESS,79.5,2647235,MEM_STRESS,79.5,86.69999999999993,MEM_STRESS,79.5,86.7249591451697,MEM_STRESS,79.5
79.75,2944122.670543345,MEM_STRESS,79.75,2636870.339099321,MEM_STRESS,79.75,3032945,MEM_STRESS,79.75,2644610,MEM_STRESS,79.75,86.69999999999993,MEM_STRESS,79.75,86.72948692294749,MEM_STRESS,79.75
80.0,2944300.5573687423,MEM_STRESS,80.0,2631848.845445151,MEM_STRESS,80.0,3089438,MEM_STRESS,80.0,2632868,MEM_STRESS,80.0,86.69999999999993,MEM_STRESS,80.0,86.73346430389988,MEM_STRESS,80.0
80.25,2944300.5573687423,MEM_STRESS,80.25,2629575.520698904,MEM_STRESS,80.25,2915198,MEM_STRESS,80.25,2629851,MEM_STRESS,80.25,86.80000000000001,MEM_STRESS,80.25,86.73346430389988,MEM_STRESS,80.25
80.5,3002324.9577777777,MEM_STRESS,80.5,2617190.933761905,MEM_STRESS,80.5,2915198,MEM_STRESS,80.5,2617472,MEM_STRESS,80.5,86.80000000000001,MEM_STRESS,80.5,86.67940978301228,MEM_STRESS,80.5
80.75,6453466.0,MEM_STRESS,80.75,2610484.530555556,MEM_STRESS,80.75,2915198,MEM_STRESS,80.75,2609033,MEM_STRESS,80.75,86.80000000000001,MEM_STRESS,80.75,86.67940978301228,MEM_STRESS,80.75
81.0,6453466.0,MEM_STRESS,81.0,2605617.5905064936,MEM_STRESS,81.0,2915198,MEM_STRESS,81.0,2607209,MEM_STRESS,81.0,86.80000000000001,MEM_STRESS,81.0,72.7,MEM_STRESS,81.0
81.25,10208376.0,MEM_STRESS,81.25,2605556.0205064933,MEM_STRESS,81.25,6669663,MEM_STRESS,81.25,2606893,MEM_STRESS,81.25,71.85,MEM_STRESS,81.25,57.75,MEM_STRESS,81.25
81.5,10208376.0,MEM_STRESS,81.5,2604942.394031746,MEM_STRESS,81.5,6669218,MEM_STRESS,81.5,2604584,MEM_STRESS,81.5,71.85,MEM_STRESS,81.5,57.75,MEM_STRESS,81.5
81.75,10394472.0,MEM_STRESS,81.75,2604480.230555556,MEM_STRESS,81.75,6669218,MEM_STRESS,81.75,2603908,MEM_STRESS,81.75,71.85,MEM_STRESS,81.75,57.0,MEM_STRESS,81.75
82.0,10366346.086613912,MEM_STRESS,82.0,2602987.149564213,MEM_STRESS,82.0,6669218,MEM_STRESS,82.0,2604270,MEM_STRESS,82.0,71.85,MEM_STRESS,82.0,57.37650289470682,MEM_STRESS,82.0
82.25,10365517.566701,MEM_STRESS,82.25,2603063.088806637,MEM_STRESS,82.25,10350688,MEM_STRESS,82.25,2604358,MEM_STRESS,82.25,57.2,MEM_STRESS,82.25,57.411718894706816,MEM_STRESS,82.25
82.5,10359602.88503617,MEM_STRESS,82.5,2605785.4677114,MEM_STRESS,82.5,10350688,MEM_STRESS,82.5,2605593,MEM_STRESS,82.5,57.2,MEM_STRESS,82.5,57.37922309079808,MEM_STRESS,82.5
