minutes,blocklatency_disk sda,blocklatency_source,blocklatency_Minutes,io_openeuler-home,io_openeuler-root,io_openeuler-swap,io_sda,io_source,io_Minutes,io_openeuler-home,io_openeuler-root,io_openeuler-swap,io_sda,io_source,io_Minutes,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,readbytes_Minutes,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source,writebytes_Minutes
41.75,12.0,MEM_STRESS,41.75,4096,288768,3494.1847868110654,294912,MEM_STRESS,41.75,687691,3142394,85923717.12,4452352,MEM_STRESS,41.75,6144.0,0.0,3072.0,15360.0,MEM_STRESS,41.75,676074.6774627046,3357480.177597122,82194432.0,41683488.099242486,MEM_STRESS,41.75
42.0,12.0,MEM_STRESS,42.0,4096,288768,3989.329776282575,294912,MEM_STRESS,42.0,557834,3109679,106092544.0,4452352,MEM_STRESS,42.0,6144.0,0.0,3072.0,15360.0,MEM_STRESS,42.0,571429.9711317933,3336139.055942181,82194432.0,41657646.09390915,MEM_STRESS,42.0
42.25,12.0,MEM_STRESS,42.25,4096,288768,4391.216406756458,294912,MEM_STRESS,42.25,550329,3350011,109592576.0,4452352,MEM_STRESS,42.25,6144.0,0.0,3072.0,15360.0,MEM_STRESS,42.25,569902.8964799327,3355291.1344463583,82194432.0,4331538.889787944,MEM_STRESS,42.25
42.5,12.0,MEM_STRESS,42.5,4096,577536,4391.216406756458,294912,MEM_STRESS,42.5,592327,3364407,109592576.0,4452352,MEM_STRESS,42.5,6144.0,650319975.4727618,4096.0,15360.0,MEM_STRESS,42.5,567808.764762761,3440729.409373599,109592576.0,4331538.889787944,MEM_STRESS,42.5
42.75,12.0,MEM_STRESS,42.75,2048,577536,4391.216406756458,294912,MEM_STRESS,42.75,592327,3923816,109592576.0,4452352,MEM_STRESS,42.75,3072.0,650408380.7735872,4096.0,1229049.2807508626,MEM_STRESS,42.75,591683.0500809201,4103620.8038825663,109592576.0,4367357.824645087,MEM_STRESS,42.75
43.0,12.0,MEM_STRESS,43.0,2048,577536,4391.216406756458,159744,MEM_STRESS,43.0,714220,4040985,109592576.0,4507648,MEM_STRESS,43.0,3072.0,42247905.83263492,4096.0,990584.451798482,MEM_STRESS,43.0,700673.4013721885,4111649.236529776,109592576.0,4401928.139663402,MEM_STRESS,43.0
43.25,12.0,MEM_STRESS,43.25,2048,88660,4391.216406756458,83968,MEM_STRESS,43.25,715192,4100736,109592576.0,4452352,MEM_STRESS,43.25,3072.0,42238272.04063492,4096.0,233258.29976384967,MEM_STRESS,43.25,692197.4086588968,4109462.418734602,109592576.0,4293285.544963252,MEM_STRESS,43.25
43.5,13.0,MEM_STRESS,43.5,2048,88660,4391.216406756458,569344,MEM_STRESS,43.5,683940,4100736,109592576.0,4648960,MEM_STRESS,43.5,3072.0,42224263.72063492,4096.0,290725.6939802999,MEM_STRESS,43.5,689695.096112313,4103976.756692833,109592576.0,4293285.544963252,MEM_STRESS,43.5
43.75,13.0,MEM_STRESS,43.75,0,88660,4391.216406756458,569344,MEM_STRESS,43.75,682366,4100736,109592576.0,4648960,MEM_STRESS,43.75,0.0,42052173.63884611,4096.0,561498.9453852812,MEM_STRESS,43.75,667983.0739256463,4104708.779794437,109592576.0,4576042.242106769,MEM_STRESS,43.75
44.0,13.0,MEM_STRESS,44.0,0,59664,4391.216406756458,569344,MEM_STRESS,44.0,507481,4294752,109592576.0,4648960,MEM_STRESS,44.0,0.0,24360.133339940858,4096.0,477461.3133852813,MEM_STRESS,44.0,522154.29313589126,4241491.731537205,109592576.0,4585572.580849626,MEM_STRESS,44.0
44.25,13.0,MEM_STRESS,44.25,0,61550,4391.216406756458,96990,MEM_STRESS,44.25,497703,4309042,109592576.0,4834859,MEM_STRESS,44.25,0.0,18734.960006607525,4096.0,357775.21482251084,MEM_STRESS,44.25,523535.9906649048,4271099.648978326,109592576.0,4616275.418352604,MEM_STRESS,44.25
44.5,13.0,MEM_STRESS,44.5,0,13576,4391.216406756458,96990,MEM_STRESS,44.5,555132,4203716,109592576.0,4826715,MEM_STRESS,44.5,0.0,17128.742863750384,4096.0,275867.27335472376,MEM_STRESS,44.5,535672.2378805912,4181011.207909386,109592576.0,4575234.271676826,MEM_STRESS,44.5
44.75,13.0,MEM_STRESS,44.75,2048,12329,4391.216406756458,103874,MEM_STRESS,44.75,555009,3840111,109592576.0,4858655,MEM_STRESS,44.75,3072.0,15872.148578036096,4096.0,55568.56361140065,MEM_STRESS,44.75,554033.6634591639,3924730.3752672113,109592576.0,4659865.896667857,MEM_STRESS,44.75
45.0,13.0,MEM_STRESS,45.0,2048,12262,4391.216406756458,90997,MEM_STRESS,45.0,549136,3775724,109592576.0,4822046,MEM_STRESS,45.0,3072.0,15872.148578036096,4096.0,55896.24361140065,MEM_STRESS,45.0,567728.5347681284,3868303.828341818,109592576.0,4668039.381192007,MEM_STRESS,45.0
45.25,13.0,MEM_STRESS,45.25,2048,12659,4391.216406756458,42457,MEM_STRESS,45.25,562775,3726220,109592576.0,4718595,MEM_STRESS,45.25,3072.0,29830.59090086881,4096.0,51752.45694473399,MEM_STRESS,45.25,577812.6769120963,3871458.378495664,109592576.0,4645399.423858673,MEM_STRESS,45.25
45.5,13.0,MEM_STRESS,45.5,2048,13336,4391.216406756458,42457,MEM_STRESS,45.5,575995,3726220,109592576.0,4640810,MEM_STRESS,45.5,3072.0,60242.62773304675,3072.0,51588.61694473399,MEM_STRESS,45.5,575298.6758241176,3892417.355995289,82194432.0,4576584.092861906,MEM_STRESS,45.5
45.75,13.0,MEM_STRESS,45.75,2048,58963,4391.216406756458,51863,MEM_STRESS,45.75,575160,3864275,108933652.48,4232236,MEM_STRESS,45.75,3072.0,115256.19310213592,3072.0,63781.12627223487,MEM_STRESS,45.75,569637.3334555355,3929349.961355874,82194432.0,4263033.476685235,MEM_STRESS,45.75
46.0,13.0,MEM_STRESS,46.0,2048,65475,4391.216406756458,54339,MEM_STRESS,46.0,575160,3901468,108933652.48,4112731,MEM_STRESS,46.0,3072.0,124736.95399102484,3072.0,57554.80766802379,MEM_STRESS,46.0,565400.6294804575,3929375.692637926,82194432.0,4263033.476685235,MEM_STRESS,46.0
46.25,13.0,MEM_STRESS,46.25,2048,58379,4391.216406756458,33135,MEM_STRESS,46.25,575160,3901810,108933652.48,4107995,MEM_STRESS,46.25,3072.0,104368.06543602428,3072.0,15932.956374943513,MEM_STRESS,46.25,560327.3622152138,3929375.692637926,82194432.0,4202645.426555617,MEM_STRESS,46.25
46.5,13.0,MEM_STRESS,46.5,2048,58379,4391.216406756458,25911,MEM_STRESS,46.5,575568,3901810,105639034.88,4082769,MEM_STRESS,46.5,3072.0,92928.26251538936,0.0,15681.735041610176,MEM_STRESS,46.5,565221.3374879409,3917191.608126342,0.0,4218170.324953551,MEM_STRESS,46.5
46.75,13.0,MEM_STRESS,46.75,0,58379,2091.8904483602278,8739,MEM_STRESS,46.75,575568,3898436,4385499.324276296,4063205,MEM_STRESS,46.75,0.0,73984.32753126237,0.0,26276.72170827684,MEM_STRESS,46.75,587577.4117220109,3852990.294065208,0.0,4206624.8094089925,MEM_STRESS,46.75
47.0,13.0,MEM_STRESS,47.0,0,34049,2151.9651150268937,8739,MEM_STRESS,47.0,623777,3560348,3289573.5642762966,4067612,MEM_STRESS,47.0,0.0,34448.42841306279,0.0,15054.48365619468,MEM_STRESS,47.0,626858.1997745398,3481938.175849339,0.0,4166165.421402568,MEM_STRESS,47.0
47.25,13.0,MEM_STRESS,47.25,0,26312,2269.108293149584,17255,MEM_STRESS,47.25,631908,3513754,362.6842762969194,4138083,MEM_STRESS,47.25,0.0,32728.108413062797,0.0,46051.77107283343,MEM_STRESS,47.25,627169.085709845,3453422.4477599915,0.0,4208948.730411363,MEM_STRESS,47.25
47.5,13.0,MEM_STRESS,47.5,0,13336,2269.108293149584,23802,MEM_STRESS,47.5,630331,3495303,362.6842762969194,4134704,MEM_STRESS,47.5,0.0,33793.06841306279,0.0,15194.717522304963,MEM_STRESS,47.5,622944.9307598489,3405947.3305044747,0.0,4199830.487296761,MEM_STRESS,47.5
47.75,12.0,MEM_STRESS,47.75,0,13336,2374.6675433178384,33535,MEM_STRESS,47.75,625013,3488938,362.6842762969194,3902690,MEM_STRESS,47.75,0.0,36196.83527020565,6144.0,26052.15627145173,MEM_STRESS,47.75,617585.6738659564,3395683.6247169287,0.0,4180914.429815896,MEM_STRESS,47.75
48.0,13.0,MEM_STRESS,48.0,0,43280,6023.36068976535,34000,MEM_STRESS,48.0,663421,2870133,362.6842762969194,3764446,MEM_STRESS,48.0,0.0,74435.34309702992,6144.0,38871.20294023393,MEM_STRESS,48.0,646958.2396353149,2857859.573154716,0.0,4038871.464365229,MEM_STRESS,48.0
48.25,13.0,MEM_STRESS,48.25,0,47240,6103.280596198099,45649,MEM_STRESS,48.25,557802,2750717,362.6842762969194,3426507,MEM_STRESS,48.25,0.0,81147.78278534162,6144.0,87633.53617071413,MEM_STRESS,48.25,564619.6611480468,2829881.768684234,0.0,3388030.600584641,MEM_STRESS,48.25
48.5,13.0,MEM_STRESS,48.5,0,45552,8105.058754745562,48866,MEM_STRESS,48.5,552027,2626036,362.6842762969194,3310530,MEM_STRESS,48.5,0.0,76251.20096715979,6144.0,98371.90712196576,MEM_STRESS,48.5,562075.0427100718,2774113.4843835663,0.0,3403287.255353872,MEM_STRESS,48.5
48.75,13.0,MEM_STRESS,48.75,0,45552,8105.058754745562,49712,MEM_STRESS,48.75,599544,2626036,362.6842762969194,3142620,MEM_STRESS,48.75,0.0,54035.11711856397,8192.0,79715.45460004125,MEM_STRESS,48.75,561777.1499525637,2751419.303812138,0.0,3353139.0824585054,MEM_STRESS,48.75
49.0,13.0,MEM_STRESS,49.0,0,25614,8105.058754745562,49712,MEM_STRESS,49.0,600765,1991101,362.6842762969194,3138695,MEM_STRESS,49.0,0.0,15831.806261476388,8192.0,46767.46783945517,MEM_STRESS,49.0,579770.0553693011,2208263.4329034807,0.0,3329330.058458505,MEM_STRESS,49.0
49.25,13.0,MEM_STRESS,49.25,0,20276,8105.058754745562,31882,MEM_STRESS,49.25,602337,1920962,362.6842762969194,2904896,MEM_STRESS,49.25,0.0,28188.035404649218,8192.0,6300.974771300563,MEM_STRESS,49.25,601075.2526993136,2196661.303505679,0.0,3007402.8268823945,MEM_STRESS,49.25
49.5,13.0,MEM_STRESS,49.5,0,13336,8105.058754745562,20660,MEM_STRESS,49.5,823856,2220164,362.6842762969194,2803817,MEM_STRESS,49.5,0.0,28188.035404649218,8192.0,6300.974771300563,MEM_STRESS,49.5,811445.4580444777,2288403.705600285,0.0,2903713.316960041,MEM_STRESS,49.5
49.75,13.0,MEM_STRESS,49.75,0,13336,8105.058754745562,9306,MEM_STRESS,49.75,825768,2220164,362.6842762969194,2755968,MEM_STRESS,49.75,0.0,28188.035404649218,8192.0,6742.960990112725,MEM_STRESS,49.75,811058.6794048691,2356501.070933619,0.0,2874402.146773097,MEM_STRESS,49.75
50.0,13.0,MEM_STRESS,50.0,0,13336,8105.058754745562,9306,MEM_STRESS,50.0,754038,2706270,362.6842762969194,2752855,MEM_STRESS,50.0,0.0,34782.595404649226,8192.0,7394.625875219108,MEM_STRESS,50.0,796810.0963920681,2801711.8442568565,0.0,2894134.9539025123,MEM_STRESS,50.0
50.25,12.0,MEM_STRESS,50.25,0,13336,8105.058754745562,28463,MEM_STRESS,50.25,747115,2732186,362.6842762969194,2718371,MEM_STRESS,50.25,0.0,41377.15540464922,8192.0,32131.454821944222,MEM_STRESS,50.25,721069.2052531574,2856769.643396018,0.0,2815599.868236681,MEM_STRESS,50.25
50.5,12.0,MEM_STRESS,50.5,0,13336,8105.058754745562,36398,MEM_STRESS,50.5,542506,2655604,362.6842762969194,2760810,MEM_STRESS,50.5,0.0,110316.32289203124,8192.0,72801.24455314477,MEM_STRESS,50.5,574153.0005785867,2856769.643396018,0.0,2816647.329628018,MEM_STRESS,50.5
50.75,12.0,MEM_STRESS,50.75,0,22009,8105.058754745562,43136,MEM_STRESS,50.75,533970,2655604,362.6842762969194,2871089,MEM_STRESS,50.75,0.0,195512.3119045626,8192.0,92767.66429413362,MEM_STRESS,50.75,573095.9574509817,1225728.0,0.0,2831410.6789613515,MEM_STRESS,50.75
51.0,12.0,MEM_STRESS,51.0,0,621387,8105.058754745562,52335,MEM_STRESS,51.0,596465,1843485,362.6842762969194,2905799,MEM_STRESS,51.0,0.0,580634.3402943723,8192.0,189163.4320440133,MEM_STRESS,51.0,569517.816608713,1225728.0,0.0,2833018.495494685,MEM_STRESS,51.0
51.25,12.0,MEM_STRESS,51.25,0,639551,8105.058754745562,404211,MEM_STRESS,51.25,597039,1825516,362.6842762969194,3323499,MEM_STRESS,51.25,0.0,608546.3047388167,8192.0,514351.8694141412,MEM_STRESS,51.25,580645.2832753797,1225728.0,0.0,3283160.916926449,MEM_STRESS,51.25
51.5,13.0,MEM_STRESS,51.5,0,499778,8105.058754745562,433437,MEM_STRESS,51.5,730290,2457239,362.6842762969194,3335908,MEM_STRESS,51.5,0.0,627330.1056277057,8192.0,623163.5722712842,MEM_STRESS,51.5,724150.0346730406,1225728.0,0.0,3291589.119593116,MEM_STRESS,51.5
51.75,13.0,MEM_STRESS,51.75,0,8192,8105.058754745562,296687,MEM_STRESS,51.75,733061,2497329,362.6842762969194,3294118,MEM_STRESS,51.75,0.0,12288.0,6144.0,603253.5989379508,MEM_STRESS,51.75,713048.4306003687,2789376.0,0.0,3267328.6534459298,MEM_STRESS,51.75
52.0,13.0,MEM_STRESS,52.0,0,8192,8105.058754745562,20480,MEM_STRESS,52.0,700355,3562069,362.6842762969194,3284120,MEM_STRESS,52.0,0.0,12288.0,6144.0,18432.0,MEM_STRESS,52.0,707929.3867161482,2789376.0,0.0,3238162.807650836,MEM_STRESS,52.0
52.25,13.0,MEM_STRESS,52.25,0,173056,8105.058754745562,20480,MEM_STRESS,52.25,700044,3629990,362.6842762969194,3181310,MEM_STRESS,52.25,0.0,12288.0,6144.0,18432.0,MEM_STRESS,52.25,682744.4195574692,2789376.0,0.0,3069483.3921155958,MEM_STRESS,52.25
52.5,13.0,MEM_STRESS,52.5,0,337920,8105.058754745562,178176,MEM_STRESS,52.5,589930,3485760,362.6842762969194,3156383,MEM_STRESS,52.5,0.0,12288.0,6144.0,18432.0,MEM_STRESS,52.5,591302.3166446942,2789376.0,0.0,3065034.410978882,MEM_STRESS,52.5
52.75,13.0,MEM_STRESS,52.75,0,10086400,8105.058754745562,335872,MEM_STRESS,52.75,573689,3485760,362.6842762969194,3168789,MEM_STRESS,52.75,0.0,14635008.0,0.0,18432.0,MEM_STRESS,52.75,596885.0334266848,1379328.0,0.0,3065034.410978882,MEM_STRESS,52.75
53.0,13.0,MEM_STRESS,53.0,0,10086400,2501.132904296041,10076160,MEM_STRESS,53.0,599677,1982149,362.6842762969194,3169296,MEM_STRESS,53.0,0.0,14635008.0,0.0,14628864.0,MEM_STRESS,53.0,599362.7360982,1379328.0,0.0,3062265.417455073,MEM_STRESS,53.0
53.25,13.0,MEM_STRESS,53.25,0,10086400,2501.132904296041,10076160,MEM_STRESS,53.25,600212,1939388,362.6842762969194,3177251,MEM_STRESS,53.25,0.0,14635008.0,0.0,14628864.0,MEM_STRESS,53.25,610698.3024300165,1379328.0,0.0,3072248.3384013097,MEM_STRESS,53.25
53.5,13.0,MEM_STRESS,53.5,0,10086400,2501.132904296041,10076160,MEM_STRESS,53.5,691323,2013667,362.6842762969194,3156727,MEM_STRESS,53.5,0.0,14635008.0,0.0,14628864.0,MEM_STRESS,53.5,696820.2909531497,1379328.0,0.0,3101869.5503744576,MEM_STRESS,53.5
53.75,13.0,MEM_STRESS,53.75,0,10086400,2501.132904296041,10076160,MEM_STRESS,53.75,695062,2007137,362.6842762969194,3120674,MEM_STRESS,53.75,0.0,14635008.0,0.0,14628864.0,MEM_STRESS,53.75,707562.4134125626,2132492.5153748435,0.0,3106813.4223744576,MEM_STRESS,53.75
54.0,13.0,MEM_STRESS,54.0,0,329728,2501.132904296041,526336,MEM_STRESS,54.0,680122,2009486,362.6842762969194,3091966,MEM_STRESS,54.0,0.0,0.0,0.0,304128.0,MEM_STRESS,54.0,706348.6320792292,2119740.30204151,0.0,3108978.450945887,MEM_STRESS,54.0
54.25,13.0,MEM_STRESS,54.25,0,0,2501.132904296041,526336,MEM_STRESS,54.25,680122,2039096,362.6842762969194,2848297,MEM_STRESS,54.25,0.0,0.0,6144.0,304128.0,MEM_STRESS,54.25,702948.9198196904,2085580.4402366143,0.0,2857849.748937008,MEM_STRESS,54.25
54.5,13.0,MEM_STRESS,54.5,0,0,6103.280596198099,202752,MEM_STRESS,54.5,678884,2085968,362.6842762969194,2791754,MEM_STRESS,54.5,0.0,0.0,6144.0,304128.0,MEM_STRESS,54.5,684595.4806119745,2091096.3869032809,0.0,2838713.0658380617,MEM_STRESS,54.5
54.75,13.0,MEM_STRESS,54.75,0,0,6103.280596198099,202752,MEM_STRESS,54.75,542406,2147673,362.6842762969194,2747222,MEM_STRESS,54.75,0.0,0.0,6144.0,304128.0,MEM_STRESS,54.75,552785.6307315389,2157561.163251013,0.0,2829387.68401988,MEM_STRESS,54.75
55.0,13.0,MEM_STRESS,55.0,0,0,8105.058754745562,202752,MEM_STRESS,55.0,538355,2147673,362.6842762969194,2744553,MEM_STRESS,55.0,0.0,195187875.2548572,6144.0,251720.740940837,MEM_STRESS,55.0,556328.9873895111,2158738.9749871986,0.0,2810198.0780048426,MEM_STRESS,55.0
55.25,13.0,MEM_STRESS,55.25,0,405504,8105.058754745562,2048,MEM_STRESS,55.25,561735,2147673,362.6842762969194,2676411,MEM_STRESS,55.25,0.0,442523.452952381,8192.0,221646.34855988465,MEM_STRESS,55.25,553771.2208076072,1992363.4830174283,0.0,2778645.74540693,MEM_STRESS,55.25
55.5,13.0,MEM_STRESS,55.5,0,405504,8105.058754745562,2048,MEM_STRESS,55.5,561735,2080728,362.6842762969194,2440010,MEM_STRESS,55.5,0.0,58870.63771428572,8192.0,43820.51505912612,MEM_STRESS,55.5,557418.5580889925,1998983.552245267,0.0,2545042.329446428,MEM_STRESS,55.5
55.75,13.0,MEM_STRESS,55.75,0,0,8105.058754745562,4096,MEM_STRESS,55.75,586361,2070463,362.6842762969194,2401580,MEM_STRESS,55.75,0.0,54143.85371428572,8192.0,40782.67918945194,MEM_STRESS,55.75,608917.3873470102,1977181.3300892971,0.0,2534781.849446428,MEM_STRESS,55.75
56.0,13.0,MEM_STRESS,56.0,0,54211,8105.058754745562,4096,MEM_STRESS,56.0,608443,1994452,362.6842762969194,2336294,MEM_STRESS,56.0,0.0,42835.50904916722,8192.0,40595.62852278527,MEM_STRESS,56.0,614813.2936273508,1963064.4259324349,0.0,2515018.6740443124,MEM_STRESS,56.0
56.25,13.0,MEM_STRESS,56.25,0,28851,8105.058754745562,0,MEM_STRESS,56.25,617029,1960565,362.6842762969194,2332013,MEM_STRESS,56.25,0.0,69905.82040320449,8192.0,64974.652784784135,MEM_STRESS,56.25,613517.3494729426,1965146.559265768,0.0,2459158.6613459,MEM_STRESS,56.25
56.5,13.0,MEM_STRESS,56.5,0,16431,8105.058754745562,15764,MEM_STRESS,56.5,617029,2034485,362.6842762969194,2303445,MEM_STRESS,56.5,0.0,7055.221379639347,8192.0,12806.846554227635,MEM_STRESS,56.5,613009.5844501904,2050562.9048657685,0.0,2441118.297136375,MEM_STRESS,56.5
56.75,13.0,MEM_STRESS,56.75,0,16431,8105.058754745562,8682,MEM_STRESS,56.75,566346,2038397,362.6842762969194,2302382,MEM_STRESS,56.75,0.0,6099.488046306014,8192.0,4351.495425319069,MEM_STRESS,56.75,568374.2862505552,1976784.3875324351,0.0,2395143.181147448,MEM_STRESS,56.75
57.0,13.0,MEM_STRESS,57.0,0,16431,8105.058754745562,11543,MEM_STRESS,57.0,544433,2042790,362.6842762969194,2416180,MEM_STRESS,57.0,0.0,6099.488046306014,8192.0,4978.63853643018,MEM_STRESS,57.0,541460.2905156211,2050804.27629434,0.0,2411622.3643855425,MEM_STRESS,57.0
57.25,13.0,MEM_STRESS,57.25,0,16431,8105.058754745562,11543,MEM_STRESS,57.25,560396,2137801,362.6842762969194,2416180,MEM_STRESS,57.25,0.0,6099.488046306014,8192.0,5072.666887307373,MEM_STRESS,57.25,543025.6189789206,2137234.264354808,0.0,2455241.773655384,MEM_STRESS,57.25
57.5,13.0,MEM_STRESS,57.5,0,16431,8105.058754745562,11543,MEM_STRESS,57.5,560396,2165528,362.6842762969194,2527577,MEM_STRESS,57.5,0.0,6099.488046306014,8192.0,6497.353881640409,MEM_STRESS,57.5,543025.6189789206,2155020.8931571166,0.0,2551385.218308228,MEM_STRESS,57.5
57.75,13.0,MEM_STRESS,57.75,0,16431,8105.058754745562,19251,MEM_STRESS,57.75,454924,2354754,362.6842762969194,2845359,MEM_STRESS,57.75,0.0,6099.488046306014,8192.0,3131.299320941067,MEM_STRESS,57.75,461397.4021418658,2238219.0224731336,0.0,2847904.708067734,MEM_STRESS,57.75
58.0,13.0,MEM_STRESS,58.0,0,16431,8105.058754745562,26338,MEM_STRESS,58.0,446160,2408683,362.6842762969194,2862345,MEM_STRESS,58.0,0.0,5147.07925190042,8192.0,3131.299320941067,MEM_STRESS,58.0,461807.72416749137,2360713.94962431,0.0,2828754.4289566223,MEM_STRESS,58.0
58.25,13.0,MEM_STRESS,58.25,0,16431,8105.058754745562,37654,MEM_STRESS,58.25,480966,2518505,362.6842762969194,2994134,MEM_STRESS,58.25,0.0,341.6742085248882,6144.0,3131.299320941067,MEM_STRESS,58.25,463616.8692640087,2673247.852519141,0.0,2859274.895242336,MEM_STRESS,58.25
58.5,13.0,MEM_STRESS,58.5,0,16431,8105.058754745562,15764,MEM_STRESS,58.5,481859,2626769,362.6842762969194,3398106,MEM_STRESS,58.5,0.0,341.6742085248882,6144.0,1287.9757876756996,MEM_STRESS,58.5,481881.53669492906,2805119.043121572,0.0,3456569.369619584,MEM_STRESS,58.5
58.75,13.0,MEM_STRESS,58.75,0,16431,8105.058754745562,8682,MEM_STRESS,58.75,553465,2819294,362.6842762969194,3441835,MEM_STRESS,58.75,0.0,341.6742085248882,6144.0,451.3840102604474,MEM_STRESS,58.75,570811.8609764712,2899093.920297729,0.0,3467433.2367940485,MEM_STRESS,58.75
59.0,13.0,MEM_STRESS,59.0,0,16431,8105.058754745562,11543,MEM_STRESS,59.0,574484,2829560,362.6842762969194,3781069,MEM_STRESS,59.0,0.0,341.6742085248882,6144.0,451.3840102604474,MEM_STRESS,59.0,568796.7623802527,3032453.4114852254,0.0,3632225.573154291,MEM_STRESS,59.0
59.25,13.0,MEM_STRESS,59.25,0,16431,8105.058754745562,11543,MEM_STRESS,59.25,601848,3692391,362.6842762969194,3901058,MEM_STRESS,59.25,0.0,341.6742085248882,0.0,437.7306769271141,MEM_STRESS,59.25,568656.2530762233,3794687.856952018,0.0,3814522.874855953,MEM_STRESS,59.25
59.5,13.0,MEM_STRESS,59.5,0,16431,2501.132904296041,11543,MEM_STRESS,59.5,601848,3808070,362.6842762969194,4366819,MEM_STRESS,59.5,0.0,341.6742085248882,0.0,437.7306769271141,MEM_STRESS,59.5,569767.8182044285,3847928.0060371137,0.0,4264869.433414373,MEM_STRESS,59.5
59.75,13.0,MEM_STRESS,59.75,0,16431,2501.132904296041,11543,MEM_STRESS,59.75,601848,3896780,362.6842762969194,4433858,MEM_STRESS,59.75,0.0,341.6742085248882,0.0,437.7306769271141,MEM_STRESS,59.75,574209.4346503279,3909580.6223402,0.0,4301603.843349286,MEM_STRESS,59.75
60.0,13.0,MEM_STRESS,60.0,0,16431,2501.132904296041,11543,MEM_STRESS,60.0,602388,3901325,362.6842762969194,4586884,MEM_STRESS,60.0,0.0,341.6742085248882,0.0,437.7306769271141,MEM_STRESS,60.0,585819.862961496,3903202.278777789,0.0,4314760.877083458,MEM_STRESS,60.0
60.25,13.0,MEM_STRESS,60.25,0,16431,2501.132904296041,11543,MEM_STRESS,60.25,676519,4202759,362.6842762969194,4595214,MEM_STRESS,60.25,0.0,341.6742085248882,0.0,583.020046896962,MEM_STRESS,60.25,669533.0205766701,4066922.3996136095,0.0,4706713.235079038,MEM_STRESS,60.25
60.5,13.0,MEM_STRESS,60.5,0,16431,2501.132904296041,11543,MEM_STRESS,60.5,684570,4259817,362.6842762969194,4853252,MEM_STRESS,60.5,0.0,341.6742085248882,0.0,534.2834309117857,MEM_STRESS,60.5,674210.3471949741,4164200.763437425,0.0,4408329.4998778505,MEM_STRESS,60.5
60.75,13.0,MEM_STRESS,60.75,0,16431,2501.132904296041,11543,MEM_STRESS,60.75,640050,4190040,362.6842762969194,4830673,MEM_STRESS,60.75,0.0,341.6742085248882,0.0,141.3853094127134,MEM_STRESS,60.75,624949.4983002333,4161778.6241781656,0.0,4607629.120253408,MEM_STRESS,60.75
61.0,13.0,MEM_STRESS,61.0,0,16431,2501.132904296041,11543,MEM_STRESS,61.0,627126,4190040,362.6842762969194,4776676,MEM_STRESS,61.0,0.0,0.0,6144.0,141.3853094127134,MEM_STRESS,61.0,621842.3014189366,4156509.555427336,0.0,4632543.950321254,MEM_STRESS,61.0
61.25,13.0,MEM_STRESS,61.25,0,16431,6103.280596198099,11543,MEM_STRESS,61.25,620274,4179534,362.6842762969194,4776676,MEM_STRESS,61.25,0.0,0.0,6144.0,3072.0,MEM_STRESS,61.25,622504.7274447883,4070678.374633813,0.0,4678310.279427363,MEM_STRESS,61.25
61.5,13.0,MEM_STRESS,61.5,0,16431,6103.280596198099,19251,MEM_STRESS,61.5,620274,4175100,362.6842762969194,4739291,MEM_STRESS,61.5,0.0,0.0,6144.0,3072.0,MEM_STRESS,61.5,621825.6404497215,4175928.04432336,0.0,4635927.738246378,MEM_STRESS,61.5
61.75,13.0,MEM_STRESS,61.75,0,16761,8105.058754745562,26338,MEM_STRESS,61.75,537827,4194320,362.6842762969194,4801264,MEM_STRESS,61.75,0.0,0.0,6144.0,3072.0,MEM_STRESS,61.75,546581.0917630192,4194637.395039466,0.0,4707443.866027054,MEM_STRESS,61.75
62.0,13.0,MEM_STRESS,62.0,0,79777,8105.058754745562,41285,MEM_STRESS,62.0,528916,4223303,362.6842762969194,5079376,MEM_STRESS,62.0,0.0,1579008.0,8192.0,3072.0,MEM_STRESS,62.0,548150.9204519641,4276181.128971482,0.0,4737583.198053146,MEM_STRESS,62.0
62.25,13.0,MEM_STRESS,62.25,0,1647714,8105.058754745562,76757,MEM_STRESS,62.25,576894,5126251,362.6842762969194,5130874,MEM_STRESS,62.25,0.0,1579008.0,8192.0,1714176.0,MEM_STRESS,62.25,545538.1559040465,5004952.148966428,0.0,4900720.742578308,MEM_STRESS,62.25
62.5,13.0,MEM_STRESS,62.5,0,1849283,8105.058754745562,1452447,MEM_STRESS,62.5,577681,5115442,362.6842762969194,6054048,MEM_STRESS,62.5,0.0,1579008.0,8192.0,1714176.0,MEM_STRESS,62.5,544432.5121992716,5000140.665378716,0.0,5700209.44332234,MEM_STRESS,62.5
62.75,13.0,MEM_STRESS,62.75,8192,1277628,8105.058754745562,1654674,MEM_STRESS,62.75,582659,4981892,362.6842762969194,6163835,MEM_STRESS,62.75,12288.0,1579008.0,8192.0,1714176.0,MEM_STRESS,62.75,568281.3979139876,4965508.187456638,0.0,5633422.247844636,MEM_STRESS,62.75
63.0,13.0,MEM_STRESS,63.0,8192,1161138,8105.058754745562,1524308,MEM_STRESS,63.0,815119,4971458,362.6842762969194,5727698,MEM_STRESS,63.0,12288.0,122880.0,8192.0,1714176.0,MEM_STRESS,63.0,811811.1381113114,4829861.567223642,0.0,5535669.69334445,MEM_STRESS,63.0
