Time,mem_util
2025-07-10 23:22:00,53.0
2025-07-10 23:22:15,53.0
2025-07-10 23:22:30,53.0
2025-07-10 23:22:45,61.7
2025-07-10 23:23:00,61.7
2025-07-10 23:23:15,61.7
2025-07-10 23:23:30,61.7
2025-07-10 23:23:45,62.0
2025-07-10 23:24:00,62.0
2025-07-10 23:24:15,62.0
2025-07-10 23:24:30,62.0
2025-07-10 23:24:45,63.4
2025-07-10 23:25:00,63.4
2025-07-10 23:25:15,63.4
2025-07-10 23:25:30,63.4
2025-07-10 23:25:45,61.2
2025-07-10 23:26:00,61.2
2025-07-10 23:26:15,61.2
2025-07-10 23:26:30,61.2
2025-07-10 23:26:45,61.0
2025-07-10 23:27:00,61.0
2025-07-10 23:27:15,61.0
2025-07-10 23:27:30,61.0
2025-07-10 23:27:45,58.7
2025-07-10 23:28:00,58.7
2025-07-10 23:28:15,58.7
2025-07-10 23:28:30,58.7
2025-07-10 23:28:45,59.4
2025-07-10 23:29:00,59.4
2025-07-10 23:29:15,59.4
2025-07-10 23:29:30,59.4
2025-07-10 23:29:45,61.4
2025-07-10 23:30:00,61.4
2025-07-10 23:30:15,61.4
2025-07-10 23:30:30,61.4
2025-07-10 23:30:45,59.8
2025-07-10 23:31:00,59.8
2025-07-10 23:31:15,59.8
2025-07-10 23:31:30,59.8
2025-07-10 23:31:45,60.5
2025-07-10 23:32:00,60.5
2025-07-10 23:32:15,60.5
2025-07-10 23:32:30,60.5
2025-07-10 23:32:45,63.6
2025-07-10 23:33:00,63.6
2025-07-10 23:33:15,63.6
2025-07-10 23:33:30,63.6
2025-07-10 23:33:45,62.2
2025-07-10 23:34:00,62.2
2025-07-10 23:34:15,62.2
2025-07-10 23:34:30,62.2
2025-07-10 23:34:45,62.9
2025-07-10 23:35:00,62.9
2025-07-10 23:35:15,62.9
2025-07-10 23:35:30,62.9
2025-07-10 23:35:45,60.8
2025-07-10 23:36:00,60.8
2025-07-10 23:36:15,60.8
2025-07-10 23:36:30,60.8
2025-07-10 23:36:45,59.7
2025-07-10 23:37:00,59.7
2025-07-10 23:37:15,59.7
2025-07-10 23:37:30,59.7
2025-07-10 23:37:45,62.3
2025-07-10 23:38:00,62.3
2025-07-10 23:38:15,62.3
2025-07-10 23:38:30,62.3
2025-07-10 23:38:45,60.4
2025-07-10 23:39:00,60.4
2025-07-10 23:39:15,60.4
2025-07-10 23:39:30,60.4
2025-07-10 23:39:45,59.4
2025-07-10 23:40:00,59.4
2025-07-10 23:40:15,59.4
2025-07-10 23:40:30,59.4
2025-07-10 23:40:45,60.9
2025-07-10 23:41:00,60.9
2025-07-10 23:41:15,60.9
2025-07-10 23:41:30,60.9
2025-07-10 23:41:45,59.1
2025-07-10 23:42:00,59.1
2025-07-10 23:42:15,59.1
2025-07-10 23:42:30,59.1
2025-07-10 23:42:45,58.1
2025-07-10 23:43:00,58.1
2025-07-10 23:43:15,58.1
2025-07-10 23:43:30,58.1
2025-07-10 23:43:45,61
2025-07-10 23:44:00,61
2025-07-10 23:44:15,61
2025-07-10 23:44:30,61
2025-07-10 23:44:45,60.1
2025-07-10 23:45:00,60.1
2025-07-10 23:45:15,60.1
2025-07-10 23:45:30,60.1
2025-07-10 23:45:45,63.9
2025-07-10 23:46:00,63.9
2025-07-10 23:46:15,63.9
2025-07-10 23:46:30,63.9
2025-07-10 23:46:45,56.4
2025-07-10 23:47:00,56.4
2025-07-10 23:47:15,56.4
2025-07-10 23:47:30,56.4
2025-07-10 23:47:45,61.0
2025-07-10 23:48:00,61.0
2025-07-10 23:48:15,61.0
2025-07-10 23:48:30,61.0
2025-07-10 23:48:45,61.9
2025-07-10 23:49:00,61.9
2025-07-10 23:49:15,61.9
2025-07-10 23:49:30,61.9
2025-07-10 23:49:45,63.2
2025-07-10 23:50:00,63.2
2025-07-10 23:50:15,63.2
2025-07-10 23:50:30,63.2
2025-07-10 23:50:45,62.3
2025-07-10 23:51:00,62.3
2025-07-10 23:51:15,62.3
2025-07-10 23:51:30,62.3
2025-07-10 23:51:45,63.9
2025-07-10 23:52:00,63.9
