Time,vets_service,source,Minutes
2025-05-17 17:36:45,6.0,CPU_STRESS,18.5
2025-05-17 17:37:00,6.0,CPU_STRESS,18.75
2025-05-17 17:37:15,0.0,CPU_STRESS,19.0
2025-05-17 17:37:30,0.0,CPU_STRESS,19.25
2025-05-17 17:37:45,0.0,CPU_STRESS,19.5
2025-05-17 17:38:00,0.0,CPU_STRESS,19.75
2025-05-17 17:38:15,5.25,CPU_STRESS,20.0
2025-05-17 17:38:30,5.25,CPU_STRESS,20.25
2025-05-17 17:38:45,5.25,CPU_STRESS,20.5
2025-05-17 17:39:00,5.25,CPU_STRESS,20.75
2025-05-17 17:39:15,0.75,CPU_STRESS,21.0
2025-05-17 17:39:30,0.75,CPU_STRESS,21.25
2025-05-17 17:39:45,0.75,CPU_STRESS,21.5
2025-05-17 17:40:00,0.75,CPU_STRESS,21.75
2025-05-17 17:40:15,0.0,CPU_STRESS,22.0
2025-05-17 17:40:30,0.0,CPU_STRESS,22.25
2025-05-17 17:40:45,0.0,CPU_STRESS,22.5
2025-05-17 17:41:00,0.0,CPU_STRESS,22.75
2025-05-17 17:41:15,0.0,CPU_STRESS,23.0
2025-05-17 17:41:30,0.0,CPU_STRESS,23.25
2025-05-17 17:41:45,0.0,CPU_STRESS,23.5
2025-05-17 17:42:00,0.0,CPU_STRESS,23.75
2025-05-17 17:42:15,0.0,CPU_STRESS,24.0
2025-05-17 17:42:30,0.0,CPU_STRESS,24.25
2025-05-17 17:42:45,0.0,CPU_STRESS,24.5
2025-05-17 17:43:00,0.0,CPU_STRESS,24.75
2025-05-17 17:43:15,0.0,CPU_STRESS,25.0
2025-05-17 17:43:30,0.0,CPU_STRESS,25.25
2025-05-17 17:43:45,0.0,CPU_STRESS,25.5
2025-05-17 17:44:00,0.0,CPU_STRESS,25.75
2025-05-17 17:44:15,0.0,CPU_STRESS,26.0
2025-05-17 17:44:30,0.0,CPU_STRESS,26.25
2025-05-17 17:44:45,0.0,CPU_STRESS,26.5
2025-05-17 17:45:00,0.0,CPU_STRESS,26.75
2025-05-17 17:49:15,0.0,CPU_STRESS,31.0
2025-05-17 17:49:30,0.0,CPU_STRESS,31.25
2025-05-17 17:49:45,0.0,CPU_STRESS,31.5
2025-05-17 17:50:00,0.0,CPU_STRESS,31.75
2025-05-17 17:50:15,0.0,CPU_STRESS,32.0
2025-05-17 17:50:30,0.0,CPU_STRESS,32.25
2025-05-17 17:50:45,0.0,CPU_STRESS,32.5
2025-05-17 17:51:00,0.0,CPU_STRESS,32.75
2025-05-17 17:51:15,0.0,CPU_STRESS,33.0
2025-05-17 17:51:30,0.0,CPU_STRESS,33.25
2025-05-17 17:51:45,0.0,CPU_STRESS,33.5
2025-05-17 17:52:00,0.0,CPU_STRESS,33.75
2025-05-17 17:52:15,0.0,CPU_STRESS,34.0
2025-05-17 17:52:30,0.0,CPU_STRESS,34.25
2025-05-17 17:52:45,0.0,CPU_STRESS,34.5
2025-05-17 17:53:00,0.0,CPU_STRESS,34.75
2025-05-17 17:53:15,0.0,CPU_STRESS,35.0
2025-05-17 17:53:30,0.0,CPU_STRESS,35.25
2025-05-17 17:53:45,0.0,CPU_STRESS,35.5
2025-05-17 17:54:00,0.0,CPU_STRESS,35.75
2025-05-17 18:14:15,0.0,CPU_STRESS,56.0
2025-05-17 18:14:30,0.0,CPU_STRESS,56.25
2025-05-17 18:14:45,0.0,CPU_STRESS,56.5
2025-05-17 18:15:00,0.0,CPU_STRESS,56.75
2025-05-17 18:15:15,4.5,CPU_STRESS,57.0
2025-05-17 18:15:30,4.5,CPU_STRESS,57.25
2025-05-17 18:15:45,4.5,CPU_STRESS,57.5
2025-05-17 18:16:00,4.5,CPU_STRESS,57.75
2025-05-17 18:16:15,1.5,CPU_STRESS,58.0
2025-05-17 18:16:30,1.5,CPU_STRESS,58.25
2025-05-17 18:16:45,1.5,CPU_STRESS,58.5
2025-05-17 18:17:00,1.5,CPU_STRESS,58.75
2025-05-17 18:17:15,0.0,CPU_STRESS,59.0
2025-05-17 18:17:30,0.0,CPU_STRESS,59.25
2025-05-17 18:17:45,0.0,CPU_STRESS,59.5
2025-05-17 18:18:00,0.0,CPU_STRESS,59.75
2025-05-17 18:18:15,0.0,CPU_STRESS,60.0
2025-05-17 18:18:30,0.0,CPU_STRESS,60.25
2025-05-17 18:18:45,0.0,CPU_STRESS,60.5
2025-05-17 18:19:00,0.0,CPU_STRESS,60.75
2025-05-17 18:19:15,5.25,CPU_STRESS,61.0
2025-05-17 18:19:30,5.25,CPU_STRESS,61.25
2025-05-17 18:19:45,5.25,CPU_STRESS,61.5
2025-05-17 18:20:00,5.25,CPU_STRESS,61.75
2025-05-17 18:20:15,0.75,CPU_STRESS,62.0
2025-05-17 18:20:30,0.75,CPU_STRESS,62.25
2025-05-17 18:20:45,0.75,CPU_STRESS,62.5
2025-05-17 18:21:00,0.75,CPU_STRESS,62.75
2025-05-17 18:21:15,0.75,CPU_STRESS,63.0
2025-05-17 18:21:30,1.0,CPU_STRESS,63.25
2025-05-17 18:21:45,1.0,CPU_STRESS,63.5
2025-05-17 18:22:00,1.0,CPU_STRESS,63.75
2025-05-17 18:22:15,1.0,CPU_STRESS,64.0
2025-05-17 18:22:30,1.0,CPU_STRESS,64.25
2025-05-17 18:22:45,1.0,CPU_STRESS,64.5
2025-05-17 18:23:00,1.0,CPU_STRESS,64.75
2025-05-17 18:23:15,1.0,CPU_STRESS,65.0
2025-05-17 18:23:30,1.0,CPU_STRESS,65.25
2025-05-17 18:23:45,1.0,CPU_STRESS,65.5
2025-05-17 18:24:00,0.75,CPU_STRESS,65.75
2025-05-17 18:24:15,0.75,CPU_STRESS,66.0
2025-05-17 18:24:30,0.75,CPU_STRESS,66.25
2025-05-17 18:24:45,0.75,CPU_STRESS,66.5
2025-05-17 18:25:00,0.75,CPU_STRESS,66.75
2025-05-17 18:31:30,0.0,CPU_STRESS,73.25
2025-05-17 18:31:45,0.0,CPU_STRESS,73.5
2025-05-17 18:32:00,0.0,CPU_STRESS,73.75
2025-05-17 18:32:15,0.0,CPU_STRESS,74.0
2025-05-17 18:32:30,0.0,CPU_STRESS,74.25
2025-05-17 18:32:45,0.0,CPU_STRESS,74.5
2025-05-17 18:33:00,0.0,CPU_STRESS,74.75
2025-05-17 18:33:15,0.0,CPU_STRESS,75.0
2025-05-17 18:33:30,0.0,CPU_STRESS,75.25
2025-05-17 18:33:45,0.0,CPU_STRESS,75.5
2025-05-17 18:34:00,0.0,CPU_STRESS,75.75
2025-05-17 18:34:15,0.0,CPU_STRESS,76.0
2025-05-17 18:34:30,0.0,CPU_STRESS,76.25
2025-05-17 18:34:45,0.0,CPU_STRESS,76.5
2025-05-17 18:35:00,0.0,CPU_STRESS,76.75
2025-05-17 18:35:15,0.0,CPU_STRESS,77.0
2025-05-17 18:35:30,0.0,CPU_STRESS,77.25
2025-05-17 18:35:45,0.0,CPU_STRESS,77.5
2025-05-17 18:36:00,0.0,CPU_STRESS,77.75
2025-05-17 18:36:15,0.0,CPU_STRESS,78.0
2025-05-17 18:37:30,0.0,CPU_STRESS,79.25
2025-05-17 18:37:45,0.0,CPU_STRESS,79.5
2025-05-17 18:38:00,0.0,CPU_STRESS,79.75
2025-05-17 18:38:15,0.0,CPU_STRESS,80.0
2025-05-17 18:38:30,0.0,CPU_STRESS,80.25
2025-05-17 18:38:45,0.0,CPU_STRESS,80.5
2025-05-17 18:39:00,0.0,CPU_STRESS,80.75
2025-05-17 18:39:15,0.0,CPU_STRESS,81.0
2025-05-17 18:39:30,0.0,CPU_STRESS,81.25
2025-05-17 18:39:45,0.0,CPU_STRESS,81.5
2025-05-17 18:40:00,0.0,CPU_STRESS,81.75
2025-05-17 18:40:15,0.0,CPU_STRESS,82.0
2025-05-17 18:40:30,0.0,CPU_STRESS,82.25
2025-05-17 18:40:45,0.0,CPU_STRESS,82.5
2025-05-17 18:41:00,0.0,CPU_STRESS,82.75
2025-05-17 18:41:15,0.0,CPU_STRESS,83.0
2025-05-17 18:41:30,0.0,CPU_STRESS,83.25
2025-05-17 18:41:45,0.0,CPU_STRESS,83.5
2025-05-17 18:42:00,0.0,CPU_STRESS,83.75
2025-05-17 18:42:15,0.0,CPU_STRESS,84.0
2025-05-17 18:56:30,0.0,CPU_STRESS,98.25
2025-05-17 18:56:45,0.0,CPU_STRESS,98.5
2025-05-17 18:57:00,0.0,CPU_STRESS,98.75
2025-05-17 18:57:15,0.0,CPU_STRESS,99.0
2025-05-17 18:57:30,0.0,CPU_STRESS,99.25
2025-05-17 18:57:45,0.0,CPU_STRESS,99.5
2025-05-17 18:58:00,0.0,CPU_STRESS,99.75
2025-05-17 18:58:15,0.0,CPU_STRESS,100.0
2025-05-17 18:58:30,4.5,CPU_STRESS,100.25
2025-05-17 18:58:45,4.5,CPU_STRESS,100.5
2025-05-17 18:59:00,4.5,CPU_STRESS,100.75
2025-05-17 18:59:15,4.5,CPU_STRESS,101.0
2025-05-17 18:59:30,1.5,CPU_STRESS,101.25
2025-05-17 18:59:45,1.5,CPU_STRESS,101.5
2025-05-17 19:00:00,1.5,CPU_STRESS,101.75
2025-05-17 19:00:15,1.5,CPU_STRESS,102.0
