Time,disk sda,source,Minutes
2025-05-17 18:55:30,13.0,MEM_STRESS,115.75
2025-05-17 18:55:45,13.0,MEM_STRESS,116.0
2025-05-17 18:56:00,13.0,MEM_STRESS,116.25
2025-05-17 18:56:15,13.0,MEM_STRESS,116.5
2025-05-17 18:56:30,13.0,MEM_STRESS,116.75
2025-05-17 18:56:45,13.0,MEM_STRESS,117.0
2025-05-17 18:57:00,13.0,MEM_STRESS,117.25
2025-05-17 18:57:15,13.0,MEM_STRESS,117.5
2025-05-17 18:57:30,13.0,MEM_STRESS,117.75
2025-05-17 18:57:45,13.0,MEM_STRESS,118.0
2025-05-17 18:58:00,13.0,MEM_STRESS,118.25
2025-05-17 18:58:15,13.0,MEM_STRESS,118.5
2025-05-17 18:58:30,13.0,MEM_STRESS,118.75
2025-05-17 18:58:45,13.0,MEM_STRESS,119.0
2025-05-17 18:59:00,13.0,MEM_STRESS,119.25
2025-05-17 18:59:15,13.0,MEM_STRESS,119.5
2025-05-17 18:59:30,13.0,MEM_STRESS,119.75
2025-05-17 18:59:45,13.0,MEM_STRESS,120.0
2025-05-17 19:00:00,13.0,MEM_STRESS,120.25
2025-05-17 19:00:15,13.0,MEM_STRESS,120.5
2025-05-17 19:00:30,13.0,MEM_STRESS,120.75
2025-05-17 19:00:45,13.0,MEM_STRESS,121.0
2025-05-17 19:01:00,13.0,MEM_STRESS,121.25
