minutes,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,iowait_Minutes,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,irq_Minutes,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,system_Minutes,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,user_Minutes,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,utilization_Minutes
30.5,910,1040,815,1010,545,790,965,1115,0,0,IO,30.5,1255,1853,1689,420,410,425,418,415,0,0,IO,30.5,997,1176,1213,1352,1144,1444,1264,1389,0,0,IO,30.5,8930,11453,11934,32166,30518,31749,31600,31929,0,0,IO,30.5,44.46354919591513,47.21829320716675,47.12743522724321,57.68848769425576,54.64520234128902,57.44975234760759,56.09952898397193,56.381023589433845,0,0,IO,30.5
30.75,910,1040,815,1010,545,790,965,1115,0,0,IO,30.75,1255,2695,1583,408,402,402,441,455,0,0,IO,30.75,1213,1789,1662,1939,1413,1815,1782,2141,0,0,IO,30.75,8743,10778,11420,31875,31144,29969,32635,32466,0,0,IO,30.75,44.705969028340014,50.569861146653096,47.7201691988272,57.98159194099257,56.70981023690218,54.483665586434526,59.85898454124106,59.28956908130085,0,0,IO,30.75
31.0,910,1040,815,1010,545,790,965,2155,0,0,IO,31.0,1271,2595,1589,407,405,401,444,460,0,0,IO,31.0,1200,1848,1779,1957,1545,1949,1890,2244,0,0,IO,31.0,8721,10730,11457,31953,31261,30366,32673,32450,0,0,IO,31.0,44.90127692307686,50.690061983617305,48.07633348454149,57.99881313248569,56.9835706764626,54.867856355632654,60.31991271225306,59.316191135343296,0,0,IO,31.0
31.25,910,1040,815,1010,545,790,965,2426,0,0,IO,31.25,1274,2595,1598,407,405,401,445,461,0,0,IO,31.25,1200,1957,1992,2057,1545,1997,1933,2336,0,0,IO,31.25,8781,10569,11651,32074,31739,30442,33037,32485,0,0,IO,31.25,45.10127692307686,51.10961148276204,48.72428467501768,58.84177577749826,57.72915400979594,55.267466673092976,60.91645979556192,59.81499820215407,0,0,IO,31.25
31.5,3535,4420,3435,2455,2845,2680,2560,3466,0,0,IO,31.5,1331,5315,1654,412,408,403,454,476,0,0,IO,31.5,2210,2050,2462,2323,2520,2026,2037,2436,0,0,IO,31.5,9533,10173,11893,35092,33139,32151,34267,33101,0,0,IO,31.5,52.060996221322505,53.2042703244848,52.941732690890674,61.94902381989781,60.99281712681519,59.33218258012019,62.21553486787522,62.06664800265714,0,0,IO,31.5
31.75,3535,4420,3435,3804,2845,2680,4371,3927,0,0,IO,31.75,1426,7334,1851,497,467,442,490,496,0,0,IO,31.75,2961,2565,3399,2667,2509,2493,2441,2714,0,0,IO,31.75,9942,8800,12324,36817,34830,34947,35776,35181,0,0,IO,31.75,53.61923693169573,58.6040458889467,57.65944956709954,67.96125535015496,64.39823204981148,66.47061000720804,66.0917945985387,66.32397705944959,0,0,IO,31.75
32.0,5830,7274,6309,4483,3882,3990,5083,4237,0,0,IO,32.0,1444,8077,1846,497,467,445,495,500,0,0,IO,32.0,3197,2962,3522,3136,2695,2842,2743,2786,0,0,IO,32.0,9912,8300,12367,37171,34886,35211,36021,35329,0,0,IO,32.0,53.965236931695706,58.94621253112899,57.34924956709955,68.48264902765978,65.37248468328912,66.16059350414018,66.70907660958322,66.5058346230187,0,0,IO,32.0
32.25,6310,7287,6505,4719,4021,4112,5096,4240,0,0,IO,32.25,1436,8012,1830,501,466,445,496,494,0,0,IO,32.25,3198,3057,3540,3195,2854,2908,2851,2828,0,0,IO,32.25,9913,8188,12355,37250,35275,35183,36016,35122,0,0,IO,32.25,54.325236931695706,59.81049288660763,57.962942424242414,69.0562976103465,65.60430373090817,65.85948881614422,67.2416862055428,66.37028858977723,0,0,IO,32.25
32.5,6423,7106,6636,4912,4061,4120,5146,4287,0,0,IO,32.5,1424,7954,1806,497,463,446,495,473,0,0,IO,32.5,3172,3052,3432,3292,2904,2935,2903,2887,0,0,IO,32.5,9923,8162,12322,37286,35143,35092,35651,35106,0,0,IO,32.5,54.14723693169567,60.0159384421632,57.432246103896105,69.48779261605543,65.46932515947958,65.0072178038232,66.92099819910482,65.60476523616933,0,0,IO,32.5
32.75,6555,7492,6431,5373,4048,4038,5069,4353,0,0,IO,32.75,1301,7924,1694,485,468,447,467,439,0,0,IO,32.75,3202,3121,3220,3386,2769,2862,3000,2874,0,0,IO,32.75,10114,8092,12298,37047,34774,33882,34652,33413,0,0,IO,32.75,53.80189753775628,58.94478572297348,56.77668809523809,68.77718963188157,64.11536371398063,63.30720430035455,63.11302691752693,62.972529161447504,0,0,IO,32.75
33.0,6828,8488,6344,5257,4525,4379,5226,4479,0,0,IO,33.0,1305,8264,1698,486,468,451,470,439,0,0,IO,33.0,3330,3392,3259,3308,2788,2865,3050,2910,0,0,IO,33.0,10087,7705,12273,35867,34202,33950,33888,33372,0,0,IO,33.0,53.6230826581914,58.25175042899185,56.5429892857143,68.06136409642086,62.607195460012406,63.40388927610292,63.151008156843154,62.48865907776124,0,0,IO,33.0
33.25,6925,8674,6262,5044,5443,4453,5226,4637,0,0,IO,33.25,1307,8239,1703,485,466,457,470,441,0,0,IO,33.25,3376,3426,3252,3074,2826,2865,3012,2876,0,0,IO,33.25,10079,7557,12187,35168,33531,34133,33331,33324,0,0,IO,33.25,53.00113265819141,58.10322936394577,56.164207142857165,67.28844874844752,62.54887843259537,63.4228887291009,63.155290879675874,62.3585279317849,0,0,IO,33.25
33.5,7062,8751,6222,4521,5648,4556,5326,5120,0,0,IO,33.5,1325,8193,1733,462,455,506,485,440,0,0,IO,33.5,3393,3406,3198,2968,3186,3070,2899,2866,0,0,IO,33.5,9602,7263,12016,32763,31923,35362,32042,31804,0,0,IO,33.5,52.863457844932775,56.90172653533782,55.10580670329673,62.533440370212666,61.7702113330283,67.03505827970929,61.509983638619545,60.15704810137283,0,0,IO,33.5
33.75,7059,8792,6295,4476,5763,4579,5337,5169,0,0,IO,33.75,1323,8176,1722,463,458,506,483,442,0,0,IO,33.75,3378,3415,3176,2952,3226,3135,2902,2856,0,0,IO,33.75,9581,7270,11943,32683,32002,35479,32165,31838,0,0,IO,33.75,52.80289355921849,56.84554525828155,55.171225842490855,62.59818622477782,61.70681053937749,68.10848950587621,61.62307203851713,60.20288143470616,0,0,IO,33.75
34.0,7199,9056,6335,4500,5757,4898,5281,5201,0,0,IO,34.0,1325,8330,1723,464,461,505,481,442,0,0,IO,34.0,3433,3420,3243,2863,3270,3171,2908,2947,0,0,IO,34.0,9594,7211,11794,33316,32238,35727,32262,31707,0,0,IO,34.0,52.58601243201238,57.4599611925542,54.63399967143969,62.96876927377341,62.48005453612147,67.99794890401486,62.29391916443044,60.420399635020914,0,0,IO,34.0
34.25,7243,9152,6447,4526,5422,5061,5283,5221,0,0,IO,34.25,1315,8391,1688,459,463,495,481,444,0,0,IO,34.25,3463,3432,3256,2863,3260,3189,2906,2956,0,0,IO,34.25,9556,7281,11779,34012,33039,35727,32585,31762,0,0,IO,34.25,52.05969814629817,57.346769914379394,54.35249967143969,63.523635069185886,62.920677636169565,67.9170267400677,62.017726790915695,60.65618199630766,0,0,IO,34.25
34.5,7333,9333,6655,4514,5111,5374,5318,5283,0,0,IO,34.5,1312,8500,1592,451,470,473,470,450,0,0,IO,34.5,3461,3437,3319,2826,3132,3200,2937,2999,0,0,IO,34.5,9377,7306,11586,35819,34616,36155,33357,33138,0,0,IO,34.5,51.50235380808739,57.27877983815944,53.77974920634924,66.09105069203818,65.43064888824871,68.21513344822881,62.27734853489,62.2569401060117,0,0,IO,34.5
34.75,7330,9336,6681,4492,5100,5402,5318,5423,0,0,IO,34.75,1324,8502,1575,448,470,471,470,450,0,0,IO,34.75,3446,3433,3319,2823,3125,3197,2940,3025,0,0,IO,34.75,9398,7302,11514,35635,34753,36174,33234,33286,0,0,IO,34.75,51.43832869676463,57.245230610813,53.537396428571455,66.05916686428043,65.57235841205824,68.02775671440709,62.34816225851701,62.24707399143307,0,0,IO,34.75
35.0,7324,9323,6921,4473,5077,5381,5241,5423,0,0,IO,35.0,1343,8560,1557,449,470,473,462,450,0,0,IO,35.0,3448,3406,3352,2825,3087,3185,2933,3041,0,0,IO,35.0,9435,7369,11546,35422,35229,36133,33384,33131,0,0,IO,35.0,51.57524804002298,57.323738199255565,53.531380663780666,65.67778951866231,66.01986657340194,67.93320390887928,62.37321717868078,61.87372251158816,0,0,IO,35.0
35.25,7343,9255,7420,4343,5057,5238,5244,5496,0,0,IO,35.25,1350,8565,1570,449,470,471,462,454,0,0,IO,35.25,3424,3323,3368,2768,3068,3153,2920,3068,0,0,IO,35.25,9520,7413,11485,35089,35717,36064,33494,33079,0,0,IO,35.25,52.308820949721934,57.46354369686955,53.2307382034632,65.43944995232677,66.54298382040614,67.32855261156547,62.52654842450135,61.78652417426195,0,0,IO,35.25
35.5,7299,9166,7740,4280,5084,5061,4897,5750,0,0,IO,35.5,1428,8711,1510,427,470,463,454,469,0,0,IO,35.5,3400,3179,3450,2685,3049,3127,2817,3050,0,0,IO,35.5,10191,7554,11454,33708,36780,34444,33762,31828,0,0,IO,35.5,52.80219941249075,58.08470458245421,53.34287074314574,63.27283785615639,68.54548673379705,64.49261776233979,62.64438101678119,60.87049242313085,0,0,IO,35.5
35.75,7283,9170,7774,4341,5130,5034,4887,5603,0,0,IO,35.75,1429,8713,1493,429,469,464,456,471,0,0,IO,35.75,3358,3178,3458,2690,3005,3035,2811,3041,0,0,IO,35.75,10189,7615,11173,33465,36839,34477,33757,31906,0,0,IO,35.75,52.828430395396765,57.96766305443366,53.16628604053325,62.068639744299055,68.59366973296162,64.53069573462415,63.0974835601348,60.64712866849654,0,0,IO,35.75
36.0,7262,9180,7790,4401,5101,5069,4883,5599,0,0,IO,36.0,1432,8713,1497,428,469,463,456,472,0,0,IO,36.0,3358,3189,3459,2687,3004,3007,2808,3029,0,0,IO,36.0,10175,7616,11160,33427,36655,34420,33683,31906,0,0,IO,36.0,52.77386372873009,57.971663054433655,53.32062334212054,62.13415047414655,68.32157398981589,64.48321145501488,63.08892052594676,60.62248775794989,0,0,IO,36.0
36.25,7042,9176,7744,4723,5082,5075,4912,5525,0,0,IO,36.25,1435,8717,1544,432,470,464,459,475,0,0,IO,36.25,3301,3192,3516,2703,2991,2982,2832,2904,0,0,IO,36.25,10056,7706,11183,33285,35498,34336,33790,31951,0,0,IO,36.25,52.361138928619766,58.08333341740402,53.60637097504319,62.10955290921148,66.11458546722741,64.04008362348968,63.14968091121012,60.64037980418285,0,0,IO,36.25
36.5,6729,9146,7668,5313,5083,5118,5361,5263,0,0,IO,36.5,1435,8726,1587,454,472,472,503,485,0,0,IO,36.5,3146,3272,3597,2728,3002,2935,2960,2634,0,0,IO,36.5,9704,7996,11305,32716,33574,33681,33699,31908,0,0,IO,36.5,52.00004621565338,58.59155848925392,54.21666447495331,61.12507687882011,63.09387810220684,62.906676544990695,62.88063218305776,59.79980891520112,0,0,IO,36.5
36.75,6674,9148,7660,5423,5125,5206,5400,5257,0,0,IO,36.75,1445,8735,1551,454,474,467,503,483,0,0,IO,36.75,3147,3268,3633,2729,3020,2931,2988,2617,0,0,IO,36.75,9690,7978,11297,32702,33617,33565,33450,31872,0,0,IO,36.75,52.01918717634087,58.50491955265924,54.20726353407463,61.07023776173186,63.151664460570686,62.6034875486986,62.850769554660445,59.75796279028541,0,0,IO,36.75
37.0,6673,9168,7635,5426,5122,5198,5400,5259,0,0,IO,37.0,1446,8728,1562,454,474,467,501,483,0,0,IO,37.0,3145,3277,3629,2736,3019,2929,2993,2615,0,0,IO,37.0,9670,8004,11303,32748,33542,33542,33420,31873,0,0,IO,37.0,51.91461281736652,58.53451019281776,54.1730552007413,60.91169623128949,63.184070412951634,62.47085659631764,62.74201447242383,59.78144299565104,0,0,IO,37.0
37.25,6745,9137,7605,5326,5150,5250,5400,5256,0,0,IO,37.25,1446,8710,1568,454,476,467,501,483,0,0,IO,37.25,3165,3273,3599,2728,3050,2925,2986,2623,0,0,IO,37.25,9666,8006,11375,32794,33734,33466,33399,31761,0,0,IO,37.25,51.91651345839215,58.517593526151096,54.1683711958573,60.94718077329454,63.55364493676116,62.59476961730746,62.66041192964498,59.789296831629855,0,0,IO,37.25
37.5,7393,8743,7403,4835,5137,5386,5395,5227,0,0,IO,37.5,1442,8648,1582,452,477,466,496,469,0,0,IO,37.5,3242,3246,3502,2730,3092,2884,2947,2687,0,0,IO,37.5,9685,7950,11585,33070,34724,33503,33291,31809,0,0,IO,37.5,51.97631345839216,58.40062685948441,54.37106418065024,61.07045385091267,65.43475052254244,63.16399052981484,62.60727017901964,59.83018065554253,0,0,IO,37.5
37.75,8335,8288,7325,4427,5301,5579,5168,4995,0,0,IO,37.75,1354,8432,1593,445,503,447,471,452,0,0,IO,37.75,3394,3094,3416,2737,3307,2839,2864,2726,0,0,IO,37.75,9706,7756,11868,33775,35793,34131,33159,31954,0,0,IO,37.75,51.9420293508733,57.88094890034356,54.59249662469808,62.95860137228816,67.17559115084933,63.73898883316874,62.32721771531234,60.16180245097976,0,0,IO,37.75
38.0,8366,8276,7330,4422,5298,5580,5169,4987,0,0,IO,38.0,1346,8393,1595,446,503,447,470,451,0,0,IO,38.0,3392,3073,3411,2733,3327,2839,2849,2724,0,0,IO,38.0,9637,7741,11872,33898,35959,34131,33219,31971,0,0,IO,38.0,52.01341539075932,57.84655249097337,54.59799886135031,62.99876803895483,67.53112924608742,63.72324943922935,62.34590008642831,60.15225383986866,0,0,IO,38.0
38.25,8409,8411,7319,4439,5270,5475,5171,5001,0,0,IO,38.25,1346,8377,1583,446,502,448,468,454,0,0,IO,38.25,3406,3070,3407,2729,3358,2836,2836,2723,0,0,IO,38.25,9559,7744,11784,34030,35759,34131,33245,31991,0,0,IO,38.25,51.97594872409266,57.692101666703046,54.28230091762738,63.066883368723104,67.55236257942074,63.74763237573728,62.33081732001173,60.22989109477062,0,0,IO,38.25
38.5,8874,9150,7360,4593,5190,4960,5166,4983,0,0,IO,38.5,1349,8331,1557,450,505,449,468,456,0,0,IO,38.5,3456,3069,3400,2708,3382,2845,2826,2720,0,0,IO,38.5,9495,7720,11778,34681,35399,34111,33226,32075,0,0,IO,38.5,51.020776779655534,57.53788492693697,53.5065800329565,63.46828693228316,66.910298314592,63.50235067965557,62.32751865044458,60.706702106213335,0,0,IO,38.5
38.75,9208,10038,7376,4764,5101,4551,4847,4993,0,0,IO,38.75,1322,8275,1582,471,491,462,471,471,0,0,IO,38.75,3508,3076,3358,2696,3389,2809,2794,2678,0,0,IO,38.75,9477,7485,11639,37364,34515,33912,33445,34027,0,0,IO,38.75,50.70467491503487,56.632274499011885,52.82823080997948,67.77776916765822,65.54965637695565,62.86406110260022,62.3129303178707,63.43641169277299,0,0,IO,38.75
39.0,9162,10057,7366,4758,5095,4541,4837,4796,0,0,IO,39.0,1309,8226,1571,469,489,461,471,472,0,0,IO,39.0,3532,3058,3357,2701,3329,2807,2798,2687,0,0,IO,39.0,9538,7479,11691,37534,34642,34065,33414,34207,0,0,IO,39.0,50.86334158170154,56.74619689046845,52.96321731791599,67.95186610682723,65.4977846637601,63.32697275761189,62.62289970223889,63.59006947069936,0,0,IO,39.0
39.25,9043,9922,7350,4747,5066,4504,4813,4795,0,0,IO,39.25,1306,8267,1578,469,490,461,473,472,0,0,IO,39.25,3490,3060,3347,2713,3295,2813,2796,2701,0,0,IO,39.25,9617,7529,11741,37521,34733,34110,33562,34531,0,0,IO,39.25,51.33134158170155,56.914063331916,53.25508001632869,68.15688262462568,65.65369299709344,63.73168212047124,62.71809086775505,63.574994639558334,0,0,IO,39.25
39.5,7565,8979,7205,4834,4965,4427,4796,4798,0,0,IO,39.5,1330,8497,1619,468,489,461,471,471,0,0,IO,39.5,3171,3062,3259,2758,3245,2809,2771,2715,0,0,IO,39.5,9883,7845,12006,37425,35214,34334,34146,34523,0,0,IO,39.5,55.8518353954664,57.941004652277336,55.66748943191306,67.9385860176057,66.74397313507163,64.43298981000395,63.28549855877813,63.65778082011915,0,0,IO,39.5
39.75,6329,8259,7053,4837,4875,4031,4916,4813,0,0,IO,39.75,1609,8722,1747,464,473,469,495,470,0,0,IO,39.75,2958,3063,3177,2847,2987,2805,2751,2844,0,0,IO,39.75,11449,8753,12823,36943,36923,37070,36104,35184,0,0,IO,39.75,58.25564550183599,61.45425838233527,57.89136602564099,67.10069246838539,67.97754221325914,68.84885945173694,66.78406554324596,65.48448715471787,0,0,IO,39.75
40.0,6326,8241,6959,4876,4913,4054,4930,4690,0,0,IO,40.0,1620,8726,1756,465,473,469,493,471,0,0,IO,40.0,2957,3101,3147,2856,2994,2819,2751,2822,0,0,IO,40.0,11512,8714,12711,36497,36777,37172,36084,35376,0,0,IO,40.0,58.81784934477668,61.40212139016078,58.2564997557997,67.21349599503152,68.22450092632968,68.93433669030367,66.87748417877711,65.61181764726963,0,0,IO,40.0
40.25,6333,8286,6904,4902,5117,4019,4928,4669,0,0,IO,40.25,1610,8694,1756,464,473,469,493,470,0,0,IO,40.25,2955,3098,3133,2871,3024,2824,2749,2781,0,0,IO,40.25,11431,8671,12712,36516,36399,37194,36050,35400,0,0,IO,40.25,58.81788005050505,61.1911166893061,58.05571166056162,67.23653401177731,67.55266283109158,68.84444601570048,66.94339538794537,65.74473037434994,0,0,IO,40.25
40.5,6458,8671,6596,5013,5680,4281,4954,4552,0,0,IO,40.5,1581,8659,1737,466,473,468,495,472,0,0,IO,40.5,2950,3103,3060,2908,3105,2825,2809,2682,0,0,IO,40.5,11448,8398,12451,35581,35303,36990,35915,35341,0,0,IO,40.5,56.66108838383844,60.6258011470947,56.84073214285715,67.11272932935522,66.33573225465051,68.45981753307201,66.76476923076922,65.44001366672659,0,0,IO,40.5
40.75,6558,9015,6375,5132,6334,4726,5475,4625,0,0,IO,40.75,1415,8586,1641,459,466,451,503,476,0,0,IO,40.75,2927,3205,2995,2995,3413,2938,3066,2531,0,0,IO,40.75,10675,7841,11795,34105,32113,35355,35193,34040,0,0,IO,40.75,54.74790884101286,59.04636948593745,54.93304180430684,64.97808304598361,62.286533194500144,66.42856032904113,66.07330087273833,63.57690593447998,0,0,IO,40.75
41.0,6510,9058,6384,5207,6409,4734,5522,4594,0,0,IO,41.0,1416,8582,1645,461,467,451,501,476,0,0,IO,41.0,2925,3214,2984,3069,3394,2941,3074,2491,0,0,IO,41.0,10635,7844,11812,34145,32260,35447,35410,34161,0,0,IO,41.0,54.78060050767953,59.0766838483768,55.103243709068735,65.32103012393283,61.88144748021441,66.42143421959503,66.45630963974776,63.60380413875808,0,0,IO,41.0
41.25,6551,9200,6428,5134,6359,4689,5499,4597,0,0,IO,41.25,1414,8594,1667,462,467,451,500,477,0,0,IO,41.25,2924,3220,3005,3079,3280,2915,3044,2484,0,0,IO,41.25,10604,7860,11858,34501,32713,35447,35417,34162,0,0,IO,41.25,54.7086205942596,59.31241204087395,55.05749327616831,65.45691889958022,62.57321335323027,66.52161796085377,66.70100639299451,63.63224028598108,0,0,IO,41.25
41.5,6750,9278,7130,5019,4948,4375,5432,4607,0,0,IO,41.5,1412,8660,1664,463,468,451,499,476,0,0,IO,41.5,2947,3216,3158,3093,3117,2805,2950,2487,0,0,IO,41.5,10565,7986,12031,35009,33621,35492,35640,34203,0,0,IO,41.5,54.45615050878948,59.80924400295907,55.58609375108745,65.9732593423155,63.83460501989696,66.7119946896805,66.77806828156186,63.58901254241928,0,0,IO,41.5
41.75,6951,9314,7623,4882,4295,3856,5166,4684,0,0,IO,41.75,1436,8831,1765,484,489,458,491,477,0,0,IO,41.75,2986,3218,3288,3043,2679,2526,2754,2449,0,0,IO,41.75,10449,8411,12522,36387,36699,36998,36483,34745,0,0,IO,41.75,54.15382550878946,60.99630785643182,56.5958152141718,68.16423246416501,67.61736172263868,68.03356602660571,67.72261818745663,64.31603233501397,0,0,IO,41.75
42.0,6903,9326,7641,4819,4263,3897,5133,4684,0,0,IO,42.0,1453,8796,1755,484,489,458,489,472,0,0,IO,42.0,2962,3229,3283,3015,2593,2500,2740,2408,0,0,IO,42.0,10541,8427,12547,36362,36690,37024,36295,34745,0,0,IO,42.0,54.48524511501657,60.95693791340039,56.94159384974673,67.99526135824868,67.73198553216248,68.28616983425353,67.43829828725879,64.3295007605824,0,0,IO,42.0
42.25,6842,9298,7649,4798,4267,4000,5129,4688,0,0,IO,42.25,1455,8776,1754,482,489,458,490,470,0,0,IO,42.25,2955,3220,3266,2975,2594,2514,2737,2377,0,0,IO,42.25,10525,8407,12531,36338,36557,37010,36397,34678,0,0,IO,42.25,54.52281529045517,60.86586193655748,56.98965602923391,67.99526135824868,67.61218553216248,68.21431110409479,67.58621037517088,64.26180825026785,0,0,IO,42.25
42.5,6521,9256,7668,4717,4355,4407,5140,4624,0,0,IO,42.5,1455,8747,1754,480,485,458,489,460,0,0,IO,42.5,2916,3211,3227,2822,2573,2536,2737,2290,0,0,IO,42.5,10703,8388,12518,36246,35992,36603,36420,34692,0,0,IO,42.5,55.547006327196165,60.83211526737779,57.12860259418338,67.99526135824868,67.15690219882913,67.72207936083807,67.74758696247247,64.22618852701044,0,0,IO,42.5
42.75,5935,9191,7642,4497,4428,5238,5239,4529,0,0,IO,42.75,1501,8680,1721,446,456,451,484,440,0,0,IO,42.75,2782,3223,3182,2577,2585,2735,2755,2220,0,0,IO,42.75,11419,8165,12329,35900,34621,34434,36431,34901,0,0,IO,42.75,56.261769642053785,60.79123990271467,57.10549664180243,67.43141217906872,65.50346976348668,64.59735640250082,68.17633233099282,64.5546975450482,0,0,IO,42.75
43.0,5935,9293,7670,4535,4415,5361,5232,4527,0,0,IO,43.0,1480,8684,1720,447,453,451,483,441,0,0,IO,43.0,2796,3235,3182,2576,2565,2736,2749,2162,0,0,IO,43.0,11315,8019,12295,35838,34661,34202,36404,34624,0,0,IO,43.0,56.230160905599696,60.639160171418304,56.86097434136576,67.26587893465279,65.43425275233264,64.54793728240524,68.06198294426844,64.47490156866799,0,0,IO,43.0
43.25,5985,9315,7647,4549,4416,5297,5227,4535,0,0,IO,43.25,1476,8696,1719,447,454,451,482,439,0,0,IO,43.25,2822,3236,3177,2601,2595,2728,2755,2188,0,0,IO,43.25,11301,8037,12341,35717,34651,34204,36352,34741,0,0,IO,43.25,56.07912665790296,60.60423737505816,56.725666801683225,67.2405457905177,64.6976878713803,64.51014110256168,67.84472655898703,64.43394948999278,0,0,IO,43.25
43.5,6323,9975,7471,4752,4587,4848,5213,4543,0,0,IO,43.5,1471,8779,1708,448,454,451,480,438,0,0,IO,43.5,2870,3245,3268,2694,2594,2689,2765,2301,0,0,IO,43.5,11128,7896,12314,35413,34578,34173,35562,34692,0,0,IO,43.5,54.421469515045885,60.420267257164696,56.32752199648844,67.0335191393378,64.30582398249138,64.13583938945996,67.2590771417376,64.36616221635276,0,0,IO,43.5
43.75,6804,10399,7323,5117,4746,4539,5219,4620,0,0,IO,43.75,1372,8908,1689,455,459,451,455,433,0,0,IO,43.75,2944,3301,3437,2887,2619,2544,2778,2463,0,0,IO,43.75,10496,7414,12229,34804,34240,34132,34645,33804,0,0,IO,43.75,53.3448977994228,58.30563306453895,55.09010217143968,65.80977509867532,63.70604145792517,62.95841678242785,64.77791683935062,62.94200290059555,0,0,IO,43.75
44.0,6887,10574,7233,5157,4746,4589,5231,4735,0,0,IO,44.0,1378,8938,1673,455,459,451,457,435,0,0,IO,44.0,2954,3310,3425,2889,2635,2511,2776,2514,0,0,IO,44.0,10491,7338,12149,34877,34575,33965,34833,33844,0,0,IO,44.0,53.20303195693195,58.348055742935806,55.08812922771674,65.84638045487573,63.89250536978732,62.75738288391893,64.77976572102452,62.99629585417662,0,0,IO,44.0
44.25,6894,10504,7236,5152,4747,4577,5231,4722,0,0,IO,44.25,1372,8905,1675,456,459,450,456,440,0,0,IO,44.25,2956,3308,3446,2888,2628,2513,2774,2516,0,0,IO,44.25,10508,7326,12063,35192,34579,33958,34908,33821,0,0,IO,44.25,53.18617084582083,58.257314407531766,55.07126044850745,65.97036407974966,64.06833790946983,62.776296087382136,64.79498306201687,63.09295646520206,0,0,IO,44.25
44.5,6822,10395,7061,5163,4716,4872,5130,4724,0,0,IO,44.5,1376,8847,1667,456,456,450,457,457,0,0,IO,44.5,2971,3303,3438,2888,2628,2554,2770,2554,0,0,IO,44.5,10541,7335,11960,35621,34682,33882,35006,33861,0,0,IO,44.5,53.50515381285377,58.18206474968226,54.84093981358682,66.18473366752903,64.21800814756506,63.00086567196424,64.99237143152479,63.22781766659142,0,0,IO,44.5
44.75,6673,10002,6894,5133,4692,5214,4879,4965,0,0,IO,44.75,1480,8615,1567,457,452,446,467,482,0,0,IO,44.75,3004,3244,3369,2854,2648,2699,2696,2899,0,0,IO,44.75,10842,7374,11740,36674,34835,33816,35815,34842,0,0,IO,44.75,54.004297976206765,57.96037934109869,54.77259450647847,67.69072528545932,64.90792000306301,63.7595665143566,66.43291857133903,65.12366176943688,0,0,IO,44.75
45.0,6672,10052,6907,5113,4708,5197,4880,4965,0,0,IO,45.0,1482,8600,1569,457,454,445,466,482,0,0,IO,45.0,3008,3252,3346,2830,2635,2699,2694,2889,0,0,IO,45.0,10868,7432,11734,36810,34685,33856,35875,34871,0,0,IO,45.0,54.14505539378918,58.04591482238869,54.64407891124036,67.76454015114919,64.5338113752174,63.13103811375956,66.4198770128975,65.14533165449436,0,0,IO,45.0
45.25,6700,10042,6914,5120,4715,5154,4848,4965,0,0,IO,45.25,1484,8587,1575,459,454,445,467,480,0,0,IO,45.25,3003,3250,3336,2864,2617,2708,2680,2873,0,0,IO,45.25,10886,7505,11838,36782,34703,33804,35900,34871,0,0,IO,45.25,54.622916077549874,58.1360289549463,55.06618129219274,67.82105508095474,64.49439867680468,63.09292846368741,66.35000095191438,65.11336959727913,0,0,IO,45.25
45.5,6793,9899,7155,5002,4748,5047,4813,4969,0,0,IO,45.5,1493,8591,1614,461,454,445,468,473,0,0,IO,45.5,2996,3247,3248,2861,2599,2738,2658,2798,0,0,IO,45.5,11040,7766,12179,36687,34605,33798,35779,34868,0,0,IO,45.5,56.656712283549794,58.43550919368386,56.29148667403309,67.77026149371869,64.31155588783439,62.77087871621266,66.46290886483479,65.06014294892749,0,0,IO,45.5
45.75,6910,9844,7464,4933,4751,4673,4685,5067,0,0,IO,45.75,1509,8633,1721,469,461,437,497,453,0,0,IO,45.75,2969,3233,3156,2842,2517,2738,2507,2546,0,0,IO,45.75,11623,8085,12714,36393,34245,33532,36046,34497,0,0,IO,45.75,57.78111064213567,60.34704376809223,57.92237252023688,67.50853352140207,63.177226958719615,62.26442782260165,66.72564821298664,63.660979279318525,0,0,IO,45.75
46.0,7028,9786,7474,4995,4766,4761,4716,5093,0,0,IO,46.0,1510,8633,1719,469,461,438,497,456,0,0,IO,46.0,2955,3219,3162,2814,2525,2727,2511,2550,0,0,IO,46.0,11603,8070,12707,36441,34182,33632,35943,34470,0,0,IO,46.0,57.79451064213568,60.37815246601892,57.858178075792445,67.54228558991369,63.2360156430692,62.02322337224077,66.00225851893887,63.305180027224814,0,0,IO,46.0
