minutes,tcp_customersservice_customers_service,tcp_customersservice_source,tcp_vetsservice_vets_service,tcp_vetsservice_source,tcp_visitsservice_visits_service,tcp_visitsservice_source
2025-05-17 18:14:15,0,OOM,0.0,OOM,0,OOM
2025-05-17 18:14:30,0,OOM,0.0,OOM,0,OOM
2025-05-17 18:14:45,0,OOM,0.0,OOM,0,OOM
2025-05-17 18:15:00,0,OOM,0.0,OOM,0,OOM
2025-05-17 18:15:15,0,OOM,0.0,OOM,0,OOM
2025-05-17 18:15:30,30,OOM,0.0,OOM,0,OOM
2025-05-17 18:15:45,30,OOM,0.0,OOM,0,OOM
2025-05-17 18:16:00,30,OOM,,,0,OOM
2025-05-17 18:16:15,30,OOM,,,0,OOM
2025-05-17 18:16:30,0,OOM,,,0,OOM
2025-05-17 18:16:45,0,OOM,,,0,OOM
2025-05-17 18:17:00,0,OOM,,,0,OOM
2025-05-17 18:17:15,0,OOM,,,0,OOM
2025-05-17 18:17:30,0,OOM,,,0,OOM
2025-05-17 18:17:45,0,OOM,,,0,OOM
2025-05-17 18:18:00,0,OOM,,,0,OOM
2025-05-17 18:18:15,0,OOM,,,0,OOM
2025-05-17 18:18:30,32,OOM,,,0,OOM
2025-05-17 18:18:45,32,OOM,,,0,OOM
2025-05-17 18:19:00,32,OOM,,,0,OOM
2025-05-17 18:19:15,32,OOM,,,0,OOM
2025-05-17 18:19:30,0,OOM,,,0,OOM
2025-05-17 18:19:45,0,OOM,,,0,OOM
2025-05-17 18:20:00,0,OOM,,,0,OOM
2025-05-17 18:20:15,0,OOM,,,0,OOM
2025-05-17 18:20:30,0,OOM,,,0,OOM
2025-05-17 18:20:45,0,OOM,,,0,OOM
2025-05-17 18:21:00,0,OOM,,,0,OOM
2025-05-17 18:21:15,0,OOM,,,0,OOM
2025-05-17 18:21:30,27,OOM,,,0,OOM
2025-05-17 18:21:45,27,OOM,,,0,OOM
2025-05-17 18:22:00,27,OOM,,,0,OOM
2025-05-17 18:22:15,27,OOM,,,0,OOM
2025-05-17 18:22:30,0,OOM,,,0,OOM
2025-05-17 18:22:45,0,OOM,,,0,OOM
2025-05-17 18:23:00,0,OOM,,,0,OOM
2025-05-17 18:23:15,0,OOM,,,0,OOM
2025-05-17 18:23:30,0,OOM,,,0,OOM
2025-05-17 18:23:45,0,OOM,,,0,OOM
2025-05-17 18:24:00,0,OOM,,,0,OOM
2025-05-17 18:24:15,0,OOM,,,0,OOM
2025-05-17 18:24:30,1,OOM,,,0,OOM
2025-05-17 18:24:45,1,OOM,,,0,OOM
2025-05-17 18:25:00,1,OOM,,,0,OOM
2025-05-17 18:25:15,1,OOM,,,0,OOM
2025-05-17 18:25:30,0,OOM,,,0,OOM
2025-05-17 18:25:45,0,OOM,,,0,OOM
2025-05-17 18:26:00,0,OOM,,,0,OOM
2025-05-17 18:26:15,0,OOM,,,0,OOM
2025-05-17 18:26:30,0,OOM,,,0,OOM
2025-05-17 18:26:45,0,OOM,,,0,OOM
2025-05-17 18:27:00,0,OOM,,,0,OOM
2025-05-17 18:27:15,0,OOM,,,0,OOM
2025-05-17 18:27:30,0,OOM,,,0,OOM
2025-05-17 18:27:45,0,OOM,,,0,OOM
2025-05-17 18:28:00,0,OOM,,,0,OOM
2025-05-17 18:28:15,0,OOM,,,0,OOM
2025-05-17 18:28:30,0,OOM,,,0,OOM
2025-05-17 18:28:45,0,OOM,,,0,OOM
2025-05-17 18:29:00,0,OOM,,,0,OOM
2025-05-17 18:29:15,0,OOM,,,0,OOM
2025-05-17 18:29:30,0,OOM,,,0,OOM
2025-05-17 18:29:45,0,OOM,,,0,OOM
2025-05-17 18:30:00,0,OOM,,,0,OOM
2025-05-17 18:30:15,0,OOM,,,0,OOM
2025-05-17 18:30:30,0,OOM,,,0,OOM
2025-05-17 18:30:45,0,OOM,,,0,OOM
