Time,visits_service,source,Minutes
2025-05-17 18:31:00,0,IO,74.0
2025-05-17 18:31:15,0,IO,74.25
2025-05-17 18:31:30,0,IO,74.5
2025-05-17 18:31:45,0,IO,74.75
2025-05-17 18:32:00,6,IO,75.0
2025-05-17 18:32:15,6,IO,75.25
2025-05-17 18:32:30,6,IO,75.5
2025-05-17 18:32:45,6,IO,75.75
2025-05-17 18:33:00,2,IO,76.0
2025-05-17 18:33:15,2,IO,76.25
2025-05-17 18:33:30,2,IO,76.5
2025-05-17 18:33:45,2,IO,76.75
2025-05-17 18:34:00,0,IO,77.0
2025-05-17 18:34:15,0,IO,77.25
2025-05-17 18:34:30,0,IO,77.5
2025-05-17 18:34:45,0,IO,77.75
2025-05-17 18:35:00,0,IO,78.0
2025-05-17 18:35:15,0,IO,78.25
2025-05-17 18:35:30,0,IO,78.5
2025-05-17 18:35:45,0,IO,78.75
2025-05-17 18:36:00,0,IO,79.0
2025-05-17 18:36:15,0,IO,79.25
2025-05-17 18:36:30,0,IO,79.5
2025-05-17 18:36:45,0,IO,79.75
2025-05-17 18:37:00,0,IO,80.0
2025-05-17 18:37:15,0,IO,80.25
2025-05-17 18:37:30,0,IO,80.5
2025-05-17 18:37:45,0,IO,80.75
2025-05-17 18:38:00,0,IO,81.0
2025-05-17 18:38:15,0,IO,81.25
2025-05-17 18:38:30,0,IO,81.5
2025-05-17 18:38:45,0,IO,81.75
2025-05-17 18:39:00,0,IO,82.0
2025-05-17 18:39:15,0,IO,82.25
2025-05-17 18:39:30,0,IO,82.5
2025-05-17 18:39:45,0,IO,82.75
2025-05-17 18:40:00,0,IO,83.0
2025-05-17 18:40:15,0,IO,83.25
2025-05-17 18:40:30,0,IO,83.5
2025-05-17 18:40:45,0,IO,83.75
2025-05-17 18:41:00,0,IO,84.0
2025-05-17 18:41:15,0,IO,84.25
2025-05-17 18:41:30,0,IO,84.5
2025-05-17 18:41:45,0,IO,84.75
2025-05-17 18:42:00,0,IO,85.0
2025-05-17 18:42:15,0,IO,85.25
2025-05-17 18:42:30,0,IO,85.5
2025-05-17 18:42:45,0,IO,85.75
2025-05-17 18:57:00,0,IO,100.0
2025-05-17 18:57:15,0,IO,100.25
2025-05-17 18:57:30,0,IO,100.5
2025-05-17 18:57:45,0,IO,100.75
2025-05-17 18:58:00,0,IO,101.0
2025-05-17 18:58:15,0,IO,101.25
2025-05-17 18:58:30,0,IO,101.5
2025-05-17 18:58:45,0,IO,101.75
2025-05-17 18:59:00,0,IO,102.0
2025-05-17 18:59:15,0,IO,102.25
2025-05-17 18:59:30,0,IO,102.5
2025-05-17 18:59:45,0,IO,102.75
