Time,visits_service,source,Minutes
2025-05-17 17:57:45,0,THREADFULL,82.0
2025-05-17 17:58:00,0,THREADFULL,82.25
2025-05-17 17:58:15,0,THREADFULL,82.5
2025-05-17 17:58:30,0,THREADFULL,82.75
2025-05-17 17:58:45,0,THREADFULL,83.0
2025-05-17 17:59:00,0,THREADFULL,83.25
2025-05-17 17:59:15,0,THREADFULL,83.5
2025-05-17 17:59:30,0,THREADFULL,83.75
2025-05-17 17:59:45,0,THREADFULL,84.0
2025-05-17 18:00:00,0,THREADFULL,84.25
2025-05-17 18:00:15,0,THREADFULL,84.5
2025-05-17 18:00:30,0,THREADFULL,84.75
2025-05-17 18:00:45,0,THREADFULL,85.0
2025-05-17 18:15:00,0,THREADFULL,99.25
2025-05-17 18:15:15,0,THREADFULL,99.5
2025-05-17 18:15:30,0,THREADFULL,99.75
2025-05-17 18:15:45,0,THREADFULL,100.0
2025-05-17 18:16:00,0,THREADFULL,100.25
2025-05-17 18:16:15,0,THREADFULL,100.5
2025-05-17 18:16:30,0,THREADFULL,100.75
2025-05-17 18:16:45,0,THREADFULL,101.0
2025-05-17 18:17:00,0,THREADFULL,101.25
2025-05-17 18:17:15,0,THREADFULL,101.5
2025-05-17 18:17:30,0,THREADFULL,101.75
2025-05-17 18:17:45,0,THREADFULL,102.0
2025-05-17 18:18:00,0,THREADFULL,102.25
2025-05-17 18:18:15,0,THREADFULL,102.5
2025-05-17 18:18:30,0,THREADFULL,102.75
2025-05-17 18:18:45,0,THREADFULL,103.0
2025-05-17 18:19:00,7,THREADFULL,103.25
2025-05-17 18:19:15,7,THREADFULL,103.5
2025-05-17 18:19:30,7,THREADFULL,103.75
2025-05-17 18:19:45,7,THREADFULL,104.0
2025-05-17 18:20:00,1,THREADFULL,104.25
2025-05-17 18:20:15,1,THREADFULL,104.5
2025-05-17 18:20:30,1,THREADFULL,104.75
2025-05-17 18:20:45,1,THREADFULL,105.0
2025-05-17 18:21:00,1,THREADFULL,105.25
2025-05-17 18:21:15,1,THREADFULL,105.5
2025-05-17 18:21:30,1,THREADFULL,105.75
2025-05-17 18:21:45,1,THREADFULL,106.0
2025-05-17 18:22:00,0,THREADFULL,106.25
2025-05-17 18:22:15,0,THREADFULL,106.5
2025-05-17 18:22:30,0,THREADFULL,106.75
2025-05-17 18:22:45,0,THREADFULL,107.0
2025-05-17 18:23:00,0,THREADFULL,107.25
2025-05-17 18:23:15,0,THREADFULL,107.5
2025-05-17 18:23:30,0,THREADFULL,107.75
2025-05-17 18:23:45,0,THREADFULL,108.0
2025-05-17 18:24:00,0,THREADFULL,108.25
2025-05-17 18:24:15,0,THREADFULL,108.5
2025-05-17 18:24:30,0,THREADFULL,108.75
2025-05-17 18:24:45,0,THREADFULL,109.0
2025-05-17 18:25:00,0,THREADFULL,109.25
2025-05-17 18:25:15,0,THREADFULL,109.5
2025-05-17 18:25:30,0,THREADFULL,109.75
2025-05-17 18:25:45,0,THREADFULL,110.0
2025-05-17 18:26:00,0,THREADFULL,110.25
2025-05-17 18:26:15,0,THREADFULL,110.5
2025-05-17 18:26:30,0,THREADFULL,110.75
2025-05-17 18:26:45,0,THREADFULL,111.0
