minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes
61.0,10,19,5,11,7,1,1,0,0,0,CPU_STRESS,61.0,1714,1780,2017,382,381,408,391,385,0,0,CPU_STRESS,61.0,535,621,557,1100,981,874,892,980,0,0,CPU_STRESS,61.0,16851,17197,17668,49183,48541,49169,51114,48992,0,0,CPU_STRESS,61.0,78.67683343800564,77.76269040265292,80.0705754003891,85.4341267249091,84.21060214280286,84.9625979437229,88.36044705882341,84.75802414389916,0,0,CPU_STRESS,61.0
61.25,14,17,5,11,7,6,4,2,0,0,CPU_STRESS,61.25,1778,1781,2033,382,387,408,391,385,0,0,CPU_STRESS,61.25,550,633,593,1076,987,868,857,956,0,0,CPU_STRESS,61.25,16809,17061,17495,49170,48492,48848,50274,49411,0,0,CPU_STRESS,61.25,78.35714820445948,77.39493292428656,79.69526823404102,85.62111194980577,84.14925969074531,84.1422143030347,87.81608601458596,85.47048402479588,0,0,CPU_STRESS,61.25
61.5,15,17,5,11,7,6,4,2,0,0,CPU_STRESS,61.5,1785,1781,2026,382,388,408,391,385,0,0,CPU_STRESS,61.5,552,634,596,1076,987,868,857,956,0,0,CPU_STRESS,61.5,16811,16882,17495,49110,48437,48755,50240,49465,0,0,CPU_STRESS,61.5,78.36234820445947,77.30208137306002,79.6839913109641,85.62111194980577,84.14519302407864,84.12089882684423,86.86541934791943,85.47859116765304,0,0,CPU_STRESS,61.5
61.75,19,2,5,11,18,6,8,2,0,0,CPU_STRESS,61.75,2008,1605,1986,375,389,400,377,374,0,0,CPU_STRESS,61.75,544,613,600,1067,986,1006,823,824,0,0,CPU_STRESS,61.75,16875,16453,17330,47742,47414,47829,49213,49600,0,0,CPU_STRESS,61.75,78.98922667692837,76.18287897224032,79.2110191854826,83.46751965256962,83.40687564212449,83.412676142664,85.70716165413543,86.53306257204285,0,0,CPU_STRESS,61.75
62.0,20,1,5,11,19,6,9,2,0,0,CPU_STRESS,62.0,2014,1590,1968,373,390,400,374,374,0,0,CPU_STRESS,62.0,547,603,622,1058,984,1024,803,809,0,0,CPU_STRESS,62.0,16878,16398,17316,47633,47227,47638,48990,49558,0,0,CPU_STRESS,62.0,78.96321426734023,75.46141875865128,79.25891841541934,83.21473847541343,83.28175844788083,83.30866971409256,85.62871522556402,86.53017274352158,0,0,CPU_STRESS,62.0
62.25,25,7,6,11,18,6,10,2,0,0,CPU_STRESS,62.25,1920,1667,1964,377,393,404,379,375,0,0,CPU_STRESS,62.25,554,599,632,1050,973,1021,802,844,0,0,CPU_STRESS,62.25,16811,16528,17309,47370,47861,47571,48908,49513,0,0,CPU_STRESS,62.25,78.79318040427349,75.47652636333416,79.38204953459254,83.93265412070008,84.04647446654661,83.54106415853695,84.90032479435777,86.13396647295434,0,0,CPU_STRESS,62.25
62.5,30,7,6,11,18,7,11,2,0,0,CPU_STRESS,62.5,1914,1669,1962,377,395,405,379,375,0,0,CPU_STRESS,62.5,572,598,634,1050,969,1021,802,843,0,0,CPU_STRESS,62.5,16793,16622,17310,47544,47898,47587,48850,49500,0,0,CPU_STRESS,62.5,78.68842500787251,75.48905161585941,79.47334239173539,84.03314658101753,84.07494113321327,83.56593558710838,84.30637742593673,86.13396647295434,0,0,CPU_STRESS,62.5
62.75,38,18,9,18,11,28,26,3,0,0,CPU_STRESS,62.75,1589,1707,1972,404,399,427,405,385,0,0,CPU_STRESS,62.75,607,591,664,1108,860,1021,921,1026,0,0,CPU_STRESS,62.75,16572,16821,17750,48989,48627,48164,48115,49617,0,0,CPU_STRESS,62.75,78.10110136715673,76.66367862507862,80.5035875202137,85.26600041902542,84.08346623445033,83.76942272105285,83.43210000000008,85.81367425059902,0,0,CPU_STRESS,62.75
63.0,39,19,9,18,10,28,27,4,0,0,CPU_STRESS,63.0,1585,1726,1957,408,399,428,408,388,0,0,CPU_STRESS,63.0,604,592,680,1119,852,1021,983,1062,0,0,CPU_STRESS,63.0,16527,16821,17795,49059,48756,48297,48100,49461,0,0,CPU_STRESS,63.0,78.02146620346902,76.69723194398192,80.61049794067938,85.39218436049246,84.32939297505054,83.9049273747325,83.4290500000001,85.74936195951665,0,0,CPU_STRESS,63.0
63.25,38,17,15,15,11,28,25,9,0,0,CPU_STRESS,63.25,1591,1783,1921,407,402,419,409,393,0,0,CPU_STRESS,63.25,588,604,691,1081,899,1021,991,1031,0,0,CPU_STRESS,63.25,16512,16875,17641,49353,48677,48508,48390,49133,0,0,CPU_STRESS,63.25,78.06860129527199,77.09071184026024,80.64922430174808,86.04778050665743,84.45178545612065,84.48945388988408,83.62459195488724,85.38708992878202,0,0,CPU_STRESS,63.25
63.5,41,17,15,15,11,28,25,13,0,0,CPU_STRESS,63.5,1591,1785,1913,407,405,417,409,393,0,0,CPU_STRESS,63.5,586,625,694,1070,901,1021,991,1031,0,0,CPU_STRESS,63.5,16512,16912,17640,49410,48668,48523,48405,49045,0,0,CPU_STRESS,63.5,78.06860129527199,77.10162850692691,80.61750356442089,86.13998252685944,84.45178545612065,84.5127872232174,83.74059195488722,85.36208223647435,0,0,CPU_STRESS,63.5
63.75,56,10,3,2,11,14,20,48,0,0,CPU_STRESS,63.75,1721,1976,1855,368,408,395,393,375,0,0,CPU_STRESS,63.75,552,741,719,871,1029,967,1079,988,0,0,CPU_STRESS,63.75,16533,17046,17349,51008,48549,49073,48324,47585,0,0,CPU_STRESS,63.75,77.9489210370939,77.48136059378456,78.65470748220359,87.90967450882448,84.14197175408377,85.15589621977635,83.74971666666659,82.79263057533164,0,0,CPU_STRESS,63.75
64.0,55,10,2,1,11,12,19,49,0,0,CPU_STRESS,64.0,1745,1992,1862,363,408,392,391,374,0,0,CPU_STRESS,64.0,558,755,727,867,1041,962,1091,979,0,0,CPU_STRESS,64.0,16529,17087,17333,51266,48474,49083,48412,47764,0,0,CPU_STRESS,64.0,77.9495479978782,77.66553734388633,78.58084881989292,87.90984643689643,84.09979299981744,85.18739467067188,83.84203787878782,82.58957058937787,0,0,CPU_STRESS,64.0
64.25,44,12,6,6,11,11,17,38,0,0,CPU_STRESS,64.25,1779,1981,1863,364,407,401,391,375,0,0,CPU_STRESS,64.25,587,789,742,883,1041,958,1110,956,0,0,CPU_STRESS,64.25,16500,17179,17296,50373,48464,48800,48692,48470,0,0,CPU_STRESS,64.25,77.99398032668401,77.96567149979151,78.51055980067329,86.29823421624599,84.2237187485684,84.34520823179008,84.5210928495481,83.16404902835764,0,0,CPU_STRESS,64.25
64.5,38,12,7,6,11,11,18,35,0,0,CPU_STRESS,64.5,1779,1981,1862,364,406,401,392,375,0,0,CPU_STRESS,64.5,607,791,750,882,1041,959,1110,956,0,0,CPU_STRESS,64.5,16482,17217,17296,50349,48474,48753,48776,48517,0,0,CPU_STRESS,64.5,78.02690889811258,78.03299617511621,78.54348043559392,86.23571278767457,84.2237187485684,84.3309763477321,85.10449284954815,83.12204902835764,0,0,CPU_STRESS,64.5
64.75,20,12,9,34,18,11,53,12,0,0,CPU_STRESS,64.75,1605,1755,1930,376,391,419,405,375,0,0,CPU_STRESS,64.75,782,895,839,984,1036,1113,1048,959,0,0,CPU_STRESS,64.75,16361,17396,17465,50132,48465,48439,49483,49016,0,0,CPU_STRESS,64.75,78.78553467002018,79.72444006777536,80.22878731193323,86.22481315073814,84.2237187485684,84.32264496107597,86.00268269230779,84.56854889303796,0,0,CPU_STRESS,64.75
65.0,19,12,10,38,19,11,55,11,0,0,CPU_STRESS,65.0,1605,1755,1977,380,391,420,408,375,0,0,CPU_STRESS,65.0,818,911,858,1004,1031,1127,1037,957,0,0,CPU_STRESS,65.0,16319,17385,17468,49923,48536,48348,49453,49231,0,0,CPU_STRESS,65.0,78.77745962357778,80.29988792041296,80.55845813458036,86.15996036186036,84.24630817946272,84.25639675738421,85.94484615384627,85.22609134109085,0,0,CPU_STRESS,65.0
65.25,21,12,15,32,18,11,43,14,0,0,CPU_STRESS,65.25,1592,1747,2166,384,399,430,410,375,0,0,CPU_STRESS,65.25,820,912,859,1001,1004,1080,1036,955,0,0,CPU_STRESS,65.25,16137,17184,17186,49846,48706,48289,49221,49242,0,0,CPU_STRESS,65.25,78.48023864917619,80.36776005644684,81.08574346587504,86.21655195394413,84.25189151279605,84.13219599536843,85.92524106901881,85.63815502534267,0,0,CPU_STRESS,65.25
65.5,18,12,15,32,18,11,42,15,0,0,CPU_STRESS,65.5,2520,2660,2214,385,418,440,410,376,0,0,CPU_STRESS,65.5,820,913,859,1001,987,1080,1036,955,0,0,CPU_STRESS,65.5,15587,16870,17102,49854,48749,48258,49193,49278,0,0,CPU_STRESS,65.5,78.23135420584177,80.36949815168494,80.99709519747677,86.21655195394413,84.29533543171497,84.0396195072732,85.53181158183932,85.64609441928206,0,0,CPU_STRESS,65.5
65.75,10,1,15,29,11,28,38,29,0,0,CPU_STRESS,65.75,3340,3580,2800,431,475,496,430,441,0,0,CPU_STRESS,65.75,827,922,817,961,826,1069,1036,990,0,0,CPU_STRESS,65.75,14875,16424,15911,50042,49878,47622,48764,49506,0,0,CPU_STRESS,65.75,77.41877133483774,80.65770327367117,79.04406025112084,86.66425958895306,86.44943085230142,82.73555818903321,84.91880497835507,85.96337016447742,0,0,CPU_STRESS,65.75
66.0,11,1,15,28,10,28,37,29,0,0,CPU_STRESS,66.0,3340,3580,2882,434,476,500,432,444,0,0,CPU_STRESS,66.0,825,909,804,951,817,1064,1036,1003,0,0,CPU_STRESS,66.0,14862,16367,15782,50007,50051,47522,48632,49547,0,0,CPU_STRESS,66.0,77.199184398528,80.63531352467744,78.46303806317232,86.8355045282919,86.67270632635893,82.71463993506495,84.84111558441562,85.88356786194032,0,0,CPU_STRESS,66.0
66.25,10,6,15,24,11,29,36,22,0,0,CPU_STRESS,66.25,3340,3580,2632,428,447,477,426,434,0,0,CPU_STRESS,66.25,800,861,776,931,823,1049,1033,997,0,0,CPU_STRESS,66.25,14969,16562,15979,50032,49705,47388,48465,49393,0,0,CPU_STRESS,66.25,77.1157349494065,80.40134535555318,77.98001972299714,86.65455551652433,86.1613476444612,82.74745974025974,84.412626114082,85.86117119910367,0,0,CPU_STRESS,66.25
66.5,8,6,16,24,11,29,36,21,0,0,CPU_STRESS,66.5,2165,2375,2610,427,438,469,425,432,0,0,CPU_STRESS,66.5,758,841,772,929,821,1049,1033,997,0,0,CPU_STRESS,66.5,15859,16740,16026,50012,49694,47388,48436,49391,0,0,CPU_STRESS,66.5,77.0930454757223,80.27968424444207,77.9049744735098,86.64538884985767,86.1613476444612,82.71829307359307,83.86630706646288,85.86117119910367,0,0,CPU_STRESS,66.5
66.75,0,30,38,20,1,61,36,1,0,0,CPU_STRESS,66.75,2088,2331,2421,366,389,415,371,376,0,0,CPU_STRESS,66.75,618,682,631,782,789,965,965,869,0,0,CPU_STRESS,66.75,16390,16919,16952,49641,49279,47332,48074,49501,0,0,CPU_STRESS,66.75,76.92214940087491,77.12245423793807,77.33302299992512,85.68459374488197,85.37256753397074,82.45327976190474,83.36000714285707,85.59407515322795,0,0,CPU_STRESS,66.75
67.0,0,29,39,19,2,63,35,1,0,0,CPU_STRESS,67.0,2105,2312,2304,361,384,406,367,375,0,0,CPU_STRESS,67.0,606,655,619,770,775,948,939,860,0,0,CPU_STRESS,67.0,16617,16966,17235,49586,49200,47332,48139,49460,0,0,CPU_STRESS,67.0,76.95529785390845,75.45501012006766,77.50490832083148,85.51297514126338,84.93155248195215,82.36184246031746,83.28629205128198,85.53121843264526,0,0,CPU_STRESS,67.0
67.25,10,25,36,15,6,51,35,5,0,0,CPU_STRESS,67.25,2109,2184,2102,365,385,401,365,374,0,0,CPU_STRESS,67.25,573,596,629,804,782,943,916,865,0,0,CPU_STRESS,67.25,16739,17145,17268,49546,48993,47410,48694,49367,0,0,CPU_STRESS,67.25,77.09091505727008,75.86464362650959,77.56628916966103,85.48479530117663,84.62978815104778,82.47720339105341,83.76890257759777,85.62576706312082,0,0,CPU_STRESS,67.25
67.5,21,25,35,15,6,35,28,3,0,0,CPU_STRESS,67.5,2113,2185,2106,366,385,401,365,374,0,0,CPU_STRESS,67.5,572,590,629,813,782,941,916,865,0,0,CPU_STRESS,67.5,16746,17228,17284,49503,48878,47414,48816,49366,0,0,CPU_STRESS,67.5,77.13479990575493,75.86464362650959,77.55637488394673,85.46628280117666,84.48731337157888,82.46827481962484,84.81231924426454,85.62576706312082,0,0,CPU_STRESS,67.5
67.75,39,10,5,2,8,14,4,2,0,0,CPU_STRESS,67.75,2214,2219,2039,385,389,400,368,377,0,0,CPU_STRESS,67.75,519,517,605,971,749,906,874,1072,0,0,CPU_STRESS,67.75,16918,17406,17515,48538,47660,47331,49607,49378,0,0,CPU_STRESS,67.75,77.86341018262019,76.97223748011245,78.24784034120884,84.05880356196084,82.50422688876498,82.2515722222223,85.58918269230774,85.63449611542552,0,0,CPU_STRESS,67.75
68.0,38,10,3,1,9,10,3,1,0,0,CPU_STRESS,68.0,2224,2216,2024,389,390,400,370,380,0,0,CPU_STRESS,68.0,519,514,600,999,751,897,866,1096,0,0,CPU_STRESS,68.0,16860,17401,17489,48389,47500,47383,49690,49363,0,0,CPU_STRESS,68.0,77.89155444688865,77.40225537120924,77.86070349070435,84.00246386391382,82.3386572223352,82.28494841269845,85.72746428571436,85.47341695975463,0,0,CPU_STRESS,68.0
68.25,35,12,7,4,11,11,4,1,0,0,CPU_STRESS,68.25,2177,2198,1975,391,397,400,377,385,0,0,CPU_STRESS,68.25,531,554,605,1001,770,889,859,1046,0,0,CPU_STRESS,68.25,16827,17229,17175,48932,48156,47519,49671,49213,0,0,CPU_STRESS,68.25,77.59882526025285,77.45966080335195,77.79994544918445,84.6183161238761,82.70421586179664,82.69387569264067,85.59148337831768,85.23890826705589,0,0,CPU_STRESS,68.25
68.5,24,12,7,4,12,11,4,1,0,0,CPU_STRESS,68.5,2177,2198,1971,391,395,399,377,385,0,0,CPU_STRESS,68.5,532,560,610,1001,771,889,859,1045,0,0,CPU_STRESS,68.5,16823,17124,17124,48991,48187,47519,49684,49146,0,0,CPU_STRESS,68.5,77.06729531571044,76.98061217510332,77.41188976320377,84.73204390165387,82.79384217758611,82.73647569264067,85.47715004498436,85.20398519013281,0,0,CPU_STRESS,68.5
68.75,2,1,9,10,26,11,4,1,0,0,CPU_STRESS,68.75,2029,2102,1844,381,361,390,365,354,0,0,CPU_STRESS,68.75,543,604,645,986,805,882,923,887,0,0,CPU_STRESS,68.75,16513,16928,16536,50416,48677,48302,49399,48648,0,0,CPU_STRESS,68.75,75.51944504902346,75.68616678229175,73.86317758907758,87.41316277154216,83.73864341868193,83.57681842812359,85.25679903576825,84.06685462463584,0,0,CPU_STRESS,68.75
69.0,1,1,10,10,28,11,4,1,0,0,CPU_STRESS,69.0,1985,2080,1854,381,361,389,362,347,0,0,CPU_STRESS,69.0,546,623,661,976,826,880,974,866,0,0,CPU_STRESS,69.0,16440,16931,16524,50798,48684,48472,49240,48829,0,0,CPU_STRESS,69.0,75.26305676496709,75.21684146177896,73.03563800536837,88.13882132132576,83.89906041425319,83.70046366621878,85.19430506029923,84.1397765133073,0,0,CPU_STRESS,69.0
69.25,30,6,16,10,24,11,4,1,0,0,CPU_STRESS,69.25,1867,2081,1860,383,359,390,364,344,0,0,CPU_STRESS,69.25,590,651,653,961,876,886,987,858,0,0,CPU_STRESS,69.25,16370,16866,16652,50642,48489,48715,48889,49440,0,0,CPU_STRESS,69.25,74.57685068625888,74.95261815092313,73.48509843596099,87.5483157268242,84.06532711713857,84.39898365178883,84.95175502758342,85.23712825127352,0,0,CPU_STRESS,69.25
69.5,60,6,17,10,24,11,4,1,0,0,CPU_STRESS,69.5,1858,2081,1863,382,359,390,364,343,0,0,CPU_STRESS,69.5,602,653,653,955,877,885,987,853,0,0,CPU_STRESS,69.5,16192,16757,16654,50638,48469,48761,48860,50177,0,0,CPU_STRESS,69.5,74.50858679736999,74.90955818882641,73.50676131474887,87.53864906015752,84.02851336713859,84.77475720878738,84.4293324085357,85.60021082757521,0,0,CPU_STRESS,69.5
69.75,97,6,48,10,21,11,18,1,0,0,CPU_STRESS,69.75,1688,1981,1997,347,359,382,355,328,0,0,CPU_STRESS,69.75,628,670,638,800,1051,870,1019,678,0,0,CPU_STRESS,69.75,15809,16482,16885,50559,47413,48951,47827,51895,0,0,CPU_STRESS,69.75,73.90726631112474,74.60564627836689,74.16243567529447,87.96790502553003,83.32312876582388,85.78311212121211,83.79392142857134,88.33723649128648,0,0,CPU_STRESS,69.75
70.0,102,6,46,10,21,11,17,1,0,0,CPU_STRESS,70.0,1682,1951,2015,344,359,382,353,325,0,0,CPU_STRESS,70.0,628,670,638,793,1049,861,1031,663,0,0,CPU_STRESS,70.0,15738,16492,16933,50407,47246,48904,48023,51942,0,0,CPU_STRESS,70.0,73.70813791087576,74.63118992916054,74.0449681974507,87.886010003885,83.36383005593228,85.75715772283273,83.8161738095237,88.5578362757227,0,0,CPU_STRESS,70.0
70.25,78,7,44,10,18,11,17,4,0,0,CPU_STRESS,70.25,1741,1961,2018,351,359,387,355,338,0,0,CPU_STRESS,70.25,623,641,639,822,1016,856,1036,704,0,0,CPU_STRESS,70.25,15747,16552,16969,49977,48082,48747,48787,50487,0,0,CPU_STRESS,70.25,73.18149739178783,74.70053075500137,73.16152944993918,86.6134988781922,84.03521101638341,85.1365197247197,85.57496507177031,88.65972009538365,0,0,CPU_STRESS,70.25
70.5,53,8,44,10,18,11,17,9,0,0,CPU_STRESS,70.5,1746,1967,2029,351,359,387,355,339,0,0,CPU_STRESS,70.5,627,635,639,822,1009,855,1036,705,0,0,CPU_STRESS,70.5,15754,16721,16969,49931,48214,48755,49512,50413,0,0,CPU_STRESS,70.5,72.98935603510529,74.68313832520892,72.7392443102397,86.40065385654718,84.29173374365615,84.9959352009102,87.99825000000001,88.61739317230673,0,0,CPU_STRESS,70.5
70.75,31,30,31,10,18,17,11,19,0,0,CPU_STRESS,70.75,1977,2160,2085,356,359,387,355,369,0,0,CPU_STRESS,70.75,627,573,657,837,791,815,922,811,0,0,CPU_STRESS,70.75,15754,16887,16745,48039,49651,48392,51659,49554,0,0,CPU_STRESS,70.75,71.96346804923401,73.73747924160735,73.08706503398562,83.03600220710653,86.91844294374876,83.54918888888893,89.728,86.17378139154867,0,0,CPU_STRESS,70.75
71.0,31,29,30,10,18,17,10,19,0,0,CPU_STRESS,71.0,1989,2210,2099,358,359,387,354,369,0,0,CPU_STRESS,71.0,627,563,658,854,748,809,845,837,0,0,CPU_STRESS,71.0,15812,16921,16678,47708,50345,48343,52127,49609,0,0,CPU_STRESS,71.0,72.08026860902254,73.4756896973553,72.85006571307734,82.62639581257515,87.76475315318677,83.51824603174609,89.79199999999999,85.819653443217,0,0,CPU_STRESS,71.0
71.25,41,29,31,5,18,14,10,19,0,0,CPU_STRESS,71.25,1971,2208,2087,360,358,390,354,373,0,0,CPU_STRESS,71.25,623,554,654,870,716,806,825,861,0,0,CPU_STRESS,71.25,16026,17008,16737,48548,50735,48547,51313,49414,0,0,CPU_STRESS,71.25,72.9668749120005,73.09737368432579,73.10519402735791,83.61106923364159,87.16086797868367,83.90040088292372,88.85399999999998,85.63022062490272,0,0,CPU_STRESS,71.25
71.5,63,30,31,10,18,14,10,19,0,0,CPU_STRESS,71.5,1978,2210,2091,360,355,390,355,373,0,0,CPU_STRESS,71.5,616,546,653,866,715,802,825,861,0,0,CPU_STRESS,71.5,16166,17089,16737,48604,50742,48597,51111,49397,0,0,CPU_STRESS,71.5,73.01876614007068,73.10477368432578,73.1362940273579,83.76079066221303,87.24380750597786,83.92198421625704,87.47099999999996,85.63022062490272,0,0,CPU_STRESS,71.5
71.75,117,79,23,10,11,11,1,19,0,0,CPU_STRESS,71.75,2229,2280,2149,360,350,390,358,373,0,0,CPU_STRESS,71.75,570,511,593,739,684,721,848,768,0,0,CPU_STRESS,71.75,16732,17302,17115,49940,51308,49085,50269,49029,0,0,CPU_STRESS,71.75,75.41955114064046,75.1438496036088,73.98311859909582,86.5938488327032,88.71820920786145,84.71215567143582,86.31599999999993,84.57010003721565,0,0,CPU_STRESS,71.75
72.0,118,82,23,10,10,11,1,19,0,0,CPU_STRESS,72.0,2304,2287,2143,360,350,390,360,373,0,0,CPU_STRESS,72.0,565,509,584,736,681,703,854,758,0,0,CPU_STRESS,72.0,16903,17308,17162,50554,51391,49144,50140,49175,0,0,CPU_STRESS,72.0,76.22928070525205,75.65287564160747,74.1064840838304,86.91411141456581,88.95879309621641,84.84706859690905,86.30649999999993,84.71276013143682,0,0,CPU_STRESS,72.0
72.25,105,70,27,11,11,11,4,19,0,0,CPU_STRESS,72.25,2270,2223,2087,360,351,389,363,373,0,0,CPU_STRESS,72.25,567,554,578,738,697,701,857,733,0,0,CPU_STRESS,72.25,16860,17013,17151,50562,50773,49043,49829,50049,0,0,CPU_STRESS,72.25,77.02973973593467,75.1234560321337,73.81314154078692,87.04598557818173,87.81054595087382,85.14331373399418,86.87991309523812,85.79249706692764,0,0,CPU_STRESS,72.25
72.5,89,52,28,0,12,11,4,21,0,0,CPU_STRESS,72.5,2270,2216,2082,360,351,384,362,372,0,0,CPU_STRESS,72.5,566,567,578,738,696,702,857,729,0,0,CPU_STRESS,72.5,17008,16617,17122,50562,50552,49230,49928,50930,0,0,CPU_STRESS,72.5,77.05380640260132,74.77573173771897,73.79724760139298,87.03606891151507,87.28103925436885,85.35573952764499,87.7006630952382,86.01895697163022,0,0,CPU_STRESS,72.5
72.75,77,35,66,2,43,11,8,28,0,0,CPU_STRESS,72.75,2307,2036,2019,360,351,368,341,349,0,0,CPU_STRESS,72.75,547,682,552,738,702,676,797,605,0,0,CPU_STRESS,72.75,17446,15969,16905,49934,48728,50722,51500,52474,0,0,CPU_STRESS,72.75,77.28964624303059,72.95516977623609,73.49502941135862,85.94611793898852,84.00480331474719,87.38605735930736,88.49069682539688,89.18166814704901,0,0,CPU_STRESS,72.75
73.0,77,35,69,5,45,11,9,29,0,0,CPU_STRESS,73.0,2271,2012,2013,360,351,363,336,342,0,0,CPU_STRESS,73.0,548,700,551,738,707,668,778,600,0,0,CPU_STRESS,73.0,17426,16027,16802,49876,48520,51034,51731,52285,0,0,CPU_STRESS,73.0,77.37915276921841,72.44503725597862,73.44315931873194,85.88447497362057,83.77764092907228,87.93937246919747,88.55434682539689,89.26473384890114,0,0,CPU_STRESS,73.0
73.25,66,28,63,5,38,11,10,23,0,0,CPU_STRESS,73.25,2187,1990,2034,360,351,369,342,349,0,0,CPU_STRESS,73.25,592,682,569,738,719,688,802,642,0,0,CPU_STRESS,73.25,17146,16154,16773,49920,48586,51359,51670,51343,0,0,CPU_STRESS,73.25,77.0573168846981,72.51731536920525,73.30310435889731,85.79283658628039,83.90632664793733,88.4888355339105,88.45492420634925,88.0119974371849,0,0,CPU_STRESS,73.25
73.5,50,28,64,20,38,11,10,23,0,0,CPU_STRESS,73.5,2176,1990,2034,360,359,370,342,350,0,0,CPU_STRESS,73.5,593,680,578,745,720,690,802,648,0,0,CPU_STRESS,73.5,16493,16414,16773,49920,48593,51460,51610,51230,0,0,CPU_STRESS,73.5,75.49463725375553,72.51731536920525,73.24439301468595,85.78786158628037,83.90632664793733,88.98362997835493,88.39092420634914,87.9568720403595,0,0,CPU_STRESS,73.5
73.75,32,36,99,30,38,11,1,20,0,0,CPU_STRESS,73.75,1914,2113,2045,356,368,369,341,360,0,0,CPU_STRESS,73.75,594,668,637,820,722,694,800,855,0,0,CPU_STRESS,73.75,15985,16547,16839,49726,48520,51114,51544,49941,0,0,CPU_STRESS,73.75,72.73361721574703,72.83813476092469,73.0646148546713,85.67283980282133,83.45509154273566,90.87433333333333,88.38149206349195,85.80874963947628,0,0,CPU_STRESS,73.75
74.0,32,36,100,30,38,11,1,20,0,0,CPU_STRESS,74.0,1813,2139,2047,356,370,371,342,361,0,0,CPU_STRESS,74.0,596,664,654,840,729,694,806,889,0,0,CPU_STRESS,74.0,15869,16568,16871,49675,48646,51370,51508,49936,0,0,CPU_STRESS,74.0,72.12397605661884,73.09555660435902,72.965133768927,85.65757910102312,83.63378950160211,91.39624285714288,88.33482539682531,85.97632389581818,0,0,CPU_STRESS,74.0
74.25,45,27,79,30,38,11,4,19,0,0,CPU_STRESS,74.25,1789,2152,2081,361,373,373,346,367,0,0,CPU_STRESS,74.25,585,618,659,871,739,702,807,909,0,0,CPU_STRESS,74.25,15896,16980,16893,49814,48877,52292,51469,50271,0,0,CPU_STRESS,74.25,72.31912331900287,73.39532527235764,72.956672322257,85.8474089100351,84.36152497046635,90.84199285714288,88.14280030030028,86.11383802413904,0,0,CPU_STRESS,74.25
74.5,52,26,77,26,35,11,4,17,0,0,CPU_STRESS,74.5,1789,2169,2100,361,373,373,347,367,0,0,CPU_STRESS,74.5,585,609,660,871,743,708,807,909,0,0,CPU_STRESS,74.5,15895,17370,16893,49866,48962,52257,51472,50428,0,0,CPU_STRESS,74.5,72.31912331900287,73.4490919390243,72.91979136987605,85.90139715789836,84.4381670339584,90.5682928571429,88.25480030030035,86.16522202902304,0,0,CPU_STRESS,74.5
74.75,77,10,75,36,23,11,8,2,0,0,CPU_STRESS,74.75,1792,2595,2165,368,377,384,364,383,0,0,CPU_STRESS,74.75,582,536,701,873,778,916,842,873,0,0,CPU_STRESS,74.75,15865,17678,16793,50063,49597,52202,51537,50536,0,0,CPU_STRESS,74.75,72.27209845782603,75.23553639737061,72.89862470320939,86.40414960135611,85.50961295242982,90.13317023809526,88.71112301587304,86.82085333450051,0,0,CPU_STRESS,74.75
75.0,79,10,71,36,21,11,9,2,0,0,CPU_STRESS,75.0,1794,2590,2174,369,378,388,369,388,0,0,CPU_STRESS,75.0,580,539,702,885,784,936,858,863,0,0,CPU_STRESS,75.0,15828,17760,16769,50131,49534,52111,51489,50701,0,0,CPU_STRESS,75.0,72.12313575941333,75.89143393747824,72.87907207163043,86.34244450220689,85.28011142083538,89.81717817460317,88.70936111111114,87.02743080924621,0,0,CPU_STRESS,75.0
75.25,59,13,63,32,18,11,11,12,0,0,CPU_STRESS,75.25,1806,2429,2137,373,379,385,376,393,0,0,CPU_STRESS,75.25,573,557,700,893,809,939,863,857,0,0,CPU_STRESS,75.25,15786,17439,16773,50226,49254,51933,51359,50934,0,0,CPU_STRESS,75.25,71.83538453674107,75.13655685385928,72.85833556369394,86.82215663430205,85.06319051933241,89.10523571428575,88.3535416666667,87.05399929109173,0,0,CPU_STRESS,75.25
