minutes,blocklatency_disk sda,blocklatency_source,blocklatency_Minutes,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,readbytes_Minutes,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source,writebytes_Minutes
71.25,12.0,MEM_STRESS,71.25,0.0,3145728.0,0.0,745229.1493731751,MEM_STRESS,71.25,633238.9386019578,3776619.32925546,53248.0,4552783.598085524,MEM_STRESS,71.25
71.5,12.0,MEM_STRESS,71.5,0.0,3145728.0,0.0,1500588.8538537228,MEM_STRESS,71.5,716251.8474830403,3794319.06619079,53248.0,4654003.555071321,MEM_STRESS,71.5
71.75,12.0,MEM_STRESS,71.75,0.0,3145728.0,0.0,4782022.200888889,MEM_STRESS,71.75,713370.5629655763,3676832.528214733,0.0,4626782.127854242,MEM_STRESS,71.75
72.0,12.0,MEM_STRESS,72.0,0.0,3145728.0,0.0,4658924.007619048,MEM_STRESS,72.0,709097.4812046007,3642783.963974783,0.0,4462076.697191037,MEM_STRESS,72.0
72.25,13.0,MEM_STRESS,72.25,0.0,0.0,0.0,4201494.72304762,MEM_STRESS,72.25,714254.4384882445,3737408.622582988,0.0,4435931.3295517815,MEM_STRESS,72.25
72.5,13.0,MEM_STRESS,72.5,0.0,0.0,0.0,4073347.267047619,MEM_STRESS,72.5,713817.7347435354,4149500.0875573456,0.0,4440126.162851031,MEM_STRESS,72.5
72.75,13.0,MEM_STRESS,72.75,0.0,0.0,0.0,5086840.0593113545,MEM_STRESS,72.75,712704.0914644286,4128200.0688084215,0.0,4487741.155758846,MEM_STRESS,72.75
73.0,13.0,MEM_STRESS,73.0,0.0,0.0,0.0,87612.2598843854,MEM_STRESS,73.0,709511.058287444,4121963.1146873455,0.0,4679927.172215135,MEM_STRESS,73.0
73.25,13.0,MEM_STRESS,73.25,0.0,0.0,0.0,38632.29188438546,MEM_STRESS,73.25,712549.8242781847,4115202.664738584,0.0,4712209.837191721,MEM_STRESS,73.25
73.5,13.0,MEM_STRESS,73.5,0.0,0.0,0.0,38632.29188438546,MEM_STRESS,73.5,707569.6895097889,4117932.909924937,0.0,4714760.328620292,MEM_STRESS,73.5
73.75,13.0,MEM_STRESS,73.75,0.0,0.0,0.0,38632.29188438546,MEM_STRESS,73.75,697893.4554628836,4113924.208208701,0.0,4705649.161448624,MEM_STRESS,73.75
74.0,13.0,MEM_STRESS,74.0,0.0,0.0,0.0,38632.29188438546,MEM_STRESS,74.0,697963.0031059042,4096754.645057185,0.0,4854112.664251942,MEM_STRESS,74.0
74.25,13.0,MEM_STRESS,74.25,0.0,0.0,0.0,58196.003899691095,MEM_STRESS,74.25,697673.9510428316,4089168.054761023,0.0,4892928.293714142,MEM_STRESS,74.25
74.5,13.0,MEM_STRESS,74.5,0.0,0.0,0.0,110420.30730709853,MEM_STRESS,74.5,697673.9510428316,4118029.2686028047,0.0,4880825.631353894,MEM_STRESS,74.5
74.75,13.0,MEM_STRESS,74.75,0.0,0.0,0.0,3072.0,MEM_STRESS,74.75,711753.4774986139,4196063.544573748,0.0,4882353.257387754,MEM_STRESS,74.75
75.0,13.0,MEM_STRESS,75.0,0.0,0.0,0.0,3072.0,MEM_STRESS,75.0,712209.069031047,4196063.544573748,0.0,4924611.56964511,MEM_STRESS,75.0
75.25,13.0,MEM_STRESS,75.25,0.0,8113152.0,0.0,3072.0,MEM_STRESS,75.25,710089.7986310471,4124315.656895384,0.0,5112621.310385504,MEM_STRESS,75.25
75.5,13.0,MEM_STRESS,75.5,0.0,8113152.0,0.0,3072.0,MEM_STRESS,75.5,705310.1457039383,3853078.170487766,0.0,5015493.995231736,MEM_STRESS,75.5
75.75,13.0,MEM_STRESS,75.75,0.0,8113152.0,0.0,19786752.0,MEM_STRESS,75.75,649390.0312365764,3850370.308583036,0.0,4714301.048779995,MEM_STRESS,75.75
76.0,13.0,MEM_STRESS,76.0,0.0,8113152.0,0.0,19786752.0,MEM_STRESS,76.0,649026.4427069408,2869248.0,0.0,4103040.391991913,MEM_STRESS,76.0
76.25,13.0,MEM_STRESS,76.25,0.0,18647040.0,0.0,19786752.0,MEM_STRESS,76.25,645806.8184305636,1634304.0,0.0,4032409.780437793,MEM_STRESS,76.25
76.5,13.0,MEM_STRESS,76.5,4096.0,18647040.0,0.0,19786752.0,MEM_STRESS,76.5,652122.7702166359,1634304.0,0.0,4399220.734949634,MEM_STRESS,76.5
76.75,13.0,MEM_STRESS,76.75,4096.0,18647040.0,0.0,6973440.0,MEM_STRESS,76.75,670854.5190961121,1634304.0,0.0,4927545.56141695,MEM_STRESS,76.75
77.0,13.0,MEM_STRESS,77.0,4096.0,18647040.0,0.0,6973440.0,MEM_STRESS,77.0,669197.330958226,1634304.0,0.0,7124203.957379511,MEM_STRESS,77.0
77.25,13.0,MEM_STRESS,77.25,4096.0,3072.0,0.0,6973440.0,MEM_STRESS,77.25,670321.3113801669,3066158.026903704,0.0,7343741.011762643,MEM_STRESS,77.25
77.5,13.0,MEM_STRESS,77.5,0.0,3072.0,0.0,6973440.0,MEM_STRESS,77.5,665067.5594870034,3577705.7996760155,0.0,7134085.812441779,MEM_STRESS,77.5
77.75,13.0,MEM_STRESS,77.75,0.0,3072.0,0.0,3072.0,MEM_STRESS,77.75,684688.4766828561,3513404.917631245,0.0,6297149.500014651,MEM_STRESS,77.75
78.0,13.0,MEM_STRESS,78.0,0.0,3072.0,0.0,3072.0,MEM_STRESS,78.0,685209.9111348982,3513404.917631245,0.0,4561743.755601789,MEM_STRESS,78.0
78.25,13.0,MEM_STRESS,78.25,0.0,0.0,0.0,3072.0,MEM_STRESS,78.25,681398.9373003116,3458026.664740119,0.0,4522694.695367895,MEM_STRESS,78.25
78.5,13.0,MEM_STRESS,78.5,0.0,0.0,0.0,3072.0,MEM_STRESS,78.5,683272.5238896561,3234456.5242557,0.0,4429763.189429716,MEM_STRESS,78.5
78.75,13.0,MEM_STRESS,78.75,0.0,0.0,0.0,346009.4378416422,MEM_STRESS,78.75,679100.3341745415,3365555.9883161783,0.0,4391420.630953526,MEM_STRESS,78.75
79.0,13.0,MEM_STRESS,79.0,0.0,0.0,3072.0,339180.7290855095,MEM_STRESS,79.0,677578.036765629,3285378.2509897696,3867648.0,4123535.818940455,MEM_STRESS,79.0
79.25,13.0,MEM_STRESS,79.25,0.0,0.0,3072.0,257024.7622117036,MEM_STRESS,79.25,675233.4261619544,3293576.969866962,3867648.0,4155659.5869204057,MEM_STRESS,79.25
79.5,13.0,MEM_STRESS,79.5,0.0,135168.0,3072.0,215651.52132281472,MEM_STRESS,79.5,675233.4261619544,3451555.8230556925,3867648.0,4205312.253841041,MEM_STRESS,79.5
79.75,13.0,MEM_STRESS,79.75,0.0,135168.0,3072.0,197955.2084339258,MEM_STRESS,79.75,675802.7701619543,4004145.541144484,3867648.0,4268890.658412469,MEM_STRESS,79.75
80.0,13.0,MEM_STRESS,80.0,0.0,135168.0,4096.0,206153.76300854704,MEM_STRESS,80.0,710708.3768201296,4024448.342923429,5156864.0,4767065.4284471385,MEM_STRESS,80.0
80.25,13.0,MEM_STRESS,80.25,0.0,135168.0,4096.0,27648.0,MEM_STRESS,80.25,714266.3696666184,3994712.5716245263,5156864.0,4713644.133757827,MEM_STRESS,80.25
80.5,13.0,MEM_STRESS,80.5,0.0,804864.0,4096.0,27648.0,MEM_STRESS,80.5,715519.2126902619,3912739.797649346,5156864.0,4713644.133757827,MEM_STRESS,80.5
80.75,13.0,MEM_STRESS,80.75,0.0,804864.0,4096.0,27648.0,MEM_STRESS,80.75,714788.7247915277,3442059.6135607143,5156864.0,4716880.817090105,MEM_STRESS,80.75
81.0,13.0,MEM_STRESS,81.0,0.0,804864.0,4096.0,27648.0,MEM_STRESS,81.0,692898.4269331027,3448350.087274137,5156864.0,4740064.892696215,MEM_STRESS,81.0
81.25,12.0,MEM_STRESS,81.25,0.0,804864.0,4096.0,3796992.0,MEM_STRESS,81.25,694149.2572872342,3485313.0739408038,5156864.0,4768123.088251627,MEM_STRESS,81.25
81.5,12.0,MEM_STRESS,81.5,0.0,4872192.0,4096.0,3796992.0,MEM_STRESS,81.5,694149.2572872342,3596247.3649415304,5156864.0,4465813.9731366895,MEM_STRESS,81.5
81.75,12.0,MEM_STRESS,81.75,0.0,4872192.0,4096.0,1876992.0,MEM_STRESS,81.75,692786.1817536866,4092681.825210418,5156864.0,4465813.9731366895,MEM_STRESS,81.75
82.0,12.0,MEM_STRESS,82.0,0.0,4872192.0,4096.0,1876992.0,MEM_STRESS,82.0,702508.2290757154,4139583.4266304416,5156864.0,4875840.678622801,MEM_STRESS,82.0
82.25,12.0,MEM_STRESS,82.25,0.0,4872192.0,4096.0,2012145.098361905,MEM_STRESS,82.25,704161.4188607441,4139583.4266304416,5156864.0,4872883.756718039,MEM_STRESS,82.25
82.5,13.0,MEM_STRESS,82.5,0.0,0.0,4096.0,2191422.585279609,MEM_STRESS,82.5,703129.879941536,4156142.189297109,5156864.0,4875840.678622801,MEM_STRESS,82.5
82.75,13.0,MEM_STRESS,82.75,0.0,0.0,4096.0,1903296.2269304025,MEM_STRESS,82.75,702739.5406635166,4347676.588797483,5156864.0,4883297.877780695,MEM_STRESS,82.75
83.0,13.0,MEM_STRESS,83.0,0.0,0.0,3072.0,1831306.7838827835,MEM_STRESS,83.0,702936.0987844433,4345604.012797482,3867648.0,4901871.555268983,MEM_STRESS,83.0
83.25,13.0,MEM_STRESS,83.25,0.0,0.0,3072.0,1678332.201117993,MEM_STRESS,83.25,701554.9377266958,4340091.576987959,3867648.0,4922753.3703940185,MEM_STRESS,83.25
83.5,13.0,MEM_STRESS,83.5,0.0,24576.0,3072.0,1261856.3824513264,MEM_STRESS,83.5,700824.4498279616,3136512.0,3867648.0,4920124.062371421,MEM_STRESS,83.5
83.75,13.0,MEM_STRESS,83.75,0.0,24576.0,3072.0,158900.91727477047,MEM_STRESS,83.75,702443.374078561,3136512.0,3867648.0,4855504.231628499,MEM_STRESS,83.75
84.0,13.0,MEM_STRESS,84.0,0.0,24576.0,0.0,252994.70833909803,MEM_STRESS,84.0,701460.8730259293,3136512.0,0.0,4862225.590782023,MEM_STRESS,84.0
84.25,13.0,MEM_STRESS,84.25,0.0,24576.0,0.0,74247.64569758264,MEM_STRESS,84.25,700201.6192649889,3136512.0,0.0,4817746.409315852,MEM_STRESS,84.25
84.5,13.0,MEM_STRESS,84.5,0.0,58334208.0,0.0,25327.752364249314,MEM_STRESS,84.5,696672.6813972128,13768704.0,0.0,4781772.606649185,MEM_STRESS,84.5
84.75,13.0,MEM_STRESS,84.75,0.0,58334208.0,0.0,27648.0,MEM_STRESS,84.75,696090.1391749905,13768704.0,0.0,3787776.0,MEM_STRESS,84.75
85.0,13.0,MEM_STRESS,85.0,0.0,58334208.0,0.0,27648.0,MEM_STRESS,85.0,656259.1733660594,13768704.0,0.0,3787776.0,MEM_STRESS,85.0
85.25,13.0,MEM_STRESS,85.25,0.0,58334208.0,0.0,27648.0,MEM_STRESS,85.25,653395.912532584,13768704.0,0.0,3787776.0,MEM_STRESS,85.25
85.5,13.0,MEM_STRESS,85.5,0.0,58334208.0,0.0,27648.0,MEM_STRESS,85.5,651859.3551313549,13768704.0,0.0,3787776.0,MEM_STRESS,85.5
85.75,13.0,MEM_STRESS,85.75,0.0,344064.0,0.0,58509312.0,MEM_STRESS,85.75,646838.2134772197,3065856.0,0.0,14085120.0,MEM_STRESS,85.75
86.0,13.0,MEM_STRESS,86.0,4096.0,344064.0,0.0,58509312.0,MEM_STRESS,86.0,633609.2263984648,3065856.0,0.0,14085120.0,MEM_STRESS,86.0
86.25,13.0,MEM_STRESS,86.25,4096.0,344064.0,0.0,58509312.0,MEM_STRESS,86.25,497336.4435434151,3065856.0,0.0,14085120.0,MEM_STRESS,86.25
86.5,13.0,MEM_STRESS,86.5,4096.0,344064.0,0.0,58509312.0,MEM_STRESS,86.5,486817.80184340745,3065856.0,0.0,14085120.0,MEM_STRESS,86.5
86.75,13.0,MEM_STRESS,86.75,4096.0,4684800.0,0.0,168960.0,MEM_STRESS,86.75,490259.682722982,4926467.804468293,0.0,3661824.0,MEM_STRESS,86.75
87.0,12.0,MEM_STRESS,87.0,4096.0,4684800.0,0.0,168960.0,MEM_STRESS,87.0,481909.0469480902,5378568.918995671,0.0,3661824.0,MEM_STRESS,87.0
87.25,12.0,MEM_STRESS,87.25,4096.0,4684800.0,0.0,168960.0,MEM_STRESS,87.25,490130.9731132675,5346947.798995671,0.0,3661824.0,MEM_STRESS,87.25
87.5,12.0,MEM_STRESS,87.5,4096.0,4684800.0,0.0,168960.0,MEM_STRESS,87.5,510653.2142750784,5271999.190995671,0.0,3661824.0,MEM_STRESS,87.5
87.75,12.0,MEM_STRESS,87.75,0.0,36864.0,0.0,4684800.0,MEM_STRESS,87.75,504329.9698273618,4978208.856658008,0.0,5074650.586304502,MEM_STRESS,87.75
88.0,13.0,MEM_STRESS,88.0,0.0,36864.0,0.0,36864.0,MEM_STRESS,88.0,507287.0529595693,4025184.67663531,0.0,4995064.16511166,MEM_STRESS,88.0
88.25,13.0,MEM_STRESS,88.25,0.0,36864.0,0.0,36864.0,MEM_STRESS,88.25,551713.2282431729,3817885.99399312,0.0,4610922.245857925,MEM_STRESS,88.25
88.5,13.0,MEM_STRESS,88.5,0.0,36864.0,0.0,36864.0,MEM_STRESS,88.5,545935.361411292,3814732.07399312,0.0,4314574.743125948,MEM_STRESS,88.5
88.75,13.0,MEM_STRESS,88.75,0.0,8192.0,0.0,36864.0,MEM_STRESS,88.75,541207.6589143223,3815826.8622802007,0.0,4279884.353792613,MEM_STRESS,88.75
89.0,13.0,MEM_STRESS,89.0,0.0,8192.0,0.0,316321.4105233919,MEM_STRESS,89.0,537108.887184999,3825455.821255757,0.0,4336748.371609464,MEM_STRESS,89.0
89.25,13.0,MEM_STRESS,89.25,0.0,8192.0,0.0,132772.83758406117,MEM_STRESS,89.25,519306.3861536372,3822819.185780182,0.0,4360545.140656364,MEM_STRESS,89.25
89.5,13.0,MEM_STRESS,89.5,0.0,8192.0,0.0,167080.14255760613,MEM_STRESS,89.5,537611.1803293643,3822454.2626778847,0.0,4292770.032898962,MEM_STRESS,89.5
89.75,13.0,MEM_STRESS,89.75,0.0,200704.0,0.0,436236.551018759,MEM_STRESS,89.75,545883.5291008437,3814196.165709262,0.0,4226317.25172249,MEM_STRESS,89.75
90.0,13.0,MEM_STRESS,90.0,0.0,200704.0,0.0,471914.9865743145,MEM_STRESS,90.0,551434.7090879031,2654208.0,0.0,4177608.934527196,MEM_STRESS,90.0
90.25,13.0,MEM_STRESS,90.25,0.0,200704.0,0.0,487066.7702857141,MEM_STRESS,90.25,595717.540726467,2654208.0,0.0,3162233.9704474644,MEM_STRESS,90.25
90.5,13.0,MEM_STRESS,90.5,0.0,200704.0,0.0,247073.14331890325,MEM_STRESS,90.5,692027.346392904,2654208.0,0.0,3282263.914139245,MEM_STRESS,90.5
90.75,13.0,MEM_STRESS,90.75,0.0,114688.0,0.0,234113.00922366523,MEM_STRESS,90.75,697344.3687202302,1231872.0,0.0,3251739.156805911,MEM_STRESS,90.75
91.0,13.0,MEM_STRESS,91.0,0.0,114688.0,0.0,187864.824981241,MEM_STRESS,91.0,699444.2930774033,1231872.0,0.0,3265839.399855478,MEM_STRESS,91.0
91.25,13.0,MEM_STRESS,91.25,0.0,114688.0,0.0,73136.66210375066,MEM_STRESS,91.25,698688.5575457767,1231872.0,0.0,3336327.603210751,MEM_STRESS,91.25
91.5,13.0,MEM_STRESS,91.5,0.0,114688.0,0.0,224150.33060709503,MEM_STRESS,91.5,665549.5572088936,1231872.0,0.0,3397782.262654841,MEM_STRESS,91.5
91.75,13.0,MEM_STRESS,91.75,0.0,0.0,0.0,131454.60794042837,MEM_STRESS,91.75,556910.9010016675,3081216.0,0.0,3465726.7525576544,MEM_STRESS,91.75
92.0,13.0,MEM_STRESS,92.0,0.0,0.0,0.0,30326.77735219308,MEM_STRESS,92.0,557396.7321127786,3081216.0,0.0,3735097.6596060633,MEM_STRESS,92.0
92.25,13.0,MEM_STRESS,92.25,0.0,0.0,0.0,30414.524035648905,MEM_STRESS,92.25,559826.7881736855,3081216.0,0.0,4375057.381752486,MEM_STRESS,92.25
92.5,13.0,MEM_STRESS,92.5,0.0,0.0,0.0,27640.33261944606,MEM_STRESS,92.5,558904.3902516076,3081216.0,0.0,4375057.381752486,MEM_STRESS,92.5
92.75,12.0,MEM_STRESS,92.75,0.0,0.0,0.0,1671.0326837125656,MEM_STRESS,92.75,565549.0128595618,3982596.72970312,0.0,4349964.367141118,MEM_STRESS,92.75
93.0,12.0,MEM_STRESS,93.0,0.0,0.0,0.0,306020.6450235818,MEM_STRESS,93.0,545501.4304129932,3777734.415363657,0.0,4349176.157348813,MEM_STRESS,93.0
93.25,12.0,MEM_STRESS,93.25,0.0,0.0,0.0,55483.29792000562,MEM_STRESS,93.25,544962.1006050834,3773485.7597655184,0.0,4293634.373417173,MEM_STRESS,93.25
93.5,12.0,MEM_STRESS,93.5,0.0,0.0,0.0,478664.4768423212,MEM_STRESS,93.5,501976.1082102193,3791892.55133839,0.0,4243667.598663913,MEM_STRESS,93.5
93.75,13.0,MEM_STRESS,93.75,0.0,0.0,0.0,220454.68484232112,MEM_STRESS,93.75,500193.5026626765,3825010.099477868,0.0,4259769.739390255,MEM_STRESS,93.75
94.0,13.0,MEM_STRESS,94.0,0.0,0.0,0.0,77595.80925611425,MEM_STRESS,94.0,499931.2181066668,4035183.0415036296,0.0,4258100.840648881,MEM_STRESS,94.0
94.25,13.0,MEM_STRESS,94.25,0.0,0.0,0.0,23037.08925611426,MEM_STRESS,94.25,497422.2122230689,3992270.870825089,0.0,4325323.225824234,MEM_STRESS,94.25
94.5,13.0,MEM_STRESS,94.5,0.0,0.0,0.0,23037.08925611426,MEM_STRESS,94.5,452746.8475159085,4015916.281276186,0.0,4426723.638827674,MEM_STRESS,94.5
94.75,13.0,MEM_STRESS,94.75,0.0,0.0,0.0,23037.08925611426,MEM_STRESS,94.75,438155.77524240426,4008305.266539344,0.0,4426723.638827674,MEM_STRESS,94.75
95.0,13.0,MEM_STRESS,95.0,0.0,0.0,0.0,23037.08925611426,MEM_STRESS,95.0,439795.2923333133,4008363.697483072,0.0,4428553.540126376,MEM_STRESS,95.0
95.25,13.0,MEM_STRESS,95.25,0.0,0.0,0.0,23037.08925611426,MEM_STRESS,95.25,457712.4608552222,4012323.411851722,0.0,4456936.347516927,MEM_STRESS,95.25
95.5,13.0,MEM_STRESS,95.5,0.0,0.0,0.0,23037.08925611426,MEM_STRESS,95.5,494617.322726773,4003836.382621421,0.0,4676190.698534864,MEM_STRESS,95.5
95.75,13.0,MEM_STRESS,95.75,0.0,20480.0,0.0,23304.904640729645,MEM_STRESS,95.75,598620.2411714133,4005059.797670372,0.0,4671020.826866398,MEM_STRESS,95.75
96.0,13.0,MEM_STRESS,96.0,0.0,20480.0,0.0,24226.504640729647,MEM_STRESS,96.0,605105.0279528034,4017907.82531097,0.0,4675354.599916868,MEM_STRESS,96.0
96.25,13.0,MEM_STRESS,96.25,0.0,20480.0,0.0,26349.2728946979,MEM_STRESS,96.25,618039.7281113117,4023029.628377384,0.0,4685400.296472401,MEM_STRESS,96.25
96.5,13.0,MEM_STRESS,96.5,0.0,20480.0,0.0,30934.21436298156,MEM_STRESS,96.5,647789.5463909145,4023029.628377384,0.0,4735394.98484591,MEM_STRESS,96.5
96.75,13.0,MEM_STRESS,96.75,0.0,0.0,0.0,32026.366295754666,MEM_STRESS,96.75,785690.7133554199,4023029.628377384,0.0,4761115.036376679,MEM_STRESS,96.75
97.0,13.0,MEM_STRESS,97.0,0.0,0.0,0.0,16164.183692580058,MEM_STRESS,97.0,777198.4631809231,4027605.818892608,0.0,4769465.868993973,MEM_STRESS,97.0
97.25,13.0,MEM_STRESS,97.25,0.0,0.0,0.0,10037.25035924673,MEM_STRESS,97.25,776597.9265655386,3151872.0,0.0,4669853.354129523,MEM_STRESS,97.25
97.5,13.0,MEM_STRESS,97.5,0.0,0.0,0.0,3687.036878855199,MEM_STRESS,97.5,769372.0447069528,3151872.0,0.0,4103673.5307896207,MEM_STRESS,97.5
97.75,13.0,MEM_STRESS,97.75,0.0,0.0,0.0,3687.036878855199,MEM_STRESS,97.75,723976.105846087,3151872.0,0.0,4103673.5307896207,MEM_STRESS,97.75
98.0,13.0,MEM_STRESS,98.0,0.0,0.0,0.0,3687.036878855199,MEM_STRESS,98.0,701146.0268887407,1376256.0,0.0,4075293.182584094,MEM_STRESS,98.0
98.25,13.0,MEM_STRESS,98.25,0.0,0.0,0.0,4757.848307426628,MEM_STRESS,98.25,701135.6016354855,1376256.0,0.0,3973472.610763957,MEM_STRESS,98.25
98.5,13.0,MEM_STRESS,98.5,0.0,0.0,0.0,4757.848307426628,MEM_STRESS,98.5,695791.8114582727,1376256.0,0.0,2596738.018742857,MEM_STRESS,98.5
98.75,13.0,MEM_STRESS,98.75,0.0,0.0,0.0,4757.848307426628,MEM_STRESS,98.75,626993.2479294426,1376256.0,0.0,2577349.433553367,MEM_STRESS,98.75
99.0,13.0,MEM_STRESS,99.0,0.0,118784.0,0.0,15436.802974093293,MEM_STRESS,99.0,629481.6654532521,2494464.0,0.0,2748267.76484341,MEM_STRESS,99.0
99.25,13.0,MEM_STRESS,99.25,0.0,118784.0,0.0,44329.57232224947,MEM_STRESS,99.25,635182.7123103951,3540835.3900789786,0.0,3383010.866978355,MEM_STRESS,99.25
99.5,13.0,MEM_STRESS,99.5,516096.0,118784.0,0.0,356204.4686406927,MEM_STRESS,99.5,635144.751417306,3559141.120694198,0.0,4680863.171404884,MEM_STRESS,99.5
99.75,13.0,MEM_STRESS,99.75,516096.0,118784.0,0.0,434589.571878788,MEM_STRESS,99.75,684562.9804830198,3633442.560694199,0.0,4707046.266262027,MEM_STRESS,99.75
100.0,13.0,MEM_STRESS,100.0,516096.0,2015232.0,0.0,554216.745004329,MEM_STRESS,100.0,682632.9538630311,3957191.768142249,0.0,4755929.894670191,MEM_STRESS,100.0
100.25,13.0,MEM_STRESS,100.25,516096.0,2015232.0,0.0,879756.0264588743,MEM_STRESS,100.25,682958.0207848813,5038461.265799862,0.0,5050944.0615065405,MEM_STRESS,100.25
100.5,13.0,MEM_STRESS,100.5,0.0,2015232.0,0.0,1896538.307047619,MEM_STRESS,100.5,682706.7994515479,5021934.100847482,0.0,5538689.586482032,MEM_STRESS,100.5
100.75,13.0,MEM_STRESS,100.75,0.0,2015232.0,0.0,2082646.8937142852,MEM_STRESS,100.75,668330.6799412433,4970033.8798951,0.0,5636729.704540488,MEM_STRESS,100.75
101.0,13.0,MEM_STRESS,101.0,0.0,0.0,0.0,1942053.0590476184,MEM_STRESS,101.0,667584.2652546373,4658848.280380953,0.0,5565994.645238902,MEM_STRESS,101.0
101.25,13.0,MEM_STRESS,101.25,0.0,0.0,0.0,1427699.8745396826,MEM_STRESS,101.25,668034.0234506136,3778007.472364518,0.0,5309574.530829802,MEM_STRESS,101.25
101.5,13.0,MEM_STRESS,101.5,0.0,0.0,0.0,33818.18181323505,MEM_STRESS,101.5,664671.8172524675,3745073.80792528,0.0,4408196.396441313,MEM_STRESS,101.5
101.75,13.0,MEM_STRESS,101.75,0.0,0.0,0.0,33818.18181323505,MEM_STRESS,101.75,635218.2748539593,3770669.029258613,0.0,4381288.44279793,MEM_STRESS,101.75
102.0,13.0,MEM_STRESS,102.0,0.0,0.0,0.0,33818.18181323505,MEM_STRESS,102.0,505701.7994127341,3782508.056410807,0.0,4382818.29879793,MEM_STRESS,102.0
102.25,13.0,MEM_STRESS,102.25,0.0,0.0,0.0,67569.22181323505,MEM_STRESS,102.25,488219.5504273533,3895641.4399579912,0.0,4399796.863303105,MEM_STRESS,102.25
102.5,13.0,MEM_STRESS,102.5,0.0,0.0,0.0,80919.93302892134,MEM_STRESS,102.5,491378.0564618513,3911066.1406719415,0.0,4484567.639957077,MEM_STRESS,102.5
102.75,13.0,MEM_STRESS,102.75,0.0,0.0,0.0,171619.92500716192,MEM_STRESS,102.75,518949.83553863416,3880699.888600254,0.0,4450805.2440619385,MEM_STRESS,102.75
103.0,13.0,MEM_STRESS,103.0,0.0,0.0,0.0,145903.87167382857,MEM_STRESS,103.0,612894.9259536411,3721206.753241373,0.0,4426151.404015821,MEM_STRESS,103.0
103.25,13.0,MEM_STRESS,103.25,0.0,0.0,0.0,214581.2069686844,MEM_STRESS,103.25,613526.6567757078,3304826.323718714,0.0,4174982.396097747,MEM_STRESS,103.25
103.5,13.0,MEM_STRESS,103.5,0.0,0.0,0.0,239775.87363535108,MEM_STRESS,103.5,615007.2681345133,3270823.7706195954,0.0,3202549.2849677773,MEM_STRESS,103.5
103.75,12.0,MEM_STRESS,103.75,0.0,0.0,0.0,35118.90064064029,MEM_STRESS,103.75,615661.7018916333,3205987.3469230663,0.0,3222124.3471337724,MEM_STRESS,103.75
104.0,12.0,MEM_STRESS,104.0,0.0,0.0,0.0,34709.30064064029,MEM_STRESS,104.0,611903.449883473,3131202.941183083,0.0,3236259.491259604,MEM_STRESS,104.0
104.25,12.0,MEM_STRESS,104.25,0.0,0.0,0.0,35822.04730730696,MEM_STRESS,104.25,616200.3562220844,2555513.534419633,0.0,3236500.4725929373,MEM_STRESS,104.25
104.5,12.0,MEM_STRESS,104.5,0.0,0.0,0.0,57042.90462598829,MEM_STRESS,104.5,612929.4434034588,2550496.5506570386,0.0,3372820.557195899,MEM_STRESS,104.5
104.75,12.0,MEM_STRESS,104.75,237568.0,0.0,0.0,294215.13327561325,MEM_STRESS,104.75,610698.0652247469,2556118.6147018564,0.0,3795382.289565393,MEM_STRESS,104.75
105.0,13.0,MEM_STRESS,105.0,237568.0,0.0,0.0,357856.35204617603,MEM_STRESS,105.0,611309.1038446092,2657832.9898129674,0.0,3842057.155054159,MEM_STRESS,105.0
105.25,13.0,MEM_STRESS,105.25,237568.0,0.0,0.0,352429.3470937951,MEM_STRESS,105.25,624974.6582100306,3076077.8824789505,0.0,3896365.870945037,MEM_STRESS,105.25
105.5,13.0,MEM_STRESS,105.5,237568.0,0.0,0.0,210967.3732063492,MEM_STRESS,105.5,625653.7896386021,3974039.452472154,0.0,3994375.980914444,MEM_STRESS,105.5
105.75,13.0,MEM_STRESS,105.75,0.0,0.0,0.0,3842.8307526780823,MEM_STRESS,105.75,634701.094520956,3935570.210567392,0.0,4475974.161028791,MEM_STRESS,105.75
106.0,13.0,MEM_STRESS,106.0,0.0,0.0,0.0,3842.8307526780823,MEM_STRESS,106.0,698170.2653425712,3967166.577251375,0.0,4489815.615713592,MEM_STRESS,106.0
106.25,13.0,MEM_STRESS,106.25,0.0,0.0,0.0,3842.8307526780823,MEM_STRESS,106.25,700847.0480362492,4002166.897251375,0.0,4443931.758336816,MEM_STRESS,106.25
106.5,13.0,MEM_STRESS,106.5,0.0,0.0,0.0,3842.8307526780823,MEM_STRESS,106.5,700468.2877874273,4130173.217433061,0.0,4458740.128206946,MEM_STRESS,106.5
106.75,13.0,MEM_STRESS,106.75,0.0,0.0,0.0,3842.8307526780823,MEM_STRESS,106.75,688611.1206231257,4111255.991912072,0.0,4664530.547723256,MEM_STRESS,106.75
107.0,13.0,MEM_STRESS,107.0,0.0,0.0,0.0,3842.8307526780823,MEM_STRESS,107.0,644276.8448062809,4091525.141295623,0.0,4704245.891067862,MEM_STRESS,107.0
107.25,12.0,MEM_STRESS,107.25,0.0,0.0,0.0,130514.96707523135,MEM_STRESS,107.25,654510.3966838213,4112950.5153737366,0.0,4682143.982447191,MEM_STRESS,107.25
