minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,iowait_Minutes,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,irq_Minutes,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,system_Minutes,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,user_Minutes,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,utilization_Minutes
54.75,4,1,8,8,5,7,8,2,0,0,MEM_STRESS,54.75,413,430,406,425,416,427,400,401,0,0,MEM_STRESS,54.75,1173,1111,1163,1132,1072,1099,1235,1182,0,0,MEM_STRESS,54.75,33383,35724,34383,35078,35490,34739,33830,33884,0,0,MEM_STRESS,54.75,60.12054848733137,63.19273548544057,60.86456633630638,62.08483641022719,62.476449886318925,61.62896283370494,60.40184231861204,60.20056293495367,0,0,MEM_STRESS,54.75,10,0,5,5,0,5,20,5,0,0,MEM_STRESS,54.75,409,429,407,425,416,428,401,400,0,0,MEM_STRESS,54.75,1152,1102,1168,1128,1072,1082,1234,1176,0,0,MEM_STRESS,54.75,33324,35646,34376,35063,35445,34881,33742,33942,0,0,MEM_STRESS,54.75,60.03794023006565,63.19253151229701,60.74834782011249,62.43380071947036,62.74514294628646,61.692061214273735,60.225744619530126,60.31555290264755,0,0,MEM_STRESS,54.75
55.0,7,1,4,0,5,0,17,9,0,0,MEM_STRESS,55.0,418,422,401,435,416,427,408,401,0,0,MEM_STRESS,55.0,1266,1124,1124,1167,1086,1143,1219,1171,0,0,MEM_STRESS,55.0,33022,35684,35251,34584,35411,34545,33468,34264,0,0,MEM_STRESS,55.0,59.29724941695729,63.19547081962947,62.210176220593794,61.41724525474527,62.476449886318925,61.505725254190246,59.55096404761905,61.182337545787576,0,0,MEM_STRESS,55.0,10,0,5,5,0,5,14,5,0,0,MEM_STRESS,55.0,417,421,404,435,416,428,409,400,0,0,MEM_STRESS,55.0,1233,1118,1124,1163,1077,1137,1214,1164,0,0,MEM_STRESS,55.0,32987,35690,35204,34690,35359,34696,33457,34359,0,0,MEM_STRESS,55.0,59.29814698412697,63.26723628442545,61.88818376965478,61.54613385603982,62.74514294628646,61.5004918240761,59.34928069985573,61.13807694738306,0,0,MEM_STRESS,55.0
55.25,7,1,4,1,5,0,18,9,0,0,MEM_STRESS,55.25,418,421,401,437,416,427,408,401,0,0,MEM_STRESS,55.25,1253,1131,1121,1170,1091,1146,1205,1170,0,0,MEM_STRESS,55.25,33092,35611,35252,34671,35281,34500,33545,34435,0,0,MEM_STRESS,55.25,59.4131272308101,63.18831624087489,62.22914792486562,61.3042906541171,62.49891579540984,61.400513141303136,59.6069052106227,61.28413452919629,0,0,MEM_STRESS,55.25,10,0,0,0,0,0,10,5,0,0,MEM_STRESS,55.25,418,421,403,436,416,428,409,400,0,0,MEM_STRESS,55.25,1229,1121,1124,1168,1084,1143,1206,1166,0,0,MEM_STRESS,55.25,33113,35626,35247,34690,35124,34660,33440,34487,0,0,MEM_STRESS,55.25,59.19403064841591,63.19217713655578,62.14464608793453,61.392027867118806,62.74514294628646,61.41861407414405,59.22461039516045,61.34522872044077,0,0,MEM_STRESS,55.25
55.5,8,1,4,2,5,1,12,8,0,0,MEM_STRESS,55.5,415,429,403,437,416,427,407,401,0,0,MEM_STRESS,55.5,1157,1137,1148,1166,1112,1130,1184,1160,0,0,MEM_STRESS,55.5,33646,35459,34790,34853,34900,34687,33786,34331,0,0,MEM_STRESS,55.5,59.80074127509914,63.13190590668599,61.59251621522262,61.69032563025208,62.49381002617906,61.18946883603592,60.11736167776666,61.53021921786408,0,0,MEM_STRESS,55.5,10,0,0,0,0,0,10,5,0,0,MEM_STRESS,55.5,417,431,404,434,416,428,406,400,0,0,MEM_STRESS,55.5,1189,1133,1148,1168,1112,1141,1155,1162,0,0,MEM_STRESS,55.5,33545,35382,34885,34755,34949,34706,33784,34501,0,0,MEM_STRESS,55.5,59.613998150504486,63.00742648530645,61.91722579203319,61.56599698502331,62.66314294628647,61.3199196178871,59.963286472868575,61.58794752641629,0,0,MEM_STRESS,55.5
55.75,8,3,4,2,5,0,11,8,0,0,MEM_STRESS,55.75,415,431,403,436,416,427,406,401,0,0,MEM_STRESS,55.75,1141,1138,1148,1166,1112,1112,1183,1160,0,0,MEM_STRESS,55.75,34372,35123,34691,35054,34618,34965,34426,34480,0,0,MEM_STRESS,55.75,59.99628889414677,63.13190590668599,61.59251621522262,62.03582920168067,62.49381002617906,61.21570021576729,60.47745360389608,61.56946921786408,0,0,MEM_STRESS,55.75,10,10,0,0,0,0,0,0,0,0,MEM_STRESS,55.75,417,433,404,434,412,427,405,400,0,0,MEM_STRESS,55.75,1176,1134,1148,1168,1113,1141,1153,1163,0,0,MEM_STRESS,55.75,34332,35335,34820,34951,34912,34718,34735,34581,0,0,MEM_STRESS,55.75,59.76927575910933,62.83499901277898,61.90976677563975,61.83282187694096,61.17095176981597,61.3344038170213,60.98441287038408,61.64989684543061,0,0,MEM_STRESS,55.75
56.0,8,17,4,2,5,0,2,0,0,0,MEM_STRESS,56.0,410,445,403,416,407,422,402,401,0,0,MEM_STRESS,56.0,997,1155,1144,1103,1212,1004,1041,1193,0,0,MEM_STRESS,56.0,34718,34406,34237,35433,33266,35320,35055,34691,0,0,MEM_STRESS,56.0,61.57438095238093,62.15561276824114,60.92706174392738,63.00684589872634,60.05041658169395,62.1047559385059,61.814353434869226,61.76874425003102,0,0,MEM_STRESS,56.0,8,10,3,4,2,1,0,0,0,0,MEM_STRESS,56.0,412,446,404,416,400,422,400,400,0,0,MEM_STRESS,56.0,1034,1152,1145,1101,1209,1010,1037,1206,0,0,MEM_STRESS,56.0,34893,34474,34249,35592,33554,35135,35196,34727,0,0,MEM_STRESS,56.0,61.60964196936838,61.5423190929549,61.14906426053949,62.74475178816581,59.259284861217296,62.14065924207702,62.2701156898657,61.81032422604682,0,0,MEM_STRESS,56.0
56.25,8,17,4,2,5,0,1,0,0,0,MEM_STRESS,56.25,411,447,403,413,405,421,401,401,0,0,MEM_STRESS,56.25,969,1159,1148,1104,1217,1013,1034,1196,0,0,MEM_STRESS,56.25,34918,34369,34173,35450,33275,35313,35201,34783,0,0,MEM_STRESS,56.25,61.56326031746031,61.97123440069088,60.81875847913663,63.1641622315102,59.231090991117895,61.80464104367853,62.36362845371003,61.83366501676431,0,0,MEM_STRESS,56.25,8,10,5,5,0,1,0,0,0,0,MEM_STRESS,56.25,410,447,404,414,401,422,400,400,0,0,MEM_STRESS,56.25,987,1155,1147,1102,1217,1024,1029,1197,0,0,MEM_STRESS,56.25,34996,34487,34135,35619,33348,35190,35244,34782,0,0,MEM_STRESS,56.25,61.63468551193693,61.54211080525752,60.89965030687693,62.98421132249687,59.37895289449121,62.10115635597848,62.436061691086685,61.92403306203405,0,0,MEM_STRESS,56.25
56.5,8,12,4,2,5,0,2,2,0,0,MEM_STRESS,56.5,412,443,403,415,405,421,400,401,0,0,MEM_STRESS,56.5,1011,1166,1150,1129,1184,1038,1047,1182,0,0,MEM_STRESS,56.5,34723,34828,34179,35329,34415,34996,35233,34996,0,0,MEM_STRESS,56.5,61.67377285255029,61.95192865141129,60.753951601041656,62.63965485901512,59.73699558908586,61.599538308672734,62.53971307689386,62.077722686317,0,0,MEM_STRESS,56.5,8,10,5,5,0,1,0,0,0,0,MEM_STRESS,56.5,409,444,404,414,404,422,400,400,0,0,MEM_STRESS,56.5,994,1171,1154,1131,1173,1057,1042,1176,0,0,MEM_STRESS,56.5,34660,35009,34092,35462,34174,35113,35249,34863,0,0,MEM_STRESS,56.5,61.61557761116278,62.139874133252185,60.72482213705238,62.8586749781113,60.02876191958958,61.87348399304165,62.32451881408539,62.05243351580554,0,0,MEM_STRESS,56.5
56.75,8,12,4,2,10,0,2,2,0,0,MEM_STRESS,56.75,412,445,404,415,405,421,400,401,0,0,MEM_STRESS,56.75,1020,1166,1150,1135,1182,1062,1049,1182,0,0,MEM_STRESS,56.75,34299,35545,34160,35329,34906,34688,35222,35124,0,0,MEM_STRESS,56.75,61.61343158270902,62.0510631752208,60.73976826770832,62.63965485901512,59.75247612375587,61.599538308672734,62.24558926737004,62.32296792441221,0,0,MEM_STRESS,56.75,8,0,10,10,5,0,5,0,0,0,MEM_STRESS,56.75,409,444,404,415,405,422,400,400,0,0,MEM_STRESS,56.75,1000,1171,1154,1131,1172,1065,1047,1175,0,0,MEM_STRESS,56.75,34388,35128,34081,35447,34370,35106,35199,35112,0,0,MEM_STRESS,56.75,61.595027611162784,62.56771699039504,60.72482213705238,62.8586749781113,62.52858515191284,61.90881732637499,62.26229417640421,62.132171116603125,0,0,MEM_STRESS,56.75
57.0,8,1,7,9,10,0,9,2,0,0,MEM_STRESS,57.0,412,455,408,461,408,427,400,401,0,0,MEM_STRESS,57.0,1091,1163,1150,1353,1132,1187,1123,1141,0,0,MEM_STRESS,57.0,33894,36318,33786,34712,36161,34266,35122,35710,0,0,MEM_STRESS,57.0,60.415273015873,64.12641751665662,60.17543250395172,61.954995541538565,63.38406754236755,61.17488051115551,62.21694790815906,63.30226209693581,0,0,MEM_STRESS,57.0,8,0,10,10,5,0,5,0,0,0,MEM_STRESS,57.0,409,457,406,463,409,427,400,400,0,0,MEM_STRESS,57.0,1077,1158,1154,1310,1133,1185,1121,1140,0,0,MEM_STRESS,57.0,33911,36157,33729,34601,35972,34555,35130,35772,0,0,MEM_STRESS,57.0,60.26834430363543,64.24392133520072,60.45745360537596,62.19118034817732,63.90285000000007,61.35955711371962,62.09080199810317,62.90942499663186,0,0,MEM_STRESS,57.0
57.25,8,0,7,9,10,0,9,2,0,0,MEM_STRESS,57.25,412,459,409,466,409,427,400,401,0,0,MEM_STRESS,57.25,1090,1163,1150,1372,1127,1222,1129,1135,0,0,MEM_STRESS,57.25,33853,36366,33774,34433,36302,34363,35101,35862,0,0,MEM_STRESS,57.25,60.33311905010192,64.37700972844931,60.165696789666,61.82394276556779,63.86119965797057,61.23224624403373,62.05078528189645,63.45081765236766,0,0,MEM_STRESS,57.25,10,0,10,10,5,0,10,0,0,0,MEM_STRESS,57.25,408,459,407,472,409,428,400,400,0,0,MEM_STRESS,57.25,1083,1158,1154,1345,1128,1222,1128,1135,0,0,MEM_STRESS,57.25,33907,36239,33781,34445,35840,34473,35090,35862,0,0,MEM_STRESS,57.25,60.36373398617514,64.25891657329598,60.38975825331692,61.84959491390791,64.06836560898707,61.32135263551808,62.18452427152869,63.35119423133969,0,0,MEM_STRESS,57.25
57.5,8,3,8,8,9,0,8,2,0,0,MEM_STRESS,57.5,412,461,409,470,409,427,400,401,0,0,MEM_STRESS,57.5,1109,1167,1150,1368,1151,1204,1145,1126,0,0,MEM_STRESS,57.5,34145,36490,34281,34804,35789,34642,35060,35810,0,0,MEM_STRESS,57.5,60.806652308560416,64.76457137625317,60.466609669459295,62.47044901242549,63.61753894197116,61.27109355933282,62.12234597941632,63.54248994815551,0,0,MEM_STRESS,57.5,10,0,10,10,5,0,10,0,0,0,MEM_STRESS,57.5,408,462,408,472,410,427,400,403,0,0,MEM_STRESS,57.5,1102,1172,1154,1334,1154,1215,1158,1132,0,0,MEM_STRESS,57.5,34266,36432,34424,34865,35756,34413,35037,35806,0,0,MEM_STRESS,57.5,60.60822058720851,65.03472402899818,60.41193012889653,62.01452674679408,63.47705379496418,61.2303485812611,62.16070012726338,63.411583849744666,0,0,MEM_STRESS,57.5
57.75,8,3,8,8,5,0,8,2,0,0,MEM_STRESS,57.75,413,462,411,470,409,427,400,404,0,0,MEM_STRESS,57.75,1110,1170,1150,1365,1151,1200,1145,1126,0,0,MEM_STRESS,57.75,35060,36921,34881,34997,35665,34950,35051,35810,0,0,MEM_STRESS,57.75,61.44503653617491,64.89822309250032,61.47397310744812,62.797121814623296,63.61753894197116,61.30228707415134,62.18792656549691,63.56638994815551,0,0,MEM_STRESS,57.75,5,5,5,10,0,0,10,5,0,0,MEM_STRESS,57.75,409,466,409,472,412,427,398,411,0,0,MEM_STRESS,57.75,1103,1183,1154,1334,1154,1214,1158,1131,0,0,MEM_STRESS,57.75,35066,36534,34793,35003,35751,34431,34992,35806,0,0,MEM_STRESS,57.75,61.260396424529056,65.06301190778606,60.82167901025946,62.25720964772632,63.100653794964174,61.293040980528495,62.20400895079281,63.4305772717698,0,0,MEM_STRESS,57.75
58.0,5,9,4,8,5,0,8,9,0,0,MEM_STRESS,58.0,426,482,425,470,420,422,393,430,0,0,MEM_STRESS,58.0,1145,1201,1143,1353,1221,1143,1153,1126,0,0,MEM_STRESS,58.0,35603,37459,36631,35658,34751,35307,34971,35847,0,0,MEM_STRESS,58.0,63.049619444444446,66.36087887683135,64.98662182539684,64.15759920634919,62.4165974820921,62.3175948975861,62.0580623345481,63.58822031838917,0,0,MEM_STRESS,58.0,5,5,5,10,0,0,8,5,0,0,MEM_STRESS,58.0,424,488,421,472,428,422,390,435,0,0,MEM_STRESS,58.0,1135,1218,1136,1340,1219,1154,1163,1131,0,0,MEM_STRESS,58.0,35534,37267,36521,35773,34936,35033,34926,35772,0,0,MEM_STRESS,58.0,63.47239392632601,66.45193611111111,64.8382984295854,63.93271241272566,61.93906635404401,62.23772555836306,62.05512618160122,63.45719571527004,0,0,MEM_STRESS,58.0
58.25,4,9,4,8,5,0,8,9,0,0,MEM_STRESS,58.25,427,487,426,470,422,421,391,431,0,0,MEM_STRESS,58.25,1145,1205,1142,1341,1226,1137,1156,1126,0,0,MEM_STRESS,58.25,35799,37583,36782,35917,34537,35225,35044,35813,0,0,MEM_STRESS,58.25,63.52745015455305,66.73275209777448,65.27445753968256,64.47476805513605,62.00020324446009,62.23486882643503,62.12018660643636,63.4677386585457,0,0,MEM_STRESS,58.25,0,5,5,10,0,5,8,10,0,0,MEM_STRESS,58.25,425,488,423,472,428,422,391,437,0,0,MEM_STRESS,58.25,1144,1211,1133,1341,1220,1145,1165,1131,0,0,MEM_STRESS,58.25,35769,37441,36718,35890,34691,35172,34981,35732,0,0,MEM_STRESS,58.25,63.978788821696114,66.81567737315085,65.1108430291125,64.43029112597293,61.73176087480102,62.32507135162607,62.13060518593021,63.42655139708822,0,0,MEM_STRESS,58.25
58.5,4,7,4,8,5,0,8,8,0,0,MEM_STRESS,58.5,423,489,423,470,420,421,392,428,0,0,MEM_STRESS,58.5,1148,1197,1145,1315,1189,1133,1149,1125,0,0,MEM_STRESS,58.5,35760,37454,36433,35844,34668,34873,35402,35705,0,0,MEM_STRESS,58.5,63.52967851747921,66.59749278753107,64.46196062451585,64.25207898309704,61.89698119804519,61.88453144347911,62.17595110218915,63.29606207619084,0,0,MEM_STRESS,58.5,0,5,5,10,0,5,8,10,0,0,MEM_STRESS,58.5,424,485,421,472,419,422,391,426,0,0,MEM_STRESS,58.5,1149,1198,1136,1309,1184,1140,1143,1130,0,0,MEM_STRESS,58.5,35794,37109,36476,35866,34808,35126,35119,35659,0,0,MEM_STRESS,58.5,63.35528012131986,66.46915635182837,64.55876650478804,63.96606490202671,61.73754938059188,62.11677935189907,62.26824488511994,63.40606852986661,0,0,MEM_STRESS,58.5
58.75,4,7,4,8,5,2,8,8,0,0,MEM_STRESS,58.75,423,489,423,469,420,421,392,428,0,0,MEM_STRESS,58.75,1140,1197,1146,1303,1186,1133,1148,1125,0,0,MEM_STRESS,58.75,35762,37183,36417,35844,34684,34391,35438,35594,0,0,MEM_STRESS,58.75,63.39559646619717,66.58395707324534,64.42476062451584,64.23387898309704,61.89698119804519,61.737105938428606,62.24464809467035,63.19348779047655,0,0,MEM_STRESS,58.75,0,0,10,10,0,10,8,10,0,0,MEM_STRESS,58.75,424,485,421,469,414,422,394,423,0,0,MEM_STRESS,58.75,1149,1197,1136,1305,1183,1140,1133,1129,0,0,MEM_STRESS,58.75,35796,37088,36437,35866,34801,35098,35765,35566,0,0,MEM_STRESS,58.75,63.35628012131986,66.46482301849504,64.55876650478804,63.96606490202671,61.782549380591874,62.10887026098997,62.72714033966541,63.40606852986661,0,0,MEM_STRESS,58.75
59.0,4,0,7,8,5,9,8,8,0,0,MEM_STRESS,59.0,423,473,420,440,407,421,398,416,0,0,MEM_STRESS,59.0,1089,1192,1131,1178,1132,1134,1080,1114,0,0,MEM_STRESS,59.0,35806,37040,35796,35817,34784,33975,36001,35111,0,0,MEM_STRESS,59.0,63.514804739600166,66.06803774449504,63.77208639519127,63.80636949862843,62.0252466200862,60.514385865931466,63.7777683760684,62.3148545765844,0,0,MEM_STRESS,59.0,2,0,10,10,2,10,8,10,0,0,MEM_STRESS,59.0,424,470,420,435,401,422,399,412,0,0,MEM_STRESS,59.0,1094,1190,1128,1178,1133,1140,1063,1108,0,0,MEM_STRESS,59.0,35807,36911,35871,35783,34811,34231,35982,35152,0,0,MEM_STRESS,59.0,63.58247756508983,66.08552292008758,63.58747453404515,63.54125355858885,61.81759768952221,60.84913740981242,63.92874246031752,62.63130835416775,0,0,MEM_STRESS,59.0
59.25,4,0,7,8,5,9,8,8,0,0,MEM_STRESS,59.25,424,469,419,432,406,421,399,413,0,0,MEM_STRESS,59.25,1088,1191,1129,1173,1130,1137,1082,1115,0,0,MEM_STRESS,59.25,35794,36876,35743,35771,34836,33893,36025,35213,0,0,MEM_STRESS,59.25,63.53369945286181,65.7664735001951,63.2922395866224,63.56571741351548,62.059994710540565,60.05034298242607,64.04506071844824,62.33793349451964,0,0,MEM_STRESS,59.25,5,0,10,10,0,10,8,10,0,0,MEM_STRESS,59.25,424,470,419,430,401,422,399,411,0,0,MEM_STRESS,59.25,1093,1199,1127,1171,1135,1141,1078,1108,0,0,MEM_STRESS,59.25,35796,36848,35750,35720,34883,33991,36219,35209,0,0,MEM_STRESS,59.25,63.56992756508984,65.68820287698412,63.34446319427791,63.37477495976762,61.89230075728778,60.57839191641693,64.00875105820113,62.39729001213569,0,0,MEM_STRESS,59.25
59.5,4,3,8,8,5,7,8,8,0,0,MEM_STRESS,59.5,424,467,415,425,405,421,401,411,0,0,MEM_STRESS,59.5,1114,1197,1130,1162,1150,1163,1127,1121,0,0,MEM_STRESS,59.5,35689,36429,35415,35667,34779,34010,36047,35650,0,0,MEM_STRESS,59.5,63.425320047082415,65.37505300790701,63.09872367619966,63.18506950448007,62.06415704969867,60.48332643171487,64.04601239637552,63.012778906064696,0,0,MEM_STRESS,59.5,5,0,10,10,0,10,8,10,0,0,MEM_STRESS,59.5,424,467,418,425,403,422,401,415,0,0,MEM_STRESS,59.5,1102,1231,1133,1167,1150,1146,1153,1126,0,0,MEM_STRESS,59.5,35740,36412,35514,35635,34944,34024,36191,35752,0,0,MEM_STRESS,59.5,63.39859797846271,64.57302351190475,63.04360313049651,63.30860319447087,61.83187440362437,60.58197009781643,63.996624980380055,62.52742980694995,0,0,MEM_STRESS,59.5
59.75,4,4,8,8,30,7,8,8,0,0,MEM_STRESS,59.75,423,467,415,424,405,421,403,411,0,0,MEM_STRESS,59.75,1121,1197,1131,1163,1150,1167,1128,1121,0,0,MEM_STRESS,59.75,35605,35323,35406,35658,34741,34168,36023,35674,0,0,MEM_STRESS,59.75,63.37088909470146,65.2284128818566,63.10810700953299,63.09195839336895,62.07354110766968,60.49482643171486,64.04367906304218,63.15583366796946,0,0,MEM_STRESS,59.75,10,5,10,10,25,5,8,10,0,0,MEM_STRESS,59.75,423,467,418,425,403,422,403,416,0,0,MEM_STRESS,59.75,1103,1236,1133,1167,1150,1146,1155,1126,0,0,MEM_STRESS,59.75,35598,36233,35494,35587,34944,34028,36037,35747,0,0,MEM_STRESS,59.75,63.37268012131986,64.10179429112553,63.04360313049651,63.30860319447087,61.69854107029103,60.60175581210215,63.92437498038007,62.520669390283295,0,0,MEM_STRESS,59.75
60.0,7,9,8,8,50,0,8,8,0,0,MEM_STRESS,60.0,412,466,410,413,405,427,408,429,0,0,MEM_STRESS,60.0,1194,1452,1299,1210,1171,1300,1317,1123,0,0,MEM_STRESS,60.0,35460,34195,35061,34837,34473,34328,35740,36691,0,0,MEM_STRESS,60.0,62.9441893822985,62.837152143729455,62.6741040837278,61.6843721843402,61.63844424418659,61.132508138511824,63.80594028194027,65.1151384920635,0,0,MEM_STRESS,60.0,10,5,7,10,25,5,8,10,0,0,MEM_STRESS,60.0,413,467,411,414,403,427,409,435,0,0,MEM_STRESS,60.0,1184,1455,1286,1220,1169,1295,1374,1128,0,0,MEM_STRESS,60.0,35321,34615,35107,34742,34603,34251,35816,36940,0,0,MEM_STRESS,60.0,63.00000603577539,61.71017417582414,62.441934262443965,62.14972230401332,61.12805363228856,61.306281650930025,63.77215218141028,64.82752730843221,0,0,MEM_STRESS,60.0
60.25,7,9,8,8,50,0,8,8,0,0,MEM_STRESS,60.25,411,466,409,412,405,427,409,431,0,0,MEM_STRESS,60.25,1194,1441,1290,1225,1170,1307,1329,1124,0,0,MEM_STRESS,60.25,35244,34100,34882,34564,34456,34407,35585,36861,0,0,MEM_STRESS,60.25,62.52863816766285,62.23227885407734,62.119709156432855,61.51417367077367,61.50695040649179,61.25336742228362,63.46335519480519,65.05096388888889,0,0,MEM_STRESS,60.25,10,10,10,10,25,5,5,5,0,0,MEM_STRESS,60.25,411,467,410,413,403,428,409,437,0,0,MEM_STRESS,60.25,1193,1476,1295,1224,1170,1304,1355,1130,0,0,MEM_STRESS,60.25,35162,34138,34936,34626,34551,34313,35717,36969,0,0,MEM_STRESS,60.25,62.66325589892397,61.75714203296701,62.33269747836873,61.635175407348704,60.9576318088669,61.439117830844864,63.53504299522796,65.10663550414955,0,0,MEM_STRESS,60.25
60.5,8,7,8,8,30,2,8,9,0,0,MEM_STRESS,60.5,411,466,411,414,405,427,411,428,0,0,MEM_STRESS,60.5,1166,1364,1289,1204,1164,1249,1318,1125,0,0,MEM_STRESS,60.5,34780,34878,34408,34835,34788,33849,35034,36025,0,0,MEM_STRESS,60.5,61.77990728583589,62.35608643350847,61.60217811343103,62.05098809164689,61.76372918287227,60.8767006902928,62.99613217893218,63.77348707216804,0,0,MEM_STRESS,60.5,10,10,10,10,25,5,5,5,0,0,MEM_STRESS,60.5,410,464,409,414,403,427,411,424,0,0,MEM_STRESS,60.5,1180,1356,1280,1208,1167,1258,1319,1129,0,0,MEM_STRESS,60.5,34716,35150,34314,34930,34710,34200,35375,35998,0,0,MEM_STRESS,60.5,61.893518909270405,62.47593360214949,62.145503048921455,61.87096956029649,61.41138118932235,61.20215524059772,63.16083190269731,64.47600484939781,0,0,MEM_STRESS,60.5
60.75,8,7,8,8,5,3,8,11,0,0,MEM_STRESS,60.75,410,465,411,414,405,427,412,427,0,0,MEM_STRESS,60.75,1164,1339,1290,1202,1164,1240,1309,1125,0,0,MEM_STRESS,60.75,33846,35525,34377,34864,35107,32667,34845,35965,0,0,MEM_STRESS,60.75,61.72647871440732,62.42174714779416,61.44266620866912,62.11305356783737,61.91724227229466,60.82706807846018,62.73615791153293,63.69483082216804,0,0,MEM_STRESS,60.75,5,10,5,5,0,10,0,25,0,0,MEM_STRESS,60.75,410,459,409,414,405,427,413,422,0,0,MEM_STRESS,60.75,1179,1337,1281,1208,1167,1250,1293,1128,0,0,MEM_STRESS,60.75,34022,35167,34031,35020,34851,34008,34627,35998,0,0,MEM_STRESS,60.75,61.78640092681426,62.748958493924384,62.132665211083605,61.873260306448266,61.987546804197656,61.07254768704017,61.93011761698301,64.08600484939781,0,0,MEM_STRESS,60.75
61.0,5,7,4,0,15,9,0,42,0,0,MEM_STRESS,61.0,410,433,402,396,408,415,418,408,0,0,MEM_STRESS,61.0,1114,1151,1176,992,1183,1164,1131,1125,0,0,MEM_STRESS,61.0,33152,36106,32875,35453,35483,31825,34344,34681,0,0,MEM_STRESS,61.0,59.371422893772944,63.4569992382015,58.6554654761905,62.83516115282092,62.78292849770579,57.60010460738093,60.73964682539687,61.01020000000001,0,0,MEM_STRESS,61.0,5,9,5,5,0,10,0,25,0,0,MEM_STRESS,61.0,410,427,404,397,409,416,419,403,0,0,MEM_STRESS,61.0,1129,1123,1180,1007,1187,1163,1112,1128,0,0,MEM_STRESS,61.0,33095,36083,32783,35496,35382,32293,34004,34262,0,0,MEM_STRESS,61.0,58.97394484126987,63.96518946449338,59.15536948154585,62.87542127628142,63.01716598601556,57.77513880547554,60.54229761904767,61.43785405439718,0,0,MEM_STRESS,61.0
61.25,4,8,4,1,25,9,0,44,0,0,MEM_STRESS,61.25,410,423,401,393,409,413,417,406,0,0,MEM_STRESS,61.25,1107,1103,1167,980,1192,1154,1102,1125,0,0,MEM_STRESS,61.25,32956,36073,32579,35535,35591,31733,34076,34293,0,0,MEM_STRESS,61.25,59.05835500055504,63.49389944134594,58.62961706349208,62.9917206807681,63.15488513403807,57.27824342411972,60.48028432539685,60.55678316993466,0,0,MEM_STRESS,61.25,5,5,0,5,0,10,0,25,0,0,MEM_STRESS,61.25,410,423,404,393,409,414,419,402,0,0,MEM_STRESS,61.25,1113,1079,1166,973,1191,1152,1103,1122,0,0,MEM_STRESS,61.25,32895,36089,32671,35646,35455,32100,33915,34139,0,0,MEM_STRESS,61.25,58.97028095238095,63.89277638727131,58.75833991877119,63.0609811891717,63.0119040718413,57.71368459024632,60.326619047619104,60.72207133706554,0,0,MEM_STRESS,61.25
